@relation 'data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-100,102,106,109,113'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
14,1,1,1,21,6,10,38713,33406,0,7,4,36,13.628,0,2,3,2,3,17,6,0.676529,99.3196,0.003874,278,19,143.5,14,6,1,0,2,0,3,6,3,4,5,3,2,6,11,1,5,6,0,0,1,2,0,1,1,13,0,1,0,clean
2,0,0,0,1,1,2,1093526,2187044,8748178,3,1,3,47.9888,0,0,2,1,2,7,2,92.9678,6.85193,0.180314,26,0,0,2,2,1,0,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,clean
0,3,0,0,0,1,4,289895,579788,4923722,2,1,4,5.09214,0,2,2,1,3,4,9,71.7213,0,28.2787,40,0,0,1,1,0,0,0,0,2,0,1,0,1,0,1,1,2,1,0,0,0,0,0,0,3,0,0,0,3,0,0,clean
5,3,2,2,7,2,8,499296,998591,5925389,8,3,8,32.1164,0,1,2,1,1,8,12,46.8954,48.1209,4.98366,149,0,0,1,3,1,0,0,0,2,1,3,0,3,1,1,2,5,3,2,5,0,0,0,0,1,2,0,4,2,0,1,clean
303,14,11,9,321,39,67,1223814,1223815,59,136,20,56,19.4567,0,5,2,8,3,5,11,10.1435,88.5145,1.34209,3400,8,711.667,29,52,7,5,5,16,87,40,89,103,102,69,25,123,167,66,60,59,1,3,1,32,4,6,12,295,11,2,1,clean
40,2,3,2,40,12,22,113242,226460,2016822,20,2,13,6.96145,0,2,7,4,9,6,7,1.26636,92.9352,5.7984,674,6,63.6667,7,15,1,1,3,0,13,8,11,10,14,9,5,14,19,8,8,11,0,0,0,5,1,1,2,38,1,1,0,clean
96,481,92,92,133,23,50,5458958,5415377,0,718,0,0,28.7582,0,2,7,1,3,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0,clean
96,481,92,92,133,23,50,6047463,6047127,0,718,0,0,33.4057,0,2,6,4,3,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0,clean
96,481,92,92,133,23,50,8301747,8302197,154739,718,0,0,46.3778,0,3,6,4,3,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0,clean
96,481,92,92,133,23,50,5502082,5502137,0,718,0,0,34.7253,0,2,10,2,5,4,868,0.003663,99.9932,0.003145,3898,24,5325,62,23,1,3,3,9,12,15,21,49,14,12,13,59,697,31,24,46,0,0,0,15,0,0,1,96,0,1,0,clean
53,86,7,2,41,9,19,0,0,0,104,0,0,19.9507,0,1,4,1,2,1,4,28.0132,71.9756,0.011207,1326,11,84,1,13,1,1,1,4,8,10,7,29,7,5,11,32,96,11,8,19,0,0,0,9,0,0,5,47,0,0,0,clean
135,212,15,13,182,30,52,5410793,5410831,1690219,294,0,0,54.7136,0,3,5,1,2,3,6,10.3432,87.2933,2.36353,1069,7,722.167,17,11,4,5,6,11,24,24,36,52,30,27,18,62,295,35,32,63,0,1,1,23,1,1,4,132,2,1,0,buggy
53,86,7,2,41,9,19,1356,1380,0,104,0,0,43.3253,2.46625,2,8,1,4,1,4,28.0132,71.9756,0.011207,1326,11,84,1,13,1,1,1,4,8,10,7,29,7,5,11,32,96,11,8,19,0,0,0,9,0,0,5,47,0,0,0,clean
53,86,7,2,41,9,19,2365,4265,104047,104,0,0,50.3472,0,2,12,1,6,1,4,28.0132,71.9756,0.011207,1326,11,84,1,13,1,1,1,4,8,10,7,29,7,5,11,32,96,11,8,19,0,0,0,9,0,0,5,47,0,0,0,clean
53,86,7,2,41,9,19,7281,17226,8466,104,0,0,47.8953,10.1643,2,14,5,7,1,4,28.0132,71.9756,0.011207,1326,11,84,1,13,1,1,1,4,8,10,7,29,7,5,11,32,96,11,8,19,0,0,0,9,0,0,5,47,0,0,0,clean
53,86,7,2,41,9,19,30,94,1671,104,0,0,12.038,0.148781,2,16,2,8,1,4,28.0132,71.9756,0.011207,1326,11,84,1,13,1,1,1,4,8,10,7,29,7,5,11,32,96,11,8,19,0,0,0,9,0,0,5,47,0,0,0,clean
53,86,7,2,41,9,19,190,342,6871,104,0,0,54.4954,0,3,38,6,19,1,4,28.0132,71.9756,0.011207,1326,11,84,1,13,1,1,1,4,8,10,7,29,7,5,11,32,96,11,8,19,0,0,0,9,0,0,5,47,0,0,0,clean
455,17,21,15,534,39,67,124115,124092,0,163,0,0,17.1975,0,2,2,1,3,2,3,0.031001,99.969,0.000026,7988,11,2134,57,82,14,10,9,32,116,68,121,170,140,70,46,220,259,123,96,106,1,4,1,62,6,5,17,444,13,4,1,clean
36,11,5,5,60,7,23,108475,256247,1355383,30,0,0,30.278,0,2,4,2,4,1,1,0.018374,99.9816,0,741,16,1531,11,14,4,2,1,2,11,7,12,12,11,6,9,16,31,19,13,18,0,1,1,7,1,1,3,37,0,4,2,clean
140,137,10,8,185,20,37,1323255,2611581,10588634,205,0,0,37.447,0,2,2,1,2,2,3,9.59158,90.4082,0.000177,3022,8,2730.5,24,33,4,6,6,11,32,23,35,52,36,25,19,63,210,40,34,59,0,0,0,25,1,1,5,138,1,3,1,clean
36,11,5,5,60,7,23,1250409,2745558,1081690,30,0,0,32.6927,0,2,2,2,2,1,1,0.018374,99.9816,0,74,16,153.1,11,1,4,2,1,2,11,7,12,12,11,6,9,16,31,19,13,18,0,1,1,7,1,1,3,37,0,4,2,buggy
67,5,5,2,78,13,26,1993923,2005966,63890,32,28,64,12.13,0,2,2,2,2,3,3,18.7513,79.8081,1.44061,1077,1,36,3,15,3,2,3,4,25,13,16,16,30,9,7,24,40,17,16,16,0,0,0,12,1,1,5,62,2,1,0,clean
36,11,5,5,60,7,23,3812,30464,1258,30,0,0,20.6945,0,2,3,3,3,1,1,0.018374,99.9816,0,741,16,1531,11,14,4,2,1,2,11,7,12,12,11,6,9,16,31,19,13,18,0,1,1,7,1,1,3,37,0,4,2,clean
4,1,2,0,7,2,4,0,0,0,9,7,33,3.29442,0.308917,2,4,1,4,5,3,37.2306,59.8955,2.87394,101,0,0,1,4,0,0,0,0,3,0,1,1,3,1,0,1,7,1,1,1,0,0,0,0,0,0,3,2,0,1,0,clean
76,324,63,63,109,15,37,557806,1092690,15772470,489,0,0,42.6011,0,2,7,1,3,3,579,0.008567,99.9893,0.002097,2134,21,3045.25,45,15,2,2,2,7,12,12,18,37,13,10,12,44,475,27,20,37,0,0,0,12,0,0,2,76,0,2,1,clean
1,0,0,0,0,1,2,3321344,3510654,0,1,0,2,34.5406,0,2,2,1,1,1,2,93.8356,0,6.16438,12,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clean
37,24,9,8,57,9,16,339846,679692,2110995,38,9,28,27.9944,0,2,3,2,4,6,3,0.27302,99.7179,0.009103,495,4,415.8,6,8,2,1,2,2,7,11,10,11,13,4,4,19,40,18,18,23,0,0,0,6,0,1,6,34,1,3,0,buggy
3,0,0,0,5,2,5,88221,351800,4549424,3,0,0,51.5709,0,2,3,2,2,3,4,42.5215,43.2655,14.213,10,63,0.166667,1,1,0,0,0,0,0,0,3,0,0,2,0,1,3,1,0,1,0,0,0,0,0,0,0,3,0,0,0,buggy
52,8,1,1,31,8,19,446,1035,1732,13,0,0,0.751356,0,2,3,1,2,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,2,49,2,0,0,clean
52,8,1,1,31,8,19,1777,1824,0,13,0,0,44.2744,8.60594,2,28,8,12,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,2,49,2,0,0,clean
31,2,2,1,36,14,30,108549,124768,271602,15,6,21,18.8613,0,5,3,3,5,3,8,12.1367,54.2585,33.6048,360,11,291.6,16,6,1,1,1,1,11,5,10,7,12,5,4,11,22,8,5,7,0,0,0,4,0,1,1,30,1,0,0,buggy
0,1,1,0,8,1,4,177830,355642,0,4,0,4,13.9547,0,2,2,1,2,12,3,79.4702,13.5762,6.95364,65,50,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,3,3,4,0,0,0,0,0,1,0,0,0,1,0,0,clean
77,3,2,2,77,24,55,459,490,69657,34,4,14,18.4916,0,2,5,4,5,8,5,20.5721,67.993,11.435,902,6,485.625,35,16,3,2,3,2,27,11,23,17,30,15,8,26,41,16,12,16,0,0,0,10,1,2,2,75,2,1,0,buggy
3,0,0,0,2,2,3,502635,402125,5032809,2,0,5,53.851,0,2,2,2,2,0,6,44.6602,50.9709,4.36893,18,0,0,1,1,0,0,1,0,2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,buggy
175,179,11,9,227,26,44,467936,467936,0,263,0,0,34.015,0,2,3,2,5,3,3,12.7826,87.2171,0.000237,2270,5,1878.2,28,24,4,8,8,14,39,28,43,65,44,31,23,78,270,47,40,73,0,0,0,31,0,1,5,172,1,2,0,buggy
52,8,1,1,31,8,19,561284,490,562031,13,0,0,3.34312,1.44871,3,8,1,2,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,2,49,2,0,0,clean
52,8,1,1,31,8,19,16,31,28,13,0,0,25.6033,2.65401,4,38,8,17,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,2,49,2,0,0,clean
52,8,1,1,31,8,19,10,33,202,13,0,0,32.6071,4.06935,5,42,8,19,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,2,49,2,0,0,clean
27,5,1,1,17,8,19,14,53,117,9,0,3,18.8783,7.47874,3,19,4,9,5,3,50.1347,49.8634,0.001902,258,0,314,6,5,0,1,0,2,6,5,13,5,10,6,1,11,12,3,2,7,0,0,1,2,1,1,1,25,1,0,0,clean
52,8,1,1,31,8,19,99,1013,1630808,13,0,0,20.9905,3.02443,2,16,4,7,2,4,0.269635,99.7267,0.003628,488,0,314,5,9,0,1,0,3,11,9,24,10,20,12,1,21,22,4,2,13,0,0,1,3,1,2,2,49,2,0,0,clean
16,1,2,1,22,4,9,142496,142914,6428059,8,6,17,20.1392,0,1,3,2,3,6,5,9.09042,58.5434,32.3661,56,0,4.14286,2,2,1,2,2,1,4,5,4,4,7,1,2,7,9,5,5,7,0,0,1,3,1,1,1,14,1,1,0,buggy
31,13,4,4,36,5,11,87401,173993,323854,25,12,41,32.6345,0,1,2,1,3,0,3,0.038594,99.9608,0.000609,315,7,251,5,8,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
219,10,5,2,124,57,72,14,27,46964,48,0,0,9.31818,0,3,3,3,5,3,1,0.237147,99.7627,0.000128,2977,2,229,2,31,7,4,4,9,58,19,79,61,66,67,12,72,69,30,26,19,0,0,1,21,0,1,4,216,1,1,0,clean
140,8,4,4,81,57,72,556090,1112074,953622,37,0,0,12.8644,0,2,3,2,2,5,4,3.44346,96.4224,0.134182,1927,1,38,1,26,8,3,3,6,41,15,53,32,50,43,7,42,53,15,15,16,0,0,1,16,1,1,3,139,1,2,0,clean
120,11,7,6,109,57,72,343155,345901,233013,48,18,37,47.4033,6.47631,2,4,2,2,3,5,6.13679,93.568,0.29519,1825,1,89.7273,4,25,9,4,5,6,39,23,32,30,46,21,15,42,59,26,23,26,0,0,0,23,1,2,5,117,3,2,0,clean
253,13,6,5,121,57,72,0,0,0,55,0,0,52.3078,0,1,3,1,2,8,2,0.530405,99.4692,0.000383,3378,1,73,1,38,14,5,4,12,75,26,94,59,91,77,11,75,82,24,24,19,0,0,0,31,1,1,5,251,2,3,0,clean
133,13,8,8,119,57,72,226500,470157,499987,52,22,45,157.677,3.36435,2,15,5,9,3,5,4.33118,95.3479,0.320879,2011,1,69.4444,3,27,10,5,5,7,44,24,36,33,52,23,16,46,66,29,25,29,0,1,0,25,1,2,5,129,3,2,0,clean
154,6,4,2,96,57,72,421781,843527,1687087,39,8,21,15.1596,0,2,4,5,7,6,2,3.04014,96.9571,0.002727,2151,4,142.2,2,25,5,3,3,6,40,15,55,43,47,45,9,53,53,23,19,16,0,0,1,15,0,1,4,151,1,1,0,clean
131,16,8,8,109,57,72,11121,44518,195837,53,0,0,17.0124,0,2,5,3,4,2,5,7.44641,92.4189,0.134713,1985,1,83.6,3,28,7,5,4,7,41,25,37,33,50,27,18,43,66,25,23,25,0,1,0,22,0,2,5,129,3,2,0,clean
214,21,14,13,182,57,72,401282,406984,660571,76,18,39,123.098,0,2,9,4,5,3,4,0.212604,99.7822,0.005223,3215,2,134.75,4,42,18,9,7,11,70,38,62,55,84,42,26,73,102,43,38,45,0,1,1,43,1,3,9,211,4,4,1,clean
22,26,9,5,43,4,11,134824,134824,0,43,0,0,21.7309,0,2,6,4,3,140,5,1.76055,97.8362,0.403272,152,43,91.5,6,2,3,0,1,1,9,5,4,4,8,2,5,7,43,12,10,18,0,0,0,5,0,0,5,17,0,0,0,buggy
52,2,2,1,49,44,87,24,71,152,22,2,7,14.3124,0,3,3,4,5,4,6,19.7531,75.1023,5.14456,469,4,90.2727,5,7,1,1,2,2,16,8,15,13,19,10,6,18,26,10,7,11,0,0,0,5,0,1,1,51,1,0,0,buggy
1,0,0,0,3,1,5,3913135,3835980,0,1,1,3,37.422,0,4,3,1,3,1,6,49.1266,0,50.8734,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,clean
76,5,1,1,55,8,10,1574771,1576486,671233,55,20,58,16.9689,0,2,2,1,2,6,11,59.2876,38.53,2.18241,1122,3,0.5,1,38,0,0,1,0,29,6,29,18,33,34,2,14,38,5,12,6,0,1,0,1,1,4,3,73,5,0,0,clean
180,22,13,12,147,57,72,107590,110071,768254,73,12,26,26.2566,0,2,5,2,4,4,6,0.740684,99.2059,0.053429,2684,2,106,5,38,10,7,5,10,59,34,49,46,70,32,24,62,92,36,31,36,0,1,0,31,0,3,8,177,4,4,1,clean
134,7,4,3,71,57,72,152106,298545,1448674,32,3,11,11.5861,0,3,2,2,2,7,6,17.8396,80.1108,2.0496,1805,1,36.5,1,22,7,3,3,7,40,16,49,31,48,41,7,39,46,14,15,11,0,0,0,17,1,1,3,134,1,2,0,clean
114,12,7,7,105,57,72,382,5615,57226,47,18,37,82.4783,0,6,10,15,18,3,5,6.70603,92.9745,0.319447,1748,1,57.2727,3,25,9,4,4,6,37,22,31,29,44,20,14,40,58,25,22,25,0,0,0,21,1,2,4,112,2,2,0,clean
147,15,9,9,132,57,72,78342,337426,352431,58,24,50,43.6732,0,2,4,1,2,4,5,2.70716,96.9456,0.347232,2223,2,77.75,4,30,11,5,5,8,49,27,40,37,58,26,18,51,74,31,27,32,0,1,0,28,1,3,6,143,3,3,0,clean
253,13,6,5,121,57,72,57487,114972,3948,55,0,0,13.1984,0,2,6,1,3,8,2,0.530405,99.4692,0.000383,3378,1,73,1,38,14,5,4,12,75,26,94,59,91,77,11,75,82,24,24,19,0,0,0,31,1,1,5,251,2,3,0,clean
108,1,5,3,105,28,49,37587,150335,12859924,33,0,0,2.36,0,6,4,2,8,8,5,5.9027,93.7745,0.322804,219,0,0.25,1,2,1,5,5,7,38,11,33,26,41,24,8,35,54,21,16,25,0,0,0,16,0,1,4,105,1,1,0,buggy
253,13,6,5,121,57,72,370620,741238,328,55,0,0,12.6288,0,0,2,1,1,8,2,0.530405,99.4692,0.000383,3378,1,73,1,38,14,5,4,12,75,26,94,59,91,77,11,75,82,24,24,19,0,0,0,31,1,1,5,251,2,3,0,clean
258,14,11,10,191,57,72,2296,33155,79190,68,37,78,248.719,0,2,11,12,8,5,2,0.346101,99.6537,0.000191,3703,1,98.5,1,43,27,8,7,11,82,35,84,64,98,63,20,83,99,44,40,44,0,1,1,50,2,2,8,254,4,5,0,clean
185,19,12,11,166,57,72,1817,1839,123024,71,28,59,45.9859,0,2,7,4,5,3,5,0.566081,99.3971,0.036834,2803,2,103.333,4,37,14,7,6,10,62,34,50,47,74,32,23,64,93,40,35,41,0,1,0,36,1,3,8,181,4,3,0,clean
197,21,13,13,170,57,72,65924,146874,292493,74,24,52,15.3275,0,2,5,1,3,4,5,0.624907,99.3324,0.042744,2953,2,109.6,4,40,16,7,6,10,65,36,54,50,77,35,25,68,96,42,36,43,0,1,0,38,1,3,8,193,4,4,0,clean
28,4,1,1,18,5,14,560907,561001,560097,8,2,3,19.3853,6.26882,3,26,5,12,1,3,0.159158,99.8336,0.007213,270,0,314,6,6,0,1,0,2,6,6,13,5,11,7,1,12,12,3,2,7,0,0,1,2,1,1,1,27,1,1,0,clean
49,0,1,1,54,14,27,678054,678054,417,22,1,4,19.5419,0,2,3,2,3,4,3,4.76064,95.2172,0.022126,643,5,226.333,13,13,2,2,2,3,12,8,17,12,15,11,5,19,24,12,9,12,0,0,0,8,1,0,1,48,2,0,0,clean
24,0,1,1,34,8,14,1585187,1658140,2375334,15,1,4,10.3458,0,2,3,2,3,6,4,25.2005,71.2829,3.51656,448,2,61,2,9,1,2,1,3,6,3,8,7,7,7,3,8,15,7,6,7,0,0,0,6,0,0,1,23,0,1,0,clean
35,0,1,1,40,22,41,5109,14819,363294,15,3,46,23.998,0,2,2,2,3,4,5,16.1716,83.2431,0.585233,319,2,87.0625,7,6,1,1,1,2,9,6,11,9,12,7,4,13,19,8,6,8,0,0,0,6,1,0,0,34,1,0,0,buggy
80,5,1,2,60,8,11,717043,1394512,2567658,59,21,60,15.7434,0,2,2,1,2,4,13,11.564,75.7305,12.7054,1197,3,1.5,2,41,1,0,1,0,30,7,32,18,34,36,2,15,41,5,13,7,0,1,0,2,1,4,3,78,5,1,0,clean
10,1,2,1,10,7,14,464334,1019009,8776977,9,0,0,30.4938,0,2,2,1,2,1,5,0.040413,83.3776,16.582,88,33,3198.5,227,3,1,0,0,0,5,1,4,1,5,3,2,3,4,6,3,2,0,0,0,1,1,0,1,8,1,1,0,buggy
99,5,3,4,101,30,76,768535,821196,495577,39,0,0,31.4236,0,4,3,4,6,7,5,1.62742,71.1232,27.2493,1160,16,1283.9,43,16,5,2,3,3,35,16,29,23,39,16,11,37,56,22,14,21,0,0,1,12,1,3,3,96,4,1,0,buggy
42,11,6,5,54,23,51,881991,881991,645103,44,4,22,16.6652,0,2,3,1,3,6,7,15.0475,82.8292,2.12333,558,4,410.697,23,8,2,1,1,1,13,8,11,11,15,7,6,15,46,11,9,11,0,0,0,6,0,1,1,41,1,0,0,buggy
253,13,6,5,121,57,72,166957,305884,60,55,0,0,8.92987,0,2,2,2,2,8,2,0.530405,99.4692,0.000383,3378,1,73,1,38,14,5,4,12,75,26,94,59,91,77,11,75,82,24,24,19,0,0,0,31,1,1,5,251,2,3,0,clean
253,13,6,5,121,57,72,2325,23146,214,55,0,0,17.3117,0,2,3,4,3,8,2,0.530405,99.4692,0.000383,3378,1,73,1,38,14,5,4,12,75,26,94,59,91,77,11,75,82,24,24,19,0,0,0,31,1,1,5,251,2,3,0,clean
253,13,6,5,121,57,72,0,0,0,55,0,0,8.2138,0,2,10,2,4,8,2,0.530405,99.4692,0.000383,3378,1,73,1,38,14,5,4,12,75,26,94,59,91,77,11,75,82,24,24,19,0,0,0,31,1,1,5,251,2,3,0,clean
157,8,7,5,122,57,72,79,325,46038,45,25,58,33.4135,0,3,15,17,24,3,2,5.36748,94.5588,0.073758,2300,2,51.25,1,29,14,5,4,7,48,21,52,39,58,38,12,52,65,27,24,27,0,0,1,27,1,1,5,153,2,2,0,clean
136,597,61,60,184,26,44,253501,253503,53216,764,0,0,94.8759,0,2,10,2,5,4,4,9.61909,90.3802,0.000693,5294,8,2647.25,27,32,3,6,6,11,30,22,34,52,33,24,18,62,742,37,32,93,0,0,0,24,0,1,4,134,1,2,0,clean
145,133,8,7,175,23,35,93392,174329,797061,201,0,0,56.1658,0,3,9,1,4,7,5,0.298626,99.6988,0.002584,2033,2,1298.67,17,21,7,4,6,12,27,27,35,54,35,24,17,67,201,36,34,58,0,0,0,24,0,0,4,143,0,2,0,buggy
175,179,11,9,227,25,42,238587,223378,0,263,0,0,59.8936,0,1,2,1,2,3,3,12.7826,87.2171,0.000237,3783,5,3130.33,28,40,4,8,8,14,39,28,43,65,44,31,23,78,270,47,40,73,0,0,0,31,0,1,5,172,1,2,0,clean
96,4,10,5,125,14,28,57377,114739,2834401,71,0,0,14.2625,0,2,3,2,2,3,8,0.110492,97.3996,2.48993,1509,7,570.833,15,26,4,6,6,2,40,19,21,21,40,13,19,30,52,33,24,32,0,0,2,18,2,1,4,91,1,1,1,buggy
67,2,3,3,75,24,44,1622830,1628397,1066409,36,2,55,18.9844,0,2,4,2,3,8,4,2.69237,95.1944,2.11328,715,3,373.952,14,13,3,2,3,3,20,12,18,17,21,11,10,26,40,17,10,17,0,0,0,11,1,1,1,65,1,0,0,buggy
85,5,4,3,87,24,42,7019,56576,263428,44,2,7,32.1003,0,2,2,1,2,4,8,17.8058,65.7648,16.4293,1320,1,352.5,8,22,4,3,4,3,27,16,21,23,29,13,13,32,46,20,14,21,0,0,0,13,0,1,3,83,1,1,0,buggy
50,2,1,2,58,11,14,273494,549976,2846418,30,11,16,19.0134,0,3,2,3,4,21,4,6.76307,92.8431,0.393808,325,6,1,2,7,2,1,2,3,20,5,11,15,20,7,5,20,27,11,7,18,0,0,0,8,0,2,1,48,2,0,0,buggy
49,2,2,2,45,7,14,146661,165543,482225,26,8,12,23.4658,0,2,2,3,4,4,7,5.38295,91.3375,3.27951,400,14,39.25,7,8,3,3,2,1,18,10,12,10,20,6,9,15,21,12,8,11,0,0,0,8,0,1,2,47,1,0,0,buggy
49,76,73,73,132,7,14,2651099,2659607,454872,305,17,666,21.2011,0,2,3,2,2,627,5,7.94297,81.173,10.884,1839,1,24.6,1,9,0,3,1,4,8,9,11,21,11,6,8,23,305,16,14,22,0,0,0,7,0,0,0,49,0,0,0,buggy
92,7,8,7,91,50,80,376049,376090,215779,62,0,0,26.1619,0,2,3,2,2,6,3,2.43331,97.5598,0.006847,1586,5,396.8,6,21,6,3,4,4,22,22,24,25,31,15,12,35,58,18,18,20,0,0,0,17,1,0,1,90,1,0,0,clean
175,179,11,9,227,25,42,971311,998719,1751520,263,0,0,132.831,0,3,9,6,4,3,3,12.7826,87.2171,0.000237,3783,5,3130.33,28,40,4,8,8,14,39,28,43,65,44,31,23,78,270,47,40,73,0,0,0,31,0,1,5,172,1,2,0,clean
145,133,8,7,175,25,39,98716,184722,1361438,201,0,0,104.672,21.2771,2,10,2,4,7,5,0.298626,99.6988,0.002584,3050,2,1948,17,32,7,4,6,12,27,27,35,54,35,24,17,67,201,36,34,58,0,0,0,24,0,0,4,143,0,2,0,clean
175,179,11,9,227,25,42,2972689,2977278,459834,263,0,0,123.564,3.75827,4,8,7,9,3,3,12.7826,87.2171,0.000237,3783,5,3130.33,28,40,4,8,8,14,39,28,43,65,44,31,23,78,270,47,40,73,0,0,0,31,0,1,5,172,1,2,0,clean
65,5,3,3,51,20,28,993942,1987730,0,26,0,0,41.832,0,1,2,1,2,7,7,0.573863,99.4211,0.00505,1108,0,149,1,13,7,0,2,3,18,16,12,19,25,4,7,29,22,14,13,15,0,0,0,11,0,0,2,64,0,2,0,clean
65,5,3,3,51,20,28,2018594,4037184,0,26,0,0,107.733,0,1,5,1,2,7,7,0.573863,99.4211,0.00505,1108,0,149,1,13,7,0,2,3,18,16,12,19,25,4,7,29,22,14,13,15,0,0,0,11,0,0,2,64,0,2,0,clean
145,133,8,7,175,25,39,34046,34475,21442,201,0,0,13.4724,0,3,4,4,10,7,5,0.298626,99.6988,0.002584,1525,2,974,17,16,7,4,6,12,27,27,35,54,35,24,17,67,201,36,34,58,0,0,0,24,0,0,4,143,0,2,0,buggy
117,5,4,2,116,32,53,583135,1166265,6365254,40,5,16,16.9382,0,2,2,1,2,2,9,19.6109,73.7866,6.60252,1420,6,64,3,20,5,3,4,5,35,17,32,32,37,21,14,45,59,26,17,26,0,0,0,15,0,1,3,113,0,1,0,clean
65,5,3,3,51,20,28,917306,1834610,265764,26,0,0,35.2619,0,2,3,1,2,7,7,0.573863,99.4211,0.00505,1108,0,149,1,13,7,0,2,3,18,16,12,19,25,4,7,29,22,14,13,15,0,0,0,11,0,0,2,64,0,2,0,clean
30,2,1,1,28,13,20,1359,4366,1122985,16,8,23,41.3042,0,4,3,1,4,4,7,23.0647,63.3007,13.6346,488,21,66.6667,45,10,1,1,2,1,11,5,8,6,12,4,5,11,14,8,4,5,0,0,0,5,0,1,1,29,1,0,0,clean
65,5,3,3,51,20,28,38524,70582,990052,26,0,0,18.9658,0,2,3,1,3,7,7,0.573863,99.4211,0.00505,1108,0,149,1,13,7,0,2,3,18,16,12,19,25,4,7,29,22,14,13,15,0,0,0,11,0,0,2,64,0,2,0,clean
53,2,1,2,62,8,32,75757,75758,451,21,0,0,20.1953,0,2,2,1,1,10,5,36.1557,63.2418,0.602594,948,4,3,4,19,1,0,7,3,27,11,10,7,21,11,10,14,28,15,10,14,0,0,0,11,1,1,1,52,2,1,0,clean
7,1,1,0,9,3,6,444843,657615,1559847,6,0,0,32.8545,0,3,2,3,2,1,3,0.122331,99.8394,0.038287,45,0,69.3333,1,1,0,0,0,1,4,0,2,1,4,1,0,2,7,1,1,2,0,0,0,1,0,0,1,6,0,0,0,clean
46,5,2,2,59,30,57,61445,104749,3411871,23,1,6,30.3996,0,4,5,2,6,4,6,21.5846,65.4294,12.986,605,13,573.682,17,8,1,1,1,2,13,8,13,14,14,6,6,21,32,15,9,13,0,0,0,5,0,1,1,46,1,1,0,buggy
