@relation data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
1,12,30,0,61,20,2,2,3,29,5,8,22145,22142,0,1,0,15,27,0,0,21.9477,0,2,0,1,4,1,3,0,0,8,6,6,0,4,4,6,21.5489,78.2078,0,0.24329,359,19,6,0,2.5,1,33,1,73,61,0,1,0,28,12,0,22,0,0,0,0,2,4,1,8,9,2,52,1,1,1,5,3,7,10,3,11,0.84,9,6,0,4,7,5,3,6,16,6,6,0,9,0,57,6,1,2,156,0,22,1,1,0,2,1,1,0,19,1,1,44,0,clean
12,118,90,3,5,151,18,12,12,154,29,38,131888,142586,97408,1.08,20,67,101,24,52,63.6123,0,3,0.225,40,9,2,6,6,14,36,23,39,7.2,10,2,5,1.79013,98.1136,1,0.096263,2372,398,4,2,95.6,4,105,0,261,140,3,1,1,105,118,3,39,0.075,8,9,1,20,10,1,82,35,13,27.57,6,6,8,51,32,37,10,1,12.81,0.54,11.74,39,0.15,40,60,22,23,54,85,38,32,12,41,0,191,39,7,1,440,1,128,1,32,1,1,3,7,0,148,4,4,128,0,clean
1,22,24,1,191,124,20,11,12,127,27,37,0,0,0,0,2,64,26,12,26,18.9399,0,2,0.125,16,6,1,4,0,2,4,3,6,39,8,3,7,2.19721,97.6825,0,0.120329,1958,230,0,2,88.5,5,27,1,62,43,2,1,0,27,22,1,16,0.125,2,2,1,6,8,1,12,32,7,0,5,5,7,42,29,28,10,2,17,0.69,15,6,0,33,49,15,22,45,77,31,26,0,35,0,50,6,1,1,121,1,24,0,23,0,1,3,6,0,121,4,3,38,1,clean
4,13,19,5,78,0,0,0,1,4,1,1,1134131,2268223,3,0,88,6,20,0,2,9.35208,0,0,5.875,8,2,1,1,47,0,4,4,4,49.738636,3,0,9,70.6564,7.72201,0,21.6216,44,30,0,0,0,1,25,0,51,19,27,5,0,16,13,0,11,3.375,51,47,0,2,3,1,11,5,3,0,0,1,0,0,0,0,5,1,4.07,0.37,4.07,4,5.875,0,0,1,0,0,3,1,1,37,0,0,39,9,3,1,81,0,17,0,4,0,1,0,0,0,0,0,1,25,0,clean
1,3,4,2,76,0,0,0,1,4,1,1,1134128,2268224,3,0,4,6,8,0,2,27.6001,0,0,1.333333,3,2,1,1,0,0,1,3,3,5,1,0,9,70.6564,7.72201,0,21.6216,44,16,1,0,0,1,4,0,16,13,4,2,0,8,3,0,7,1.333333,4,4,0,2,1,1,3,5,3,33,0,1,0,0,0,0,1,1,3,0.81,3,3,0,0,0,1,0,0,3,1,1,0,0,0,12,3,1,1,36,0,3,0,4,0,1,0,0,0,0,0,1,8,0,clean
1,125,300,1,1,5,0,0,0,9,2,4,224624,449244,2288290,1,0,8,177,0,0,4.1884,0,2,0,14,2,1,2,0,0,22,8,12,0,68,4,6,0.230848,0.170114,0,99.599,40,43,32,0,186,26,341,2,606,178,0,1,73,187,152,0,148,0,0,0,4,2,82,4,55,1,3,85,0,1,1,1,1,1,83,13,42,0.29,38,8,0,1,1,2,1,1,5,1,1,0,2,0,477,12,1,10,877,0,158,1,4,0,12,0,0,0,4,0,0,352,0,buggy
9,42,124,9,88,0,0,0,1,4,1,1,1134128,2268222,5,0,163,6,71,0,2,40.7479,0,0,0.857143,35,2,1,1,22,5,18,23,28,70.447853,3,0,9,70.6564,7.72201,0,21.6216,44,143,11,0,0,1,126,0,231,11,50,4,0,69,42,0,39,1.428572,95,30,0,11,3,1,30,5,3,31,0,1,0,0,0,0,5,2,6.15,0.05,6.15,28,0.628571,0,0,1,0,0,3,1,1,68,0,0,195,28,6,1,281,0,58,0,4,0,1,0,0,1,0,0,1,149,0,clean
4,27,46,4,121,0,0,0,1,4,1,1,1287364,2574687,2089492,0,205,6,57,0,2,32.4838,0,1,3.222222,18,2,1,1,58,0,2,2,2,65.048782,4,0,9,70.6564,7.72201,0,21.6216,44,28,0,0,0,1,51,0,122,31,46,4,0,53,27,0,23,2.555556,54,58,0,2,4,1,20,5,3,0,0,1,0,0,0,0,5,1,4,0.25,4,2,3.222222,0,0,1,0,0,3,1,1,151,0,0,103,15,3,1,175,0,29,0,4,0,1,0,0,0,0,0,1,81,0,clean
7,15,40,1,32,28,3,2,1,32,15,27,23955,66318,651575,0.33,0,17,48,0,0,4.93302,0,3,0,5,2,2,2,0,0,12,11,12,0,3,8,3,1.26594,98.7304,0,0.003654,523,51,5,30,410.5,13,48,0.67,111,18,0,3,0,46,15,0,30,0,0,0,1,3,3,1,12,7,1,33.33,2,3,2,7,5,9,3,1,8.67,0.16,7.67,11,0,9,7,5,4,14,20,7,4,0,8,0,88,12,3,1,155,0,15,0,8,0,1,1,1,0,27,0,0,70,1,clean
11,109,276,14,152,7,3,2,0,7,4,11,16112,32564,1044712,12.02,2083,8,158,2,5,6.59294,0,3,21.069767,43,8,2,6,906,10,18,45,60,22.654825,10,3,6,23.29,69.5107,0,7.1993,118,125,17,0,31,1,326,5.3,586,283,20,2,1,160,128,0,151,0.465116,169,906,5,6,29,1,76,3,0,25.4,0,1,0,4,2,2,45,2,32.93,0.48,20.2,60,21.069767,0,4,1,1,3,5,3,1,1914,2,0,434,60,5,1,958,0,145,1,0,2,2,1,0,0,5,1,0,323,1,clean
1,16,25,4,107,17,2,5,3,24,9,14,1563078,1568412,0,0,84,17,38,8,17,29.9424,0,2,6,10,4,1,2,58,7,15,2,10,99.023811,3,2,4,1.74699,98.243,0,0.010032,45,36,1,11,2.71429,2,29,0,85,22,5,1,0,40,16,0,14,0.5,23,60,1,3,3,1,10,1,2,80,0,2,1,7,3,6,4,1,6,0.26,6,9,5.8,3,6,3,2,8,10,10,7,61,7,0,63,10,1,1,119,0,17,1,4,0,1,1,5,1,13,0,2,46,0,buggy
1,69,122,9,51,14,1,2,2,18,6,13,2273348,4855673,7739304,0,347,8,97,6,11,7.86707,0,2,7.454546,22,2,1,2,30,3,9,13,25,72.720459,19,2,7,15.983,51.3649,2,32.6522,58,101,3,0,0.428571,1,129,0,270,51,184,3,0,86,71,0,43,8.363636,285,164,7,2,21,1,41,2,1,81,1,1,1,6,4,5,22,2,11,0.19,10,25,1.363636,3,6,5,4,4,7,7,7,62,2,1,219,25,1,2,364,1,74,0,3,2,2,2,1,0,12,4,0,160,1,buggy
6,15,29,0,61,98,13,8,8,97,30,40,9536,76812,973505,0.67,0,48,41,12,31,13.3923,0,2,0,1,3,3,4,0,0,5,3,3,0,3,2,5,10.4427,89.4771,0,0.080219,1545,42,1,3,60.1667,4,34,0,85,58,0,1,0,39,15,0,24,0,0,0,0,3,3,1,11,25,5,0,4,3,5,32,21,25,3,1,5,0.68,4.33,3,0,26,37,15,16,36,58,23,19,0,26,0,70,11,4,1,167,1,15,0,17,0,1,2,5,0,95,2,2,54,0,clean
1,40,86,0,61,90,4,3,1,77,14,25,862833,862984,1138,1,0,30,85,9,17,27.4934,0,2,0,1,4,6,7,0,1,17,4,12,0,13,1,4,22.3363,77.2729,0,0.390746,1341,47,0,1,131.25,4,87,0,198,61,0,1,0,70,40,0,33,0,0,0,7,2,13,1,12,18,3,0,2,4,4,25,13,27,13,3,16,0.31,15,12,0,24,27,23,9,31,33,19,17,0,15,0,171,12,1,3,292,0,40,0,11,0,3,1,2,0,87,1,0,145,0,clean
1,9,12,0,61,123,19,11,11,128,25,33,173121,173619,0,0,0,63,23,0,0,15.615,0,2,0,1,3,1,2,0,6,5,1,7,0,2,2,6,2.17158,97.7323,0,0.096164,1976,45,1,1,115,5,12,0,45,35,0,1,0,23,9,0,13,0,0,0,0,4,2,1,7,32,6,71,6,4,7,40,29,30,3,1,4,0.78,4,7,0,33,49,17,22,44,77,29,26,0,35,0,35,7,1,1,93,1,10,0,24,0,1,3,6,0,120,3,3,25,1,clean
7,58,93,0,61,130,10,7,6,109,53,67,1,1,58,0.85,0,46,115,14,32,11.1489,0,2,0,1,4,3,5,0,9,23,24,34,0,7,2,4,14.3366,85.3933,0,0.2701,1942,92,6,2,97.8333,3,98,0,261,196,0,1,0,112,58,0,56,0,0,0,1,4,7,1,38,27,8,43,4,4,6,39,20,39,7,1,7.24,0.75,5.54,34,0,35,45,29,14,45,58,27,23,0,25,0,208,34,2,1,513,0,61,0,20,0,1,2,5,0,127,2,2,152,0,clean
1,55,99,0,61,113,5,5,3,93,48,62,82938,83656,761058,0,0,35,74,21,47,99.4959,0,2,0,1,8,4,5,0,2,13,30,32,0,6,3,4,18.0788,81.7867,0,0.134484,1684,52,8,2,34.8333,1,101,0,225,183,0,1,4,68,55,1,49,0,0,0,0,3,6,1,32,23,9,87,3,3,4,35,15,37,7,1,6,0.81,6,32,0,28,41,27,10,38,44,22,19,0,21,0,173,32,1,1,457,0,59,0,19,1,1,1,4,0,111,1,2,124,0,clean
5,66,113,0,61,142,6,5,3,113,51,65,7,15,1350,0,0,41,111,19,41,53.0184,0,2,0,1,8,6,10,0,0,15,50,52,0,4,2,3,10.1886,89.733,0,0.078366,2079,85,22,2,139.111,3,115,0,292,276,0,1,0,111,66,2,73,0,0,0,2,4,4,1,55,26,8,46.5,4,5,6,41,19,46,5,1,4.16,0.95,4.16,52,0,37,48,35,12,48,54,27,23,0,24,0,224,52,2,1,641,0,70,0,21,1,1,1,4,0,138,1,1,156,0,clean
3,35,68,11,94,81,26,10,9,87,32,67,314761,629513,26159146,0.64,380,79,49,1,2,6.10972,0,2,2.875,56,3,1,3,141,2,16,8,13,70.821053,12,2,4,4.00471,93.8266,2,2.16867,584,39,9,5,42.4444,2,80,0,158,38,144,4,1,50,35,0,32,2.571429,296,161,1,3,12,1,18,8,4,37,2,2,5,17,14,24,13,3,10.85,0.24,9.56,13,2.517857,26,21,14,10,36,72,22,16,84,20,0,117,13,2,2,226,0,39,0,13,0,2,0,1,0,79,0,0,83,0,buggy
1,34,62,0,61,108,5,3,2,77,50,64,4948,10683,875947,1,0,31,51,5,9,30.3499,0,2,0,1,4,5,5,0,1,12,4,6,0,13,4,3,13.6069,86.2594,0,0.13366,1550,41,0,1,133.5,3,58,0,124,40,0,1,0,38,34,0,18,0,0,0,1,2,13,2,17,20,4,0,2,3,4,29,14,36,13,5,20,0.32,18,6,0,29,33,30,9,36,37,19,17,0,15,0,113,6,1,5,182,0,34,0,12,0,5,1,3,0,106,1,1,91,0,clean
1,3,6,0,61,101,4,5,4,106,10,19,22549,69373,0,1,0,35,9,24,49,31.6156,0,2,0,1,3,1,2,0,1,2,1,2,0,2,2,4,19.5127,80.3129,0,0.174405,1594,158,0,0,121.5,4,6,0,19,22,0,1,0,9,3,0,7,0,0,0,0,5,2,1,2,23,12,0,4,6,4,33,19,27,2,1,7,1.16,6,2,0,25,37,20,13,34,42,26,23,0,28,0,15,2,1,1,48,0,3,1,23,1,1,1,4,0,98,2,2,11,0,clean
1,46,88,0,61,96,5,2,1,69,45,58,11116,39323,599525,0,0,28,48,3,5,25.2267,0,2,0,1,6,2,4,0,0,11,2,5,0,12,2,3,13.4033,86.3853,0,0.211356,1389,18,0,1,117,3,72,0,147,39,0,1,0,53,48,0,9,0,0,0,3,1,12,1,5,18,3,0,2,3,4,26,12,32,12,10,27,0.27,26,0,0,26,29,27,8,31,34,17,15,0,13,0,136,5,1,9,195,0,50,0,11,0,9,0,2,0,94,1,1,89,0,clean
1,23,43,0,61,104,4,3,2,73,50,64,16244,49043,452137,1,0,29,31,5,10,17.9629,0,2,0,1,3,4,5,0,1,6,4,6,0,11,5,3,11.3065,88.5189,0,0.174597,1482,41,0,1,133.25,3,41,0,88,37,0,1,0,28,23,0,21,0,0,0,1,2,11,1,10,19,4,0,2,3,4,28,12,35,12,4,15,0.42,13,6,0,28,32,29,8,35,36,18,16,0,14,0,74,6,1,3,146,0,26,0,12,0,3,1,3,0,102,1,1,53,0,clean
1,41,108,0,61,93,10,7,6,100,27,37,863264,867349,256862,2,0,43,84,18,36,70.1043,0,2,0,1,5,4,6,0,2,23,13,16,0,12,2,5,12.8076,87.0154,0,0.177073,1487,141,8,1,50.7273,3,117,1,241,155,0,1,0,82,41,0,61,0,0,0,1,4,12,1,19,23,7,85,3,4,4,31,20,23,12,2,16,0.64,12,16,0,24,36,14,14,33,51,25,22,0,25,0,192,16,1,2,452,0,46,0,18,0,2,2,4,0,90,2,2,152,0,clean
14,106,209,2,11,1,0,0,0,1,1,3,306295,417238,18428862,0.04,294,1,174,0,2,8.95217,0,3,10.5,14,2,1,2,140,12,41,24,40,3.088435,10,2,2,99.9586,0,0,0.041431,16,364,11,0,2,1,214,0.12,463,54,133,2,12,165,109,0,91,9.5,185,147,4,23,13,2,87,1,0,10.17,0,0,0,0,0,1,13,2,7,0.12,6.6,40,10,0,0,1,0,0,1,0,0,109,0,0,383,40,12,2,591,0,110,0,0,0,2,0,0,1,1,0,0,274,0,clean
2,101,180,0,61,128,11,7,6,107,53,67,691894,691984,1747066,0,1,46,132,14,29,17.853,0,2,0.5,2,5,3,6,0,1,10,64,67,61,7,3,5,10.6491,89.0321,0,0.318754,1914,87,22,1,97.3333,3,180,0,408,176,1,1,0,128,101,1,86,0.5,1,1,2,3,7,1,67,26,8,93,4,4,6,39,21,38,7,1,5,0.43,5,67,0,34,45,28,15,44,57,27,23,0,25,0,312,67,1,1,668,0,104,0,20,0,1,2,4,0,126,2,2,214,0,clean
14,85,125,8,20,23,9,4,3,35,8,15,17764,99624,336722,0.39,252,18,124,4,11,15.3828,0,2,2.961539,26,5,2,2,44,1,14,14,16,52.293652,5,1,5,3.62973,96.0269,0,0.343353,76,107,2,23,3.81818,2,144,0,346,138,305,1,0,128,85,0,41,11.730769,387,77,1,8,5,1,48,2,4,11,2,0,2,11,4,7,5,2,5.45,0.4,4.71,16,1.692308,5,10,4,7,6,23,12,9,-135,9,0,249,44,8,1,517,2,88,0,5,1,1,1,5,0,21,3,1,165,1,buggy
1,14,23,2,50,43,0,1,1,42,26,48,1057714,1057811,984816,0,0,16,26,4,65,15.6298,0,2,0,12,6,3,4,0,0,6,7,7,0,7,2,5,16.7536,80.2694,0,2.97697,601,20,2,4,224.571,11,23,0,60,14,0,1,7,28,14,0,19,0,0,0,0,1,7,1,13,11,2,88,1,2,2,12,8,13,7,2,6,0.23,6,7,0,11,16,7,5,18,19,9,6,0,10,0,49,7,1,2,93,0,14,0,7,1,2,0,1,0,42,1,0,34,0,buggy
2,7,12,0,3,4,1,1,1,7,3,7,14568,43140,78724,2,3,6,17,2,8,13.0961,0,2,0.6,5,2,1,2,2,0,7,1,1,3,7,0,7,17.8888,31.7212,0,50.39,115,14,0,15,996,42,15,6,38,21,1,1,0,16,7,0,10,0.2,1,3,0,1,7,1,1,6,1,0,0,1,0,2,1,3,7,7,34,0.55,28,1,0.4,1,2,2,0,4,6,2,1,2,3,1,29,1,1,7,67,1,7,0,0,2,7,0,0,0,5,1,1,23,2,clean
2,13,22,2,22,43,13,2,2,48,43,95,1102727,1123156,944552,0,0,36,36,0,0,8.929,0,2,0,24,2,2,3,0,0,6,5,5,0,8,1,7,11.7384,86.2629,0,1.99868,540,18,1,2,428.917,23,27,0,77,15,0,3,2,37,13,0,15,0,0,0,0,2,8,1,9,9,2,86,2,1,3,13,8,12,8,2,11,0.19,10,5,0,13,15,7,6,17,40,9,7,0,9,0,58,5,1,2,107,0,13,0,8,0,2,1,2,0,41,1,0,43,0,buggy
1,14,35,0,14,8,2,0,1,9,5,7,15829,33152,0,0,0,6,34,0,1,3.08953,0,2,0,16,3,1,2,0,0,5,5,5,0,9,1,4,26.6402,73.2779,0,0.081817,175,74,1,0,58.6667,7,39,1,87,12,0,1,2,35,14,0,19,0,0,0,0,2,9,1,5,6,0,60,0,0,2,2,1,4,10,3,14,0.14,13,5,0,3,3,5,0,2,7,0,3,0,2,0,69,5,1,2,118,0,15,0,2,1,2,1,1,0,6,2,0,54,0,clean
7,90,61,0,183,10,1,1,2,8,4,7,332,728,113107,1.52,0,10,61,4,7,18.635,0,4,0,2,2,2,5,0,0,24,9,15,0,16,1,4,0.010402,34.0139,0,65.9757,150,108,1,8,1167,57,73,0,182,32,0,0,3,69,90,0,17,0,0,0,6,6,16,1,36,6,2,30,0,1,0,5,2,3,20,3,28.15,0.18,28.15,15,0,3,5,2,1,5,6,2,1,0,4,0,122,15,3,3,225,0,100,0,1,2,3,2,2,0,8,3,1,78,1,buggy
1,5,6,0,3,5,1,1,1,7,3,7,5536,23775,0,0,14,7,12,1,5,4.10983,1.90211,2,4.666667,3,3,1,3,9,0,5,2,3,3,2,0,6,11.9301,21.8163,1,66.2536,119,16,0,13,1341,57,6,1,23,25,5,1,1,11,5,0,9,1.666667,5,14,0,1,2,1,3,6,1,0,0,1,0,2,0,3,2,1,7,1.09,6,0,3,2,2,2,0,4,6,1,0,9,3,0,18,3,1,1,57,0,5,0,0,2,1,0,0,0,5,1,1,13,1,clean
5,98,170,8,33,21,3,2,2,36,4,10,152424,304828,8,0.77,238,15,154,0,0,52.7092,0,2,2.793104,29,5,1,3,70,0,21,19,38,25.058823,12,1,18,0.01618,99.9787,1,0.005072,435,64,5,9,980,1,190,0,413,85,22,2,8,144,98,0,58,0.758621,76,81,18,2,12,1,56,11,0,46,1,1,2,5,5,6,12,2,8.36,0.21,8.13,37,2.413793,4,9,1,2,9,15,9,8,162,11,0,324,38,2,2,524,0,111,0,4,0,2,0,0,0,20,0,0,238,0,clean
5,24,40,0,76,0,0,0,0,0,1,2,1181182,2362156,4928333,0,29,1,46,0,2,9.26766,0,3,4.8,5,2,1,2,0,4,8,5,10,15.586206,5,1,2,1.14062,98.8594,0,0,12,49,5,50,25,1,43,0,109,13,35,2,0,43,24,0,21,7,40,24,1,4,5,1,14,2,0,36,0,0,0,0,0,1,5,2,8.31,0.12,7.59,10,0,0,0,1,0,0,0,0,0,-11,0,0,86,10,3,2,140,0,24,0,0,1,2,0,0,0,0,1,0,62,0,clean
2,74,142,0,61,129,5,4,3,97,45,58,3123,5946,6786,0,0,35,78,14,32,76.947,5.53453,2,0,1,6,4,6,0,6,16,9,18,0,22,2,3,12.0313,87.8751,0,0.093655,1872,156,1,2,131.222,3,153,0,286,76,0,1,0,77,74,2,38,0,0,0,3,4,22,1,21,23,8,94,3,4,5,37,16,43,22,4,15,0.27,14,18,0,34,42,34,10,43,47,23,20,0,21,0,220,18,1,4,400,0,75,0,18,0,4,1,4,0,126,1,1,146,0,clean
1,5,8,0,22,9,7,3,4,15,2,6,0,0,0,0,0,18,17,3,36,16.9894,0,0,0,3,2,1,1,0,1,3,3,4,0,2,6,9,10.9817,42.4638,0,46.5544,303,17,1,0,2,1,8,0,34,30,0,3,0,20,5,0,9,0,0,0,0,2,2,1,4,8,0,50,1,0,1,2,0,9,2,1,5,0.88,5,3,0,3,3,4,0,7,18,6,2,0,2,0,25,4,1,1,73,2,5,1,0,3,1,0,0,0,10,4,0,19,0,clean
2,7,12,0,32,9,7,3,4,15,2,6,274966,1099580,0,0,100,18,26,3,36,35.9025,0,0,5.125,8,2,2,2,3,0,8,7,7,28.280001,1,6,9,10.9817,42.4638,0,46.5544,303,33,0,0,2,1,12,0,49,21,38,3,0,28,7,0,10,4.75,98,41,0,4,1,1,7,8,0,0,1,0,1,2,0,9,1,1,4.45,0.43,4.45,6,0.375,3,3,4,0,7,18,6,2,2,2,0,38,7,2,1,79,2,7,1,0,3,1,0,0,1,10,4,0,29,0,clean
1,2,4,2,38,4,0,0,0,6,2,8,303896,607792,5915801,0,0,3,9,2,4,10.2918,0,1,0,8,2,1,1,0,0,2,2,2,0,1,3,4,99.3712,0.459492,0,0.169287,80,71,1,0,1,2,4,0,16,10,0,2,0,10,2,0,7,0,0,0,0,2,1,1,2,2,1,0,0,1,0,2,0,0,1,1,4,0.63,4,2,0,1,0,1,1,1,2,2,2,0,1,0,13,2,1,1,33,0,2,0,1,0,1,0,0,0,4,0,0,10,0,clean
4,11,13,5,47,164,13,21,21,250,52,107,47,156,58353,0,0,116,30,0,0,26.0469,0,2,0,14,3,3,4,0,0,4,6,7,0,4,58,2,12.5049,87.4899,0,0.005167,1724,20,1,6,1219.25,2,14,0,55,15,0,2,0,30,11,0,10,0,0,0,1,1,4,1,7,10,20,57,8,12,21,49,31,24,4,1,5,0.27,5,7,0,59,50,15,25,72,154,45,38,0,70,0,43,7,1,1,80,0,11,0,58,0,1,0,1,0,163,0,0,31,0,clean
1,6,7,3,35,26,3,2,2,28,9,23,537068,537086,3925525,0,0,15,10,11,72,35.7392,0,1,0,14,2,1,1,0,0,2,3,3,0,4,9,3,0.019497,99.9795,0,0.000996,120,16,0,13,306.75,29,7,0,24,18,0,3,0,10,6,0,5,0,0,0,0,2,4,1,3,2,0,0,3,0,1,8,5,7,4,2,5,0.75,5,2,0,8,10,3,6,9,11,8,7,0,9,0,17,3,1,2,47,0,6,1,3,1,2,1,1,0,25,1,1,9,0,clean
2,3,3,5,84,18,2,3,2,21,3,8,60766,65870,0,0,0,17,13,2,12,16.1754,0,3,0,21,3,1,2,0,1,5,2,3,0,1,10,7,16.2535,82.7691,0,0.977464,208,44,0,8,9.2,6,3,0,22,11,0,2,1,14,3,0,8,0,0,0,0,6,1,1,3,6,1,0,1,0,1,5,4,5,1,1,3,0.5,3,3,0,5,8,2,2,7,8,7,7,0,6,0,16,3,2,1,41,0,3,0,2,0,1,0,1,2,17,1,0,11,0,buggy
10,38,68,12,52,26,2,1,1,34,16,25,64150,256380,2613314,0,0,14,88,6,23,18.0286,0,4,0,48,4,3,4,0,0,16,13,13,0,4,3,6,30.1591,60.34,0,9.50096,358,78,2,13,98.9375,7,79,0,206,22,0,3,0,88,38,0,50,0,0,0,0,5,4,1,25,7,1,10,1,1,1,8,6,8,4,1,6.36,0.11,6.36,13,0,5,10,4,4,8,16,8,6,0,8,0,156,23,6,1,278,0,42,0,4,0,1,1,1,0,24,1,0,114,0,clean
3,3,5,3,35,17,10,4,2,20,2,9,278162,555931,7136869,0,0,21,16,0,0,10.8464,0,3,0,15,2,1,3,0,1,2,1,2,0,2,3,7,0.225557,99.7313,0,0.043147,363,28,0,14,921,33,8,0.5,29,10,0,2,0,17,3,0,6,0,0,0,0,3,2,1,2,11,1,0,0,1,0,8,4,5,2,1,9.5,0.34,9,2,0,2,8,3,4,5,19,7,6,0,3,0,21,2,2,1,45,0,3,1,2,1,1,1,2,0,15,0,1,17,1,clean
2,8,12,3,39,11,4,3,3,12,2,9,542984,1085961,0,0,0,10,18,0,0,23.2327,0,1,0,9,2,1,2,0,0,4,8,8,0,1,0,5,0.001275,99.9983,0,0.000466,235,21,5,27,1787,58,13,0,42,12,0,2,0,20,8,0,16,0,0,0,0,1,1,1,8,7,0,67,0,0,0,7,1,3,1,1,3,0.29,3,8,0,1,5,3,3,2,8,6,4,0,3,0,30,8,1,1,70,0,8,1,0,1,1,0,0,0,10,0,1,21,0,clean
1,7,10,1,37,164,13,21,21,250,55,115,1018893,1021716,208066,0,0,116,13,0,0,83.1635,0,3,0,5,3,5,4,0,2,3,2,4,0,4,58,2,12.5049,87.4899,0,0.005167,3448,29,0,6,2438.5,2,11,0,35,11,0,2,2,16,7,0,9,0,0,0,0,3,4,1,7,20,20,62,8,12,21,49,31,24,4,1,5,0.31,5,4,0,59,50,15,25,72,154,45,38,0,70,0,23,4,1,1,54,0,7,0,58,0,1,0,1,0,163,0,0,15,0,clean
1,6,24,6,49,13,2,2,2,16,3,9,182270,729504,1612995,0,0,10,25,0,0,26.1829,0,2,0,13,3,3,3,0,2,8,4,6,0,1,4,5,1.88377,98.1129,0,0.003285,248,19,1,14,902.5,33,24,1,64,10,0,2,0,33,6,0,17,0,0,0,0,2,1,1,6,7,0,33,0,1,0,5,2,4,1,1,9,0.16,8,6,0,3,5,3,2,5,10,5,3,0,3,0,49,6,1,1,91,0,6,1,1,1,1,0,0,2,13,0,1,42,0,clean
5,73,124,3,103,116,13,15,14,176,56,119,146385,249782,424962,0.39,0,88,115,0,0,30.0517,0,5,0,24,2,7,10,0,1,13,9,10,0,25,40,4,8.48656,91.4814,0,0.032054,2462,49,4,4,1644,4,139,0,325,55,0,2,0,119,73,0,52,0,0,0,0,5,25,1,38,18,14,22,5,8,14,35,23,18,31,3,8.08,0.17,7.31,10,0,40,37,11,18,50,113,32,28,0,47,0,239,22,4,3,431,0,86,0,40,0,3,0,2,1,115,0,0,154,0,clean
