@relation 'data/final_7030.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-3,6-16,18-24,27-29,31-34,36-52,55-59,63-82,84-91,93-107,109-113'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric
@attribute class {buggy,clean}

@data
1,55,30,3.8,5,0,9.2,56,2,11.2,67,19,0,-37,0,clean
2,48,11,3.666667,3,0,6,11,1,3.666667,11,11,0,0,0,clean
3,122,17,0.266667,15,1,98.117645,4,3,0.266667,14,4,0.066667,3,0,clean
0,257,0,0,9,0,0,0,0,0,0,0,0,0,0,clean
8,136,0,0,15,0,0,0,2,0,0,0,0,0,0,clean
1,228,6,0.133333,15,1,94.5,2,2,0.133333,6,2,0.066667,0,0,clean
1,63,11,0.857143,7,3,48,9,2,1.285714,13,6,0.428571,-2,1,clean
0,257,0,0,8,0,0,0,0,0,0,0,0,0,0,clean
0,262,0,0,10,0,0,0,0,0,0,0,0,0,0,clean
0,46,3,0.125,16,0,150.333328,2,2,0.125,3,2,0,0,0,clean
7,2,288,11.428572,14,67,83.777779,93,2,6.642857,218,160,4.785714,70,0,clean
16,100,509,2.548387,31,63,43.438114,57,4,1.83871,238,79,2.032258,271,0,clean
9,100,278,3,19,33,39.694244,47,3,2.473684,191,57,1.736842,87,0,clean
2,146,122,7.222222,9,62,106.704918,12,3,1.333333,22,65,6.888889,100,0,clean
3,266,11,0.818182,11,3,84.63636,6,2,0.545455,8,9,0.272727,3,0,clean
5,10,147,2.791667,24,16,87.938774,58,2,2.416667,100,67,0.666667,47,0,clean
2,24,48,3.285714,7,4,7.416667,19,1,2.714286,40,23,0.571429,8,1,clean
8,255,116,1.5,34,29,94.232758,22,5,0.647059,61,51,0.852941,55,0,clean
3,10,71,3.625,8,12,7.760563,18,2,2.25,48,29,1.5,23,1,clean
0,185,3,0.133333,15,0,150,2,1,0.133333,3,2,0,0,0,clean
1,10,211,6.0625,16,97,7.625592,11,2,0.6875,38,97,6.0625,173,0,clean
2,170,43,0.47619,63,4,55.279068,28,3,0.444444,36,30,0.063492,7,0,buggy
3,166,23,3.8,5,0,159.17392,115,1,23,120,19,0,-97,0,clean
1,10,140,8.571428,7,60,6.771429,12,1,1.714286,12,60,8.571428,128,0,clean
0,178,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
4,189,48,0.861111,36,23,84.770836,8,3,0.222222,21,31,0.638889,27,0,clean
9,71,75,0.10929,183,18,111.959999,48,2,0.262295,77,20,0.098361,-2,0,clean
1,227,71,1.810811,37,56,107.788734,11,1,0.297297,15,67,1.513514,56,0,clean
2,358,164,0.977273,44,42,95.018295,41,4,0.931818,99,43,0.954545,65,0,clean
0,219,0,0,30,0,0,0,0,0,0,0,0,0,0,clean
14,78,770,1.642857,112,179,81.541557,71,5,0.633929,380,184,1.598214,390,3,clean
0,185,3,0.111111,18,0,150,2,1,0.111111,3,2,0,0,0,clean
2,185,28,0.625,32,2,160.714279,25,2,0.78125,30,20,0.0625,-2,0,clean
3,85,68,1.71875,32,16,149.51471,39,2,1.21875,42,55,0.5,26,0,clean
2,71,8,0.038961,77,2,129.625,9,1,0.116883,14,3,0.025974,-6,0,clean
5,162,91,0.977778,45,44,152.63736,13,1,0.288889,20,44,0.977778,71,0,buggy
7,10,254,10,16,160,3.996063,13,1,0.8125,17,160,10,237,0,clean
5,153,107,1.058824,34,33,146.97197,15,2,0.441176,32,36,0.970588,75,0,clean
18,144,387,1.451613,93,24,105.984497,207,5,2.225807,384,135,0.258064,3,3,clean
8,66,0,0,33,0,0,0,2,0,0,0,0,0,0,clean
2,72,5,0.6,5,3,40.400002,2,2,0.4,2,3,0.6,3,0,clean
5,168,132,2.375,16,21,101.477272,28,2,1.75,71,38,1.3125,61,0,buggy
17,159,102,2.333333,18,20,137.225494,22,1,1.222222,81,42,1.111111,21,0,clean
17,159,87,2,18,25,139.459763,11,1,0.611111,62,36,1.388889,25,0,clean
0,59,5,2.5,2,0,56,9,2,4.5,9,5,0,-4,0,clean
1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,buggy
7,260,169,1.777778,45,30,112.946747,54,3,1.2,100,80,0.666667,69,0,clean
6,89,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
1,10,105,5.571429,7,37,6.2,2,1,0.285714,2,39,5.285714,103,0,clean
0,74,30,0.9,10,7,43.066666,7,3,0.7,14,9,0.7,16,1,clean
8,136,299,2.26087,46,94,124.892975,69,2,1.5,173,104,2.043478,126,0,clean
2,74,230,5.029412,34,8,33.147827,354,4,10.411765,430,171,0.235294,-200,1,clean
18,39,385,0.875,56,29,141.358444,68,3,1.214286,423,49,0.517857,-38,0,clean
0,109,15,1.714286,7,1,38.200001,15,3,2.142857,17,12,0.142857,-2,1,clean
5,169,24,0.26087,23,1,116.458336,20,5,0.869565,40,6,0.043478,-16,0,clean
17,159,91,1.235294,17,15,138.285721,9,1,0.529412,56,21,0.882353,35,0,clean
21,121,787,14.380953,21,286,119.479034,73,2,3.476191,164,302,13.619047,623,0,clean
1,157,67,21.666666,3,35,47.014927,30,1,10,32,65,11.666667,35,0,clean
10,64,135,1.3125,32,13,97.4963,29,5,0.90625,79,42,0.40625,56,0,clean
0,44,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,128,20,1.333333,6,8,121.5,2,1,0.333333,6,8,1.333333,14,0,clean
1,157,9,2.333333,3,5,66.444443,2,1,0.666667,4,7,1.666667,5,0,clean
10,103,341,7.35,20,22,117.95015,125,4,6.25,318,147,1.1,23,0,clean
3,87,11,3.333333,3,10,34.636364,27,2,9,27,10,3.333333,-16,0,clean
0,309,3,0.5,4,0,150,2,1,0.5,3,2,0,0,0,clean
0,272,6,0.214286,14,0,140,3,1,0.214286,6,3,0,0,0,clean
14,10,241,1.206897,29,21,82.481331,25,5,0.862069,150,35,0.724138,91,0,clean
15,122,528,2,61,25,96.01136,149,3,2.442623,543,122,0.409836,-15,0,clean
8,132,314,3.424243,33,57,140.691086,56,4,1.69697,168,113,1.727273,146,0,clean
13,90,467,5.111111,27,123,45.03212,45,4,1.666667,213,138,4.555555,254,0,clean
3,124,61,0.46875,32,10,90.065575,8,2,0.25,23,15,0.3125,38,0,clean
4,136,313,8.714286,21,108,112.77636,75,2,3.571429,177,183,5.142857,136,0,clean
1,52,7,0.272727,11,1,57.57143,4,2,0.363636,11,3,0.090909,-4,0,buggy
1,67,48,16,3,48,52,48,2,16,48,48,16,0,0,clean
6,89,18,1,8,3,68.333336,8,2,1,18,8,0.375,0,0,clean
4,89,0,0,10,0,0,0,2,0,0,0,0,0,0,clean
6,23,0,0,19,0,0,0,2,0,0,0,0,0,0,clean
13,15,165,3.882353,17,42,69.775757,24,3,1.411765,86,66,2.470588,79,0,clean
2,43,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
3,45,11,0.857143,7,0,37.18182,30,3,4.285714,35,6,0,-24,0,clean
8,38,0,0,31,0,0,0,2,0,0,0,0,0,0,clean
4,50,0,0,21,0,0,0,2,0,0,0,0,0,1,clean
6,87,0,0,18,0,0,0,2,0,0,0,0,0,1,clean
0,243,7,0.291667,24,0,47,7,1,0.291667,7,7,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,47,88,3.727273,11,11,96.295456,30,4,2.727273,83,41,1,5,0,clean
0,45,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,57,34,5,5,23,42.029411,3,1,0.6,5,25,4.6,29,0,clean
8,89,70,1.166667,18,12,54.257141,9,2,0.5,45,21,0.666667,25,1,clean
2,57,9,3,3,6,56,3,1,1,3,9,2,6,0,clean
4,186,425,10.142858,14,109,118.007057,113,3,8.071428,258,142,7.785714,167,0,clean
0,179,9,0.777778,9,0,102.777779,7,1,0.777778,9,7,0,0,0,clean
4,43,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
2,86,66,0.538462,26,10,92.848488,14,1,0.538462,35,14,0.384615,31,0,clean
79,76,2175,0.341727,278,62,124.487358,310,6,1.115108,2072,95,0.223022,103,9,clean
0,156,36,2.428572,7,1,82.166664,16,3,2.285714,40,17,0.142857,-4,0,clean
2,47,53,9,3,1,47,27,1,9,53,27,0.333333,0,0,clean
2,36,28,0.106383,47,3,105.10714,5,4,0.106383,18,5,0.06383,10,1,clean
7,46,43,0.875,16,4,34.581394,20,3,1.25,45,14,0.25,-2,1,clean
10,93,57,1.470588,17,4,52.719299,31,4,1.823529,64,25,0.235294,-7,0,clean
2,10,684,40.875,8,327,7.482456,79,1,9.875,123,327,40.875,561,0,buggy
7,103,65,4.875,8,12,104,34,3,4.25,59,39,1.5,6,0,clean
12,103,171,2.357143,28,3,121.058479,65,4,2.321429,170,66,0.107143,1,4,clean
2,98,38,3.8,5,0,25.210526,82,3,16.4,112,19,0,-74,0,clean
4,24,686,20.181818,11,222,75.88047,222,3,20.181818,226,222,20.181818,460,0,clean
9,103,462,8,18,19,114.023811,130,4,7.222222,462,144,1.055556,0,0,clean
1,209,20,0.526316,19,10,102.150002,6,3,0.315789,9,10,0.526316,11,0,clean
1,185,11,0.290323,31,4,153.636368,5,1,0.16129,7,9,0.129032,4,0,clean
3,100,14,3,4,12,90.571426,7,1,1.75,7,12,3,7,0,clean
1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
2,66,2,0.666667,3,0,56,2,1,0.666667,2,2,0,0,0,clean
60,59,4441,13.713414,164,279,128.391129,2141,9,13.054878,3253,2249,1.70122,1188,0,buggy
5,105,0,0,15,0,0,0,3,0,0,0,0,0,0,clean
1,4,1,0.5,2,0,4,1,1,0.5,1,1,0,0,0,clean
1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
1,5,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
1,16,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,115,243,25.714285,7,179,37.740742,11,3,1.571429,18,180,25.571428,225,1,clean
1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,81,2,0.666667,3,0,6,3,2,1,3,2,0,-1,0,clean
4,29,13,2.5,4,4,21.76923,6,2,1.5,9,10,1,4,0,clean
2,10,2,0.666667,3,1,6,1,1,0.333333,1,2,0.333333,1,0,clean
8,103,482,11.294118,17,10,118.958504,182,3,10.705882,520,192,0.588235,-38,0,clean
23,103,1630,10.196078,51,17,124.099388,522,5,10.235294,1607,520,0.333333,23,6,clean
12,103,108,1.4,25,4,127.277779,32,4,1.28,108,35,0.16,0,4,clean
2,66,18,4,4,2,2.444444,14,2,3.5,15,16,0.5,3,0,clean
9,103,121,1.631579,19,5,109.371903,29,3,1.526316,143,31,0.263158,-22,0,clean
11,103,207,4.285714,21,13,118.400963,77,4,3.666667,193,90,0.619048,14,3,clean
2,97,36,3.428572,7,9,8.111111,15,4,2.142857,39,24,1.285714,-3,2,clean
17,103,155,3.190476,21,16,106.516129,60,3,2.857143,137,67,0.761905,18,0,clean
4,100,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
3,213,305,4.733333,30,31,134.580322,117,4,3.9,348,142,1.033333,-43,0,clean
6,213,224,1.4,30,30,112.553574,61,5,2.033333,195,42,1,29,0,clean
1,4,0,0,3,0,0,0,1,0,0,0,0,0,0,clean
9,29,402,9.625,16,153,6.982587,98,2,6.125,208,154,9.5625,194,0,clean
1,4,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
9,89,0,0,13,0,0,0,3,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,69,0,0,10,0,0,0,3,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,158,15,2.25,4,3,148.733337,6,2,1.5,9,9,0.75,6,0,clean
9,111,448,2.555556,36,84,110.828125,95,5,2.638889,261,92,2.333333,187,2,clean
2,15,28,5,4,18,14.285714,2,2,0.5,2,20,4.5,26,0,clean
2,84,0,0,4,0,0,0,3,0,0,0,0,0,0,clean
17,73,1178,2.137405,131,72,111.453308,236,5,1.801527,745,280,0.549618,433,0,clean
4,46,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
4,116,315,4.285714,21,27,107.730156,121,5,5.761905,365,90,1.285714,-50,0,clean
3,46,0,0,4,0,0,0,2,0,0,0,0,0,0,clean
8,150,1480,102.2,10,454,114.916893,568,4,56.8,669,1022,45.4,811,0,clean
5,8,158,2.5,22,20,95.544304,35,4,1.590909,92,55,0.909091,66,0,clean
7,247,638,7.575758,33,126,118.191223,141,2,4.272728,453,250,3.818182,185,0,buggy
5,82,121,1.132353,68,58,70.694214,19,4,0.279412,43,77,0.852941,78,0,buggy
0,209,35,0.697674,43,30,157.142853,2,2,0.046512,5,30,0.697674,30,0,clean
5,100,105,3.333333,12,38,56.657143,26,3,2.166667,65,40,3.166667,40,1,clean
24,46,546,1.217391,92,96,121.71978,62,8,0.673913,167,112,1.043478,379,0,buggy
2,100,14,1,5,2,87.214287,3,3,0.6,11,5,0.4,3,1,clean
4,127,117,7.857143,7,41,82.034187,27,2,3.857143,55,55,5.857143,62,0,clean
5,185,67,1.216216,37,8,105.104477,105,3,2.837838,119,45,0.216216,-52,0,clean
4,144,90,1.866667,15,17,93.155556,16,3,1.066667,52,28,1.133333,38,2,clean
4,114,88,1.3125,16,16,83.647728,7,5,0.4375,42,21,1,46,1,clean
13,71,717,4.722222,36,153,95.788002,34,3,0.944444,212,170,4.25,505,0,buggy
1,281,478,17.583334,24,59,118.357742,363,5,15.125,390,422,2.458333,88,0,clean
1,185,57,1.108108,37,40,72.87719,2,3,0.054054,5,41,1.081081,52,0,clean
6,137,162,0.920635,63,58,67.24691,10,2,0.15873,24,58,0.920635,138,0,clean
6,29,265,4.5,20,54,13.283019,137,2,6.85,254,90,2.7,11,1,buggy
9,136,0,0,17,0,0,0,3,0,0,0,0,0,0,clean
9,48,0,0,23,0,0,0,3,0,0,0,0,0,0,clean
0,235,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
7,74,0,0,19,0,0,0,3,0,0,0,0,0,0,buggy
5,175,145,5.25,20,7,73.868965,180,4,9,300,105,0.35,-155,0,clean
4,78,54,1.555556,9,13,72.222221,18,3,2,30,14,1.444444,24,0,clean
0,20,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
1,11,0,0,16,0,0,0,1,0,0,0,0,0,0,buggy
1,51,0,0,7,0,0,0,1,0,0,0,0,0,0,clean
14,132,508,3,37,39,89.58268,273,5,7.378378,714,111,1.054054,-206,9,clean
8,91,41,0.909091,11,10,61.219513,17,3,1.545455,26,10,0.909091,15,0,clean
1,22,13,3.666667,3,11,11.923077,2,1,0.666667,2,11,3.666667,11,0,clean
6,49,80,1.222222,18,8,77.400002,29,3,1.611111,86,22,0.444444,-6,2,clean
2,22,149,12.7,10,127,12.28859,11,1,1.1,19,127,12.7,130,0,clean
3,26,24,4,4,5,24.458334,119,2,29.75,122,16,1.25,-98,1,clean
3,150,71,3.5,8,15,74.563377,16,3,2,43,28,1.875,28,3,clean
6,176,110,2.7,10,19,75.763634,66,3,6.6,97,27,1.9,13,2,clean
3,26,22,2.8,5,4,24.5,182,2,36.4,186,14,0.8,-164,1,clean
3,35,196,2.25,36,55,15.612245,55,5,1.527778,117,81,1.527778,79,1,clean
2,13,23,1.111111,9,8,13.217391,2,2,0.222222,7,10,0.888889,16,1,clean
3,35,153,4.857143,28,101,3.03268,35,5,1.25,46,136,3.607143,107,1,clean
6,51,0,0,20,0,0,0,2,0,0,0,0,0,2,buggy
8,69,0,0,29,0,0,0,2,0,0,0,0,0,0,clean
29,77,0,0,71,0,0,0,4,0,0,0,0,0,0,buggy
8,107,0,0,22,0,0,0,2,0,0,0,0,0,3,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
9,24,224,2.647059,17,37,60,39,4,2.294118,100,45,2.176471,124,0,clean
2,10,29,1.714286,7,1,10.24138,12,2,1.714286,31,12,0.142857,-2,1,clean
5,10,122,3,12,35,13.598361,32,2,2.666667,55,36,2.916667,67,2,clean
3,10,58,2.5,8,20,20.982759,12,2,1.5,29,20,2.5,29,1,clean
3,67,42,3.6,5,9,48.095238,41,1,8.2,65,18,1.8,-23,1,clean
0,67,34,7.75,4,10,34.970589,21,2,5.25,24,31,2.5,10,0,clean
14,20,0,0,27,0,0,0,3,0,0,0,0,0,4,clean
7,62,0,0,16,0,0,0,2,0,0,0,0,0,0,clean
6,20,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
14,40,819,11.3,20,88,16.442003,236,1,11.8,719,226,4.4,100,0,clean
8,40,326,9.3,10,78,9.822086,61,1,6.1,178,93,7.8,148,0,clean
1,51,0,0,3,0,0,0,1,0,0,0,0,0,0,clean
6,40,167,8.777778,9,64,5.05988,33,1,3.666667,58,79,7.111111,109,0,clean
12,103,1916,31.227272,22,687,93.026619,344,4,15.636364,927,687,31.227272,989,1,clean
1,48,0,0,3,0,0,0,1,0,0,0,0,0,0,clean
1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,41,39,5.6,5,27,14.871795,5,2,1,8,28,5.4,31,0,clean
6,24,542,15.307693,13,199,94.322876,70,4,5.384615,97,199,15.307693,445,0,clean
4,51,12,0.7,10,4,21.416666,3,2,0.3,6,7,0.4,6,0,clean
1,51,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
3,103,80,7.6,5,0,101.962502,51,2,10.2,106,38,0,-26,0,clean
0,97,0,0,1,0,0,0,1,0,0,0,0,0,1,clean
4,29,55,4.285714,7,29,20.563637,12,2,1.714286,17,30,4.142857,38,0,clean
5,102,0,0,7,0,0,0,1,0,0,0,0,0,1,clean
9,20,0,0,19,0,0,0,2,0,0,0,0,0,3,clean
4,40,42,5.8,5,29,24.809525,65,1,13,102,29,5.8,-60,0,clean
2,24,45,5.428571,7,34,21.200001,4,2,0.571429,5,38,4.857143,40,0,clean
2,11,6,3,2,6,3,0,1,0,0,6,3,6,0,clean
4,40,82,7.4,5,31,13.134147,11,1,2.2,24,37,6.2,58,0,clean
3,6,155,8.25,8,66,4.851613,4,1,0.5,6,66,8.25,149,0,clean
3,6,266,9.833333,12,118,5.368421,11,1,0.916667,28,118,9.833333,238,0,clean
43,32,924,0.526596,188,96,114.938309,152,2,0.808511,670,99,0.510638,254,1,clean
2,6,144,11.666667,6,70,5.402778,4,1,0.666667,4,70,11.666667,140,0,clean
31,47,1005,7.803279,61,56,37.190048,455,5,7.459016,1349,476,0.918033,-344,1,clean
5,10,54,1.75,8,14,18.907408,18,2,2.25,41,14,1.75,13,2,clean
4,213,224,3.608696,23,73,83.196426,58,4,2.521739,93,83,3.173913,131,0,clean
5,24,223,8.333333,12,69,29.372198,31,2,2.583333,70,100,5.75,153,0,clean
1,26,224,8.222222,9,73,63.96875,50,4,5.555555,128,74,8.111111,96,2,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,3,3,0.6,5,1,0,2,1,0.4,2,3,0.2,1,0,clean
8,79,204,5.076923,13,61,87.84314,11,5,0.846154,30,66,4.692308,174,0,clean
1,24,4,0.2,10,1,53.5,2,3,0.2,3,2,0.1,1,1,clean
4,21,0,0,9,0,0,0,2,0,0,0,0,0,0,clean
1,6,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
2,32,682,60.81818,11,669,31.510263,669,2,60.81818,683,669,60.81818,-1,0,buggy
17,45,775,2.152174,46,92,131.670975,228,2,4.956522,560,99,2,215,0,buggy
9,83,405,8.4375,16,135,115.52346,73,1,4.5625,149,135,8.4375,256,0,buggy
3,101,4,0.5,4,0,56.5,2,3,0.5,4,2,0,0,0,clean
7,179,335,1.603175,63,69,97.635818,99,3,1.571429,290,101,1.095238,45,0,buggy
5,99,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
3,71,139,0.805556,36,28,70.489212,29,2,0.805556,85,29,0.777778,54,0,clean
3,29,5,0.4,5,1,14.8,2,2,0.4,4,2,0.2,1,0,buggy
3,179,218,2.378378,37,47,76.454132,76,3,2.054054,128,88,1.27027,90,0,clean
4,47,66,0.689655,29,20,2.409091,20,1,0.689655,44,20,0.689655,22,0,buggy
8,179,254,0.193694,222,32,102.303146,325,5,1.463964,512,43,0.144144,-258,0,clean
12,6,717,5.826923,52,288,8.351464,59,2,1.134615,182,303,5.538462,535,0,buggy
1,368,35,1.45,20,8,33.085712,21,2,1.05,24,29,0.4,11,0,buggy
0,12,0,0,1,0,0,0,1,0,0,0,0,0,1,clean
2,75,12,0.833333,6,0,47.416668,6,3,1,14,5,0,-2,0,clean
2,10,82,1.833333,12,22,111.280487,2,3,0.166667,4,22,1.833333,78,1,clean
4,69,0,0,5,0,0,0,3,0,0,0,0,0,0,clean
1,133,352,19,7,133,126.96875,40,3,5.714286,82,133,19,270,0,clean
9,37,2473,8.770115,87,362,118.173882,401,5,4.609195,1551,763,4.16092,922,3,clean
0,117,7,1.25,4,3,110.14286,2,1,0.5,4,5,0.75,3,0,clean
7,21,0,0,19,0,0,0,3,0,0,0,0,0,0,clean
5,108,45,4.428571,7,30,80.533333,6,2,0.857143,14,31,4.285714,31,0,clean
2,408,18,0.363636,22,6,102.333336,7,3,0.318182,13,8,0.272727,5,0,buggy
15,4,847,6.196429,56,339,50.050766,79,3,1.410714,189,347,6.053571,658,0,buggy
2,185,6,0.088235,34,0,153.833328,3,1,0.088235,6,3,0,0,0,buggy
6,51,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
13,85,226,1.625,24,35,140.592926,13,3,0.541667,67,39,1.458333,159,0,buggy
1,32,305,49.333332,6,296,31.085245,296,2,49.333332,328,296,49.333332,-23,0,buggy
10,87,0,0,24,0,0,0,3,0,0,0,0,0,0,clean
5,71,86,7,6,23,75.593025,24,2,4,50,42,3.833333,36,0,buggy
6,62,21,1,7,7,25.047619,1,2,0.142857,2,7,1,19,0,clean
138,73,0,0,365,0,0,0,3,0,0,0,0,0,4,buggy
6,31,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
10,93,0,0,36,0,0,0,3,0,0,0,0,0,0,buggy
6,193,322,27.11111,9,13,105.515526,266,4,29.555555,324,244,1.444444,-2,0,clean
8,39,0,0,11,0,0,0,3,0,0,0,0,0,0,buggy
52,54,1556,1.899225,129,168,44.615681,466,7,3.612403,1130,245,1.302326,426,0,clean
3,132,100,5,9,44,91.529999,6,3,0.666667,16,45,4.888889,84,1,clean
0,24,281,3.75,28,0,62.74733,105,4,3.75,324,105,0,-43,1,clean
4,24,63,5.2,5,15,16.031746,25,2,5,35,26,3,28,0,clean
2,211,90,2.263158,19,31,82.833336,55,3,2.894737,71,43,1.631579,19,0,clean
4,6,74,5,7,35,22.351351,46,1,6.571429,56,35,5,18,0,clean
5,26,174,6.818182,11,72,68.827583,25,2,2.272727,39,75,6.545455,135,1,clean
1,110,64,12.25,4,49,89.84375,49,2,12.25,52,49,12.25,12,0,clean
0,74,30,4,4,16,53.066666,2,3,0.5,3,16,4,27,1,clean
22,37,1579,2.458015,131,259,59.138062,86,5,0.656489,760,322,1.977099,819,1,clean
6,119,142,4.714286,14,54,30.922535,45,3,3.214286,63,66,3.857143,79,0,clean
0,128,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
6,75,812,14.967742,31,464,74.390396,464,4,14.967742,594,464,14.967742,218,0,clean
10,26,203,5.263158,19,71,40.640392,29,4,1.526316,56,100,3.736842,147,0,buggy
2,32,297,26.9,10,269,29.851852,269,2,26.9,342,269,26.9,-45,0,buggy
1,408,3,0.041667,24,0,155,1,1,0.041667,3,1,0,0,0,buggy
1,32,10,3.333333,3,10,101,0,2,0,0,10,3.333333,10,0,buggy
6,130,75,1.642857,14,16,123.453331,8,4,0.571429,23,23,1.142857,52,0,clean
43,41,461,0.412371,97,40,131.182205,9,3,0.092784,49,40,0.412371,412,0,buggy
2,62,8,2,3,3,19.5,3,3,1,3,6,1,5,0,clean
9,136,0,0,14,0,0,0,3,0,0,0,0,0,0,clean
4,74,0,0,19,0,0,0,1,0,0,0,0,0,0,buggy
2,29,3,0.5,4,0,28,4,1,1,5,2,0,-2,0,clean
43,100,0,0,99,0,0,0,4,0,0,0,0,0,1,buggy
5,29,43,3,6,13,17.813953,19,2,3.166667,30,18,2.166667,13,0,clean
2,23,3,0.75,4,0,17,3,2,0.75,3,3,0,0,0,clean
8,131,48,2,10,8,124.520836,12,3,1.2,37,20,0.8,11,0,clean
2,66,3,1.5,2,0,56,3,1,1.5,3,3,0,0,0,clean
12,185,375,4.5,26,61,142.184006,56,4,2.153846,206,117,2.346154,169,0,clean
3,180,109,10.5,8,80,86.220184,6,2,0.75,17,84,10,92,0,clean
20,137,558,3.675676,37,109,131.370972,201,3,5.432433,493,136,2.945946,65,0,clean
7,108,17,0.6,10,4,43,41,2,4.1,51,6,0.4,-34,0,clean
4,36,0,0,10,0,0,0,2,0,0,0,0,0,0,clean
0,178,0,0,3,0,0,0,0,0,0,0,0,0,0,clean
0,243,0,0,15,0,0,0,0,0,0,0,0,0,0,clean
0,243,0,0,17,0,0,0,0,0,0,0,0,0,0,clean
0,243,0,0,17,0,0,0,0,0,0,0,0,0,0,clean
16,167,31,0.153846,26,3,111.677422,6,4,0.230769,30,4,0.115385,1,1,buggy
0,243,0,0,32,0,0,0,0,0,0,0,0,0,0,clean
4,51,34,0.8125,16,3,31.882353,15,2,0.9375,43,13,0.1875,-9,0,buggy
3,224,300,22.083334,12,26,121.889999,295,2,24.583334,302,265,2.166667,-2,0,clean
2,193,196,36.4,5,0,119.387756,208,3,41.6,222,182,0,-26,0,clean
0,204,0,0,4,0,0,0,0,0,0,0,0,0,0,clean
3,62,9,1.75,4,7,44.666668,1,2,0.25,2,7,1.75,7,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
5,193,221,19.4,10,7,117.085976,228,6,22.8,242,194,0.7,-21,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,64,17,0.8,10,8,101.529411,1,3,0.1,3,8,0.8,14,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,160,204,5.2,15,47,153.063721,31,1,2.066667,97,78,3.133333,107,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
11,85,0,0,25,0,0,0,3,0,0,0,0,0,0,clean
2,243,12,0.333333,30,10,152.5,2,1,0.066667,2,10,0.333333,10,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
6,108,11,0.625,8,4,47.909092,4,2,0.5,9,5,0.5,2,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,36,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
2,243,5,0.052632,57,2,94.800003,1,2,0.017544,1,3,0.035088,4,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
