@relation data/final_7030.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
4,5,5,3,136,41,13,10,8,26,7,11,15,10,0,0,58,25,21,0,0,4.61027,0,3,4.833334,6,9,2,4,19,1,4,3,5,112.465515,1,0,3,1.26602,97.9517,1,0.782255,677,31,0,11,5,1,5,0,37,37,13,1,0,25,5,0,9,2.166667,22,29,0,3,1,1,5,18,4,0,4,4,4,9,7,16,1,1,3,1,3,5,3.166667,12,12,16,3,13,25,7,10,36,16,1,26,5,2,1,83,0,5,5,9,3,1,5,3,0,34,3,1,19,0,clean
4,101,173,3,131,41,13,10,8,26,7,11,1307,2597,2564,1.26,155,25,134,0,0,28.6848,7.20011,2,5.5,10,14,4,7,28,0,16,17,43,81.451614,9,0,3,1.26602,97.9517,7,0.782255,677,85,15,11,5,1,212,1,467,293,44,2,7,153,101,0,131,4.4,90,55,19,3,9,1,43,18,4,82,4,4,4,9,7,16,14,2,12,0.63,9,42,2.8,12,12,16,3,13,25,7,10,65,16,1,307,43,2,2,868,0,117,5,9,3,2,5,3,0,34,3,1,198,0,clean
3,25,47,0,173,41,13,10,8,26,7,11,1354,2731,2709,0,125,25,53,0,0,63.6021,18.195,2,9.714286,7,18,7,9,61,3,14,3,10,82.848,5,0,3,1.26602,97.9517,1,0.782255,677,42,3,11,5,1,80,1.29,174,51,7,1,1,70,25,0,38,1,22,68,3,3,5,2,20,18,4,43.5,4,4,4,9,7,16,6,2,13,0.29,11.36,10,8.714286,12,12,16,3,13,25,7,10,103,16,1,100,10,2,2,256,0,28,5,9,3,2,5,3,0,34,3,1,71,0,clean
3,10,15,0,173,41,13,10,8,26,7,11,2361,397,1218,1,29,25,37,0,0,21.6559,7.2816,2,6.25,4,8,2,3,19,0,12,3,4,110.896553,7,0,3,1.26602,97.9517,0,0.782255,677,17,0,11,5,1,27,2,84,32,6,1,9,48,10,0,24,1.5,9,25,1,1,7,1,4,18,4,69,4,4,4,9,7,16,8,2,17,0.38,13,4,4.75,12,12,16,3,13,25,7,10,20,16,1,52,4,1,2,138,0,11,5,9,3,2,5,3,0,34,3,1,43,0,clean
2,10,19,0,173,41,13,10,8,26,7,11,195,331,388,2,11,25,36,0,0,13.3373,0,2,1.2,5,8,2,4,2,0,6,1,2,86,7,0,3,1.26602,97.9517,0,0.782255,677,24,0,11,5,1,32,8,92,65,187,2,3,49,10,0,25,37.4,194,6,1,2,7,1,2,18,4,50,4,4,4,9,7,16,7,5,42,0.71,32,2,0.4,12,12,16,3,13,25,7,10,-183,16,1,55,2,1,5,181,0,10,5,9,3,5,5,3,0,34,3,1,42,0,clean
13,30,81,19,58,87,2,3,2,113,32,83,31359,5,16703,1.27,0,29,82,20,53,8.4612,0,27,0,52,4,4,10,0,1,31,8,12,0,11,19,3,24.733,74.9448,0,0.322186,904,123,3,2,723.4,37,100,0.63,215,37,0,3,5,85,30,0,32,0,0,0,3,9,11,1,14,9,38,11.29,2,4,4,34,13,20,13,2,17.86,0.17,15.96,12,0,23,36,12,9,32,77,16,10,0,17,0,163,12,7,2,283,0,34,0,48,1,2,1,3,0,85,2,0,131,0,clean
3,11,25,3,38,58,1,3,2,120,8,81,1981126,2265847,599054,0,0,26,30,60,142,52.8907,0,56,0,5,2,1,5,0,0,15,3,3,0,6,18,2,4.06842,95.9316,0,0,1400,52,2,0,982,38,29,2.92,68,13,0,2,0,27,11,0,15,0,0,0,0,3,6,1,3,17,31,25,1,3,2,24,7,6,6,3,23.5,0.19,20.58,3,0,23,24,6,4,26,87,10,11,0,17,0,55,3,2,3,96,0,11,0,37,0,3,0,1,0,58,0,0,40,0,clean
4,16,30,21,77,8,3,1,1,4,5,7,375456,375546,1135317,0,235,6,26,0,1,17.8041,0,3,1.821429,28,4,2,2,40,0,3,2,2,105.417023,4,2,2,30.3528,64.2112,0,5.43595,108,28,0,0,16.6667,3,34,0,76,87,58,5,0,25,16,0,23,2.071429,208,51,0,2,4,1,12,4,0,0,1,0,1,4,1,2,5,1,3,1.14,3,2,1.428572,2,3,3,3,1,4,2,2,27,2,0,56,12,3,1,181,1,17,0,1,0,1,0,1,1,8,1,0,39,0,clean
1,128,265,10,68,72,3,8,5,205,6,82,454,454,125669,2,362,23,207,15,121,3.56237,2.98949,26,1.225352,71,1,5,31,19,3,30,14,36,15.533149,17,70,3,40.1012,59.6164,1,0.28238,524,49,2,0,29.2857,10,289,1,574,164,120,5,19,194,128,0,91,1.690141,426,87,18,2,17,1,55,3,86,96,2,2,2,47,4,7,20,4,17,0.29,14,12,0.267606,17,47,4,3,20,187,7,5,-64,21,0,472,36,1,3,778,0,150,0,92,1,3,0,3,1,69,1,0,357,0,buggy
1,7,7,19,46,80,7,7,6,81,19,31,621991,700123,4637168,0,0,53,15,4,24,8.24877,0,7,0,34,3,2,3,0,0,6,7,7,0,1,6,8,23.755,73.2637,0,2.98134,1350,20,0,5,1249.12,55,7,0,30,38,0,3,0,15,7,0,11,0,0,0,0,1,1,1,7,23,3,0,2,2,6,23,13,22,1,1,3,1.27,3,0,0,21,28,14,8,30,54,15,11,0,21,0,22,7,1,1,79,0,7,0,12,0,1,0,2,0,78,0,0,14,0,clean
2,27,63,2,75,3,0,0,0,3,2,3,31362,62695,17291197,2,228,2,68,0,2,16.7609,0,2,9.230769,13,2,1,2,88,0,10,1,4,71.438599,18,0,5,78.1437,19.7605,0,2.09581,36,17,1,25,0,1,66,3,149,23,32,1,0,63,27,0,20,2.461539,120,120,3,1,18,3,14,3,0,50,0,0,0,0,0,2,18,7,33,0.15,29,4,6.769231,0,1,2,0,0,2,0,1,108,0,0,131,4,1,6,186,0,28,0,0,0,6,0,0,0,2,0,0,108,0,clean
28,173,339,58,26,65,7,5,5,84,26,142,85536,85576,1180137,1.05,0,41,277,45,65,10.248,0,33,0,144,3,2,10,0,0,142,80,86,0,13,23,7,16.6337,81.6891,0,1.6772,520,281,21,5,548.887,42,406,0.41,857,246,0,3,22,276,177,0,190,0,0,0,6,17,13,1,106,7,34,6.4,2,2,4,25,9,16,13,2,9.42,0.29,7.9,69,0,16,28,10,6,22,56,14,12,0,19,0,616,89,17,1,1253,0,182,0,41,1,1,1,1,4,64,1,1,432,0,buggy
1,17,71,14,100,2,0,1,0,1,2,3,0,0,0,5,95,2,57,0,6,5.75225,4.13392,2,1.588235,17,5,2,3,27,3,7,9,12,33.052631,3,4,8,0.377764,0.105074,0,99.5172,29,25,0,25,75.5,5,135,3,215,140,27,2,4,62,17,0,60,1.588235,40,27,0,2,3,1,14,2,0,83,0,0,0,0,0,1,3,1,19,0.65,15,8,1.588235,0,1,1,0,0,0,1,1,55,0,0,128,12,1,1,364,0,17,0,0,0,1,0,0,0,1,0,0,109,0,clean
2,3,1,7,136,76,2,2,2,106,19,49,876243,936712,8034443,0,0,42,10,1,3,29.9362,0,2,0,11,3,1,2,0,0,1,3,3,0,1,9,10,19.3586,77.8231,0,2.81838,1382,16,0,2,504.778,12,1,0,15,16,0,3,0,10,3,0,7,0,0,0,0,1,1,1,3,16,5,0,3,2,2,22,17,15,1,1,3,1.07,2,3,0,21,26,11,14,25,49,23,23,0,17,0,11,3,1,1,38,0,3,1,11,0,1,1,1,0,75,0,0,7,0,clean
5,21,53,13,60,128,14,9,7,150,34,78,36,36,2430485,0,0,62,45,14,45,21.001,0,41,0,36,2,1,10,0,1,18,8,10,0,5,8,7,0.033585,99.7424,0,0.224051,1280,72,2,4,1363.91,57,64,0,131,15,0,3,0,45,21,0,19,0,0,0,1,4,5,1,12,15,8,22.67,5,6,6,37,23,38,5,2,12.42,0.11,11.81,10,0,35,41,23,18,52,99,28,18,0,34,0,98,10,3,2,164,0,21,1,24,1,2,3,5,0,123,3,1,76,1,clean
15,33,117,7,43,42,34,11,12,116,6,11,826786,767630,0,0,0,82,103,0,0,20.7737,0,3,0,12,3,1,2,0,0,31,13,18,0,3,1,14,8.8251,90.424,0,0.750863,671,144,10,5,7.5,3,137,1.25,267,36,0,2,3,97,33,0,69,0,0,0,5,10,3,1,20,8,1,10.25,3,2,3,9,10,10,4,2,12.43,0.13,10.76,18,0,14,11,6,9,18,96,21,18,0,38,0,220,18,8,1,371,0,36,0,9,0,1,1,1,0,42,1,1,183,0,clean
3,12,22,10,26,61,2,2,1,84,19,48,313507,361581,6859327,0,0,34,21,2,6,20.8964,0,23,0,31,2,2,4,0,0,5,6,8,0,4,8,9,25.1849,71.9765,0,2.83859,887,34,3,2,303.4,9,25,0,58,14,0,3,0,20,12,0,17,0,0,0,2,2,4,1,8,11,4,30.5,2,2,2,18,14,12,4,1,5.35,0.24,4.76,8,0,17,21,9,11,20,39,18,18,0,15,0,43,8,2,1,89,0,12,1,9,0,1,1,1,0,60,0,0,30,0,clean
67,235,584,6,41,93,0,3,1,131,23,111,43338,43338,69,0.43,215,20,390,185,249,51.0397,0,170,10.230769,13,2,20,40,52,1,137,75,91,7.916279,72,60,10,22.0114,77.1716,2,0.817052,911,570,56,2,109.067,5,751,1.19,1314,89,81,2,3,340,235,0,304,6.230769,155,133,13,37,72,1,94,5,126,5.5,1,2,5,46,9,13,78,2,11.91,0.07,10.24,91,4,25,49,6,5,33,105,12,9,60,11,0,974,91,34,2,1698,0,253,0,133,0,2,0,2,0,91,0,0,744,0,buggy
2,11,14,18,102,53,1,2,2,68,23,48,655738,1479240,4133383,0,0,28,22,5,35,29.6902,0,4,0,32,4,1,3,0,1,9,6,8,0,4,8,6,7.88634,90.9366,0,1.17707,688,21,1,4,369.442,15,17,0,52,18,0,3,0,23,11,0,14,0,0,0,1,1,4,1,8,11,5,75,2,2,2,16,10,13,5,1,5,0.35,4,8,0,14,18,8,8,19,35,13,11,0,14,0,36,8,1,1,82,0,12,0,10,0,1,1,1,1,52,1,0,24,0,clean
1,38,108,10,51,22,1,1,1,29,9,19,1772543,1807025,13682855,0,0,13,58,3,8,29.1934,0,2,0,18,4,2,3,0,2,4,28,31,0,2,2,3,18.3146,67.3974,0,14.288,282,44,0,3,425.9,5,108,0,205,16,0,3,2,58,38,0,42,0,0,0,1,1,2,1,31,6,1,88,1,1,1,6,3,6,3,1,6,0.08,6,0,0,7,7,4,3,9,16,6,5,0,5,0,166,31,1,1,263,0,42,0,4,0,1,0,0,1,22,0,0,127,0,clean
12,44,90,26,20,31,8,4,4,54,20,44,13,13,6262028,0.53,0,32,59,1,3,15.5848,0,29,0,75,2,2,7,0,2,26,6,12,0,17,4,13,15.6085,74.7957,0,9.59581,600,90,2,4,356.615,6,103,0.6,205,27,0,3,0,59,44,0,32,0,0,0,4,6,17,1,20,7,2,7,2,2,2,8,5,8,22,4,11.64,0.13,10.29,12,0,10,10,5,4,12,40,9,9,0,13,0,149,12,6,3,264,0,50,0,7,0,3,0,0,1,31,0,0,101,0,clean
2,35,61,1,173,41,13,10,8,26,7,11,2543,0,0,5,268,25,54,0,0,37.7129,5.91033,3,43.2,5,22,6,11,189,0,5,2,3,107.563431,7,0,3,1.26602,97.9517,1,0.782255,677,16,2,11,5,1,73,3,178,144,27,1,0,68,35,0,58,5.4,54,216,0,1,7,1,14,18,4,33,4,4,4,9,7,16,9,3,21,0.81,13,3,37.8,12,12,16,3,13,25,7,10,214,16,1,115,12,2,2,370,0,38,5,9,3,2,5,3,0,34,3,1,75,0,clean
1,56,97,9,23,7,1,1,1,13,2,12,22,22,0,3,0,7,82,0,0,26.4988,0,11,0,24,2,1,6,0,0,15,13,13,0,12,1,9,0.034181,99.9563,0,0.009546,165,41,0,80,180,33,119,0,264,89,0,3,1,98,56,0,28,0,0,0,0,2,12,3,50,3,0,84,0,0,0,2,4,2,14,4,20,0.34,16,13,0,0,5,1,1,1,5,3,6,0,2,0,179,13,1,4,361,0,64,0,0,0,4,1,0,1,7,1,0,122,0,clean
14,110,156,6,184,9,0,0,1,13,2,9,10090423,10150885,25,0,191,5,105,3,19,25.8058,0,2,2.392857,28,3,1,6,67,3,14,5,8,87.643982,9,1,21,0.013893,0.00532,0,99.9808,140,99,0,14,538,4,184,0,339,40,89,5,0,99,110,0,40,3.178572,140,67,0,7,9,1,69,5,0,0,0,0,0,3,0,5,9,2,5.14,0.12,5.14,8,2.392857,2,2,5,1,2,6,3,2,51,3,0,261,34,9,1,408,0,117,0,0,0,1,0,0,0,10,0,1,194,0,clean
1,9,30,10,51,11,1,0,0,11,5,9,3663977,3664388,0,0,0,5,29,7,11,60.5097,0,2,0,35,2,2,1,0,2,15,3,5,0,5,8,3,10.1081,88.9383,0,0.953592,200,31,2,10,0,2,31,1,70,13,0,2,0,29,9,0,17,0,0,0,0,4,5,1,5,5,1,19,0,2,2,5,3,2,5,1,11,0.19,10,5,0,1,4,2,2,3,4,2,2,0,4,0,59,5,1,1,100,0,9,0,5,0,1,0,1,1,10,0,0,47,0,clean
20,130,127,4,186,9,0,0,1,13,2,9,3138784,3127083,1515843,0,274,5,97,3,19,31.1594,0,4,3.214286,42,2,2,4,134,5,13,5,10,91.875916,15,1,21,0.013893,0.00532,0,99.9808,140,140,0,14,538,4,153,0,294,60,105,5,0,86,130,0,43,2.5,125,135,0,10,15,1,80,5,0,0,0,0,0,3,0,5,18,1,4.4,0.2,4.4,10,3.190476,2,2,5,1,2,6,3,2,149,3,0,224,40,12,1,396,0,135,0,0,0,1,0,0,0,10,0,1,161,0,clean
1,9,16,3,76,7,265,28,27,20,3,7,1778479,3555442,6289731,0,43,332,26,1,1,51.2206,0,2,1.571429,7,2,1,3,11,0,7,3,3,57.837208,5,2,448,65.7696,30.5704,0,3.66004,1423,16,0,2,1.33333,1,20,0,54,18,12,1,0,26,9,0,8,1.714286,20,11,0,1,5,1,3,2,0,0,0,0,0,1,2,2,5,3,12,0.33,11,0,1.571429,2,1,1,2,3,334,3,2,23,2,0,42,3,1,3,79,0,9,0,1,0,3,0,0,0,6,0,0,33,0,clean
5,16,27,2,163,7,0,0,0,8,4,6,414555,414630,0,0,219,7,33,0,2,25.3162,0,2,3.85,20,4,4,4,77,9,6,3,12,132.424652,2,1,11,6.61654,88.0042,0,5.37923,92,79,2,0,3.5,3,31,0,79,15,20,4,2,31,16,0,17,1,33,77,0,5,2,1,12,2,0,22.33,0,1,0,3,1,3,2,1,4.94,0.19,4.94,12,3.85,0,3,3,1,1,3,0,1,186,5,0,60,12,3,1,109,0,18,0,1,0,1,0,0,0,7,0,0,43,0,clean
1,158,423,18,75,70,13,9,6,122,16,90,400,400,186411,3,2330,39,198,88,36,13.8371,0,189,20.106382,47,5,4,30,140,24,42,4,37,11.081545,18,39,6,25.6439,72.7279,0,1.62821,2314,50,7,3,469.556,3,475,1,786,205,935,5,3,188,158,2,95,19.893618,2042,945,9,2,18,1,62,14,279,90,1,2,3,38,6,12,24,5,21,0.26,20,36,2.978723,15,39,9,4,19,97,14,13,288,25,0,621,37,1,4,946,0,192,0,285,1,4,1,4,0,65,1,0,482,0,clean
7,12,29,0,114,111,11,8,7,113,26,36,149385,306247,1242589,0,0,48,32,19,40,55.9298,0,3,0,1,7,5,8,0,2,5,6,9,0,4,2,5,13.5919,85.8621,1,0.54595,1732,57,3,1,101.444,4,31,0,74,83,0,1,1,32,12,0,20,0,0,0,0,6,4,1,12,25,9,26,4,5,6,37,23,27,4,1,5.04,1.12,4.53,9,0,28,43,16,16,40,60,27,23,0,29,0,61,9,3,1,177,1,12,0,23,0,1,2,5,0,108,3,2,47,0,clean
3,14,18,6,21,30,1,1,1,29,5,10,21263,21263,9373660,0.55,0,16,30,9,13,32.8662,0,22,0,16,2,1,8,0,0,14,3,5,0,5,8,5,40.9297,57.5786,0,1.49167,385,31,1,11,7,2,23,0,68,27,0,2,1,30,14,0,10,0,0,0,2,2,5,1,5,9,5,31,1,1,0,13,6,6,6,3,8.48,0.4,7.94,5,0,6,12,3,6,10,12,8,4,0,9,0,48,5,2,2,102,0,18,0,8,0,2,1,0,1,29,1,0,32,0,clean
1,10,12,8,71,38,0,0,0,33,7,11,622496,624552,686698,0,0,18,22,9,13,18.1575,0,2,0,22,2,3,2,0,0,6,7,7,0,3,8,3,8.78565,89.8733,0,1.34106,348,20,0,5,1653,112,12,0,45,29,0,2,4,22,10,0,15,0,0,0,0,2,3,1,7,9,2,75,1,1,0,15,7,8,3,1,4,0.64,4,1,0,8,16,3,6,13,10,8,5,0,10,0,34,7,1,1,86,0,10,0,5,0,1,0,1,0,37,1,0,22,0,clean
26,84,183,29,21,68,7,5,5,103,15,34,5,5,2395076,0.2,0,49,148,27,84,25.257,0,32,0,55,4,2,16,0,0,73,34,45,0,5,25,7,29.7741,68.5587,1,1.6672,960,214,6,9,253.067,11,232,0.26,458,43,0,3,5,141,92,0,57,0,0,0,10,13,7,1,45,14,15,6.92,3,3,4,22,13,16,9,2,13.11,0.09,12.44,44,0,20,25,12,11,24,56,19,18,0,27,0,331,45,13,1,548,0,102,0,26,1,2,0,2,0,68,1,1,243,0,clean
3,21,48,13,23,64,8,5,5,82,27,43,1063471,1131856,3723007,0.62,0,50,44,10,51,26.7423,0,7,0,38,2,2,6,0,0,19,6,8,0,7,18,8,17.354,82.3564,0,0.289674,769,37,6,8,1030.76,60,59,0.62,130,22,0,3,0,49,21,0,25,0,0,0,2,4,7,1,12,13,3,34.5,2,2,3,18,10,19,8,2,11.08,0.17,9.84,8,0,17,22,12,6,24,53,16,14,0,18,0,92,8,2,2,176,0,22,0,10,0,2,0,1,0,63,0,0,68,0,buggy
27,165,292,34,80,80,5,4,3,111,30,88,9893,9893,330786,0,0,37,269,50,93,6.02917,0,34,0,124,2,1,10,0,0,84,55,60,0,18,31,6,19.2349,75.0092,0,5.75587,613,242,0,5,293.979,22,356,0,777,105,0,3,1,266,168,0,74,0,0,0,5,14,18,1,88,6,40,7.14,2,2,5,33,12,17,18,3,7.67,0.14,7.44,16,0,21,37,11,9,27,71,16,14,0,21,1,561,60,14,2,943,0,197,0,48,1,2,1,2,3,79,2,1,383,0,buggy
2,25,54,1,7,219,8,8,9,600,10,159,0,0,22636,0,1,27,44,973,859,26.4061,5.74605,177,0.333333,3,20,10,159,0,0,2,3,3,0,7,164,4,77.2542,22.7264,0,0.019382,7355,16,0,7,244.5,2,61,0,122,54,1,2,0,39,25,0,21,0.333333,1,1,0,1,7,2,20,10,739,0,0,1,6,199,6,6,7,2,3,0.44,3,3,0,16,201,3,4,21,585,13,12,0,15,0,98,10,2,2,192,0,27,0,746,3,2,4,4,0,217,6,2,76,1,clean
1,2,2,0,300,14,1,1,1,10,4,11,1248848,2497695,13563492,0,3,6,7,7,16,26.7711,0,2,0.090909,22,3,1,2,0,0,2,2,2,150,1,8,9,16.2853,32.0969,0,51.6179,178,15,0,0,4,1,2,0,12,36,2,1,0,7,2,0,2,0.090909,3,2,0,1,1,1,2,5,0,0,2,0,0,5,5,2,1,1,3,3,3,0,0,2,6,0,6,2,4,1,1,0,7,0,9,2,1,1,50,0,2,0,2,0,1,0,0,0,14,0,0,6,0,clean
1,2,2,1,3,21,1,2,0,41,7,20,41089,324288,5178499,1,1,6,5,7,40,4.85147,5.19177,2,0.5,2,0,3,7,0,1,2,1,2,2,1,7,16,77.2887,21.0627,0,1.64853,536,15,0,0,2,2,2,0,11,12,1,1,0,6,2,0,5,0.5,1,1,0,2,1,1,2,5,1,0,1,1,3,5,2,7,1,1,3,1.09,3,2,0,8,3,8,3,7,29,3,3,0,9,0,7,2,1,1,26,0,2,0,6,0,1,0,2,0,20,0,0,4,0,clean
1,1,1,2,177,20,0,0,0,16,7,18,0,0,0,0,5,5,5,0,0,6.94197,0,1,0.125,16,4,1,2,0,0,0,1,1,118.800003,1,0,11,81.2483,18.7493,0,0.002391,263,41,0,0,500,1,1,0,8,150,2,2,1,5,1,0,5,0.125,6,2,0,4,1,1,1,5,0,100,0,0,0,7,2,6,1,1,3,18.75,3,1,0,4,9,3,1,7,10,2,1,-1,3,0,6,1,1,1,163,0,1,0,0,0,1,0,0,0,19,0,0,4,0,clean
10,42,88,0,51,16,10,5,4,24,4,11,3082044,3196991,76,0,0,20,104,0,0,30.1573,0,1,0,6,2,1,1,0,0,10,5,5,0,5,0,21,0.898204,88.6772,0,10.4246,390,70,0,18,2,2,113,0,252,107,0,2,0,99,42,0,52,0,0,0,0,5,5,1,29,6,1,0,0,0,0,5,5,5,7,1,3,0.42,3,5,0,1,7,3,3,4,29,5,5,0,4,0,192,25,6,1,410,0,46,0,1,0,1,0,2,0,14,0,1,150,0,clean
1,1,1,2,54,4,0,0,0,5,1,3,781695,888597,13683500,0,0,4,4,1,13,63.9706,0,1,0,3,2,1,1,0,0,0,1,1,0,1,4,6,10.1209,19.1223,0,70.7568,70,105,0,25,1,2,1,0,7,13,0,1,0,4,1,0,4,0,0,0,0,4,1,1,1,4,0,0,0,0,0,1,0,3,1,1,3,1.86,3,1,0,0,1,2,0,1,4,0,0,0,1,0,5,1,1,1,24,0,1,0,0,0,1,0,0,0,4,0,0,3,0,clean
2,33,67,7,126,19,0,0,0,15,10,18,53,104,278,2,282,5,57,13,22,16.9623,8.5065,2,9.181818,11,7,1,4,56,0,12,4,7,105.627663,22,0,5,14.9103,48.3744,0,36.7152,290,20,2,0,0,1,72,3,147,42,150,1,7,57,33,0,42,13.636364,200,101,3,1,22,1,9,5,2,77,1,1,1,9,1,4,22,5,24,0.29,18,4,5.090909,4,9,5,1,4,6,0,1,82,8,0,124,7,1,4,221,0,35,0,5,0,4,0,0,0,18,0,0,90,0,clean
4,36,82,0,114,87,10,6,6,92,26,35,105426,105442,263298,1.08,0,40,72,15,32,23.9077,0,2,0,1,4,3,5,0,5,16,10,17,0,7,2,4,25.7047,73.0121,0,1.28316,1385,170,3,1,51.1818,3,89,0.92,196,97,0,1,0,70,36,0,40,0,0,0,2,5,7,1,22,21,7,43.5,3,3,4,29,18,21,7,2,11.42,0.49,9.42,17,0,22,35,13,13,31,50,22,19,0,23,0,154,17,2,2,332,0,37,0,17,0,2,2,4,0,85,2,2,118,0,clean
1,29,57,0,114,66,9,5,5,71,23,31,52622,52623,0,2,0,33,62,6,12,11.807,0,2,0,1,3,2,4,0,2,3,19,21,0,4,2,5,35.0642,63.2498,0,1.68599,1056,180,2,1,53.625,4,58,0,149,136,0,1,2,62,29,0,61,0,0,0,0,2,4,1,21,16,3,78,3,2,4,22,14,16,5,1,8,0.91,6,21,0,17,27,9,10,24,41,16,14,0,18,0,119,21,1,1,346,1,33,0,12,0,1,2,3,0,63,2,1,89,0,clean
1,11,17,6,79,310,11,9,5,312,41,68,225564,225476,77479,4,0,105,10,0,0,75.9049,0,2,0,10,2,2,1,0,0,7,1,1,0,11,1,12,48.8729,50.9295,0,0.19761,5043,14,1,4,246,4,26,0,44,21,0,3,1,10,11,0,6,0,0,0,0,1,11,10,10,64,13,0,8,10,14,92,44,85,20,20,37,0.48,35,1,0,90,97,58,37,120,153,68,46,0,73,0,27,1,1,11,68,0,20,0,42,0,11,1,9,1,304,1,4,15,0,clean
1,4,7,5,44,19,0,0,0,15,10,18,220,300,0,0,61,5,14,13,22,24.5649,15.8856,2,2.2,10,3,2,3,11,0,8,2,3,86.360657,2,0,5,14.9103,48.3744,0,36.7152,290,16,0,0,0,1,7,0,25,33,21,2,2,14,4,0,5,2.1,48,22,1,1,2,1,3,5,2,50,1,1,1,9,1,4,2,1,5,1.32,5,0,1.1,4,9,5,1,4,6,0,1,13,8,0,21,3,1,1,61,0,4,0,5,0,1,0,0,0,18,0,0,16,0,clean
4,50,113,10,53,19,0,0,0,15,10,18,16,32,32,0.55,171,5,77,13,22,2.43195,0,3,3.411765,17,4,5,7,26,0,21,10,14,75.309944,17,0,5,14.9103,48.3744,0,36.7152,290,40,4,0,0,1,123,1.65,234,22,74,1,3,75,50,0,48,4.352941,159,58,4,2,17,1,22,5,2,60.5,1,1,1,9,1,4,18,3,15.7,0.09,13.05,13,1.529412,4,9,5,1,4,6,0,1,12,8,0,190,14,2,3,298,0,53,0,5,0,3,0,0,0,18,0,0,137,0,clean
