@relation 'data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,101,103-105,107-108,110-112,114-weka.filters.unsupervised.attribute.Remove-R53-weka.filters.unsupervised.attribute.Remove-R4-5,7,9-11,16,25-26,32-34,47-48,56'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute AvgLineComment numeric
@attribute CountStmtDecl numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
1,4,7,0,12,0,0,2,2,3,0,22,1,7,0,24,12,0,12,4,0,6,0,2,3,1,2,50,5,3,7,0.5,7,2,19,2,1,2,41,6,2,14,clean
4,24,55,0,54,1,14,9,13,5,0,74,5,56,0,132,12,0,52,24,0,22,3,7,5,1,13,24.33,6,2,7.16,0.09,7.16,13,109,13,3,1,165,26,1,84,clean
2,87,141,0,78,0,2,1,1,18,0,14,0,147,0,254,23,0,76,87,0,49,0,1,18,1,64,0,18,1,6,0.09,6,1,219,22,4,1,322,97,1,182,buggy
1,14,36,0,18,0,5,8,8,7,0,21,2,47,0,81,13,0,20,21,0,14,0,2,14,2,20,31,14,2,9,0.16,9,8,54,8,1,1,108,21,2,39,buggy
1,2,15,8,20,0,22,1,1,2,0,28,0,15,4,37,14,0,20,2,0,7,0,2,2,1,2,0,2,1,48,0.38,36,0,35,1,1,1,58,2,1,33,clean
24,168,260,0.17,192,0,35,12,12,11,0,168,2,296,0.25,542,48,0,166,168,0,70,0,12,11,1,102,4.17,14,2,10.5,0.09,10.25,12,452,49,19,2,642,183,2,351,clean
2,17,29,0,40,0,13,4,4,9,0,17,2,33,0,89,20,0,40,17,0,8,0,1,9,3,12,50,9,4,17,0.22,17,4,69,4,1,4,117,17,4,51,clean
2,18,112,0,62,4,10,10,18,1,4,130,0,118,0.51,210,19,0,66,18,0,51,0,6,1,1,18,0,1,1,5.88,0.09,4.54,18,174,18,2,1,275,18,1,148,clean
2,162,182,0,146,2,5,0,2,30,0,15,0,221,0,429,58,0,130,162,0,27,0,1,30,1,62,0,36,4,17,0.14,16,2,328,21,3,4,489,171,4,245,clean
2,47,44,0,51,0,1,2,2,9,0,15,0,54,0,117,38,0,46,47,0,26,0,1,9,1,37,0,15,1,5,0.32,5,2,95,13,3,1,175,53,1,76,clean
1,20,29,0,25,1,2,6,11,6,0,65,1,30,0,75,16,0,25,20,0,16,4,5,6,1,18,54,8,2,6,0.21,6,6,54,11,1,1,103,24,1,34,buggy
23,203,369,0.13,349,14,56,66,97,11,0,404,32,411,0.12,932,398,5,336,203,0,200,17,24,11,1,144,30.07,11,2,6.23,0.43,5.87,96,718,97,15,2,1520,223,2,514,clean
10,235,410,0.72,280,1,42,36,62,25,4,140,14,448,0.1,874,282,30,268,240,0,132,21,7,25,1,117,26.5,31,4,12.06,0.32,10.9,37,690,62,6,3,1235,260,3,477,buggy
7,92,102,0.42,82,0,18,12,21,14,0,146,9,125,2.08,255,145,3,85,92,0,75,9,8,14,1,56,21,18,2,19.22,0.57,16.29,21,184,22,5,2,474,102,2,137,buggy
7,40,91,0,90,6,41,11,18,7,0,172,7,109,1.52,244,17,2,93,40,0,58,1,10,7,1,20,31.4,8,2,14.24,0.07,12.72,18,181,18,5,2,318,44,2,138,buggy
20,125,218,1.54,128,14,28,26,48,17,0,407,8,237,1.38,460,213,0,124,126,3,106,8,19,17,1,81,7.67,19,2,12.59,0.46,9.99,48,346,48,12,2,763,140,2,220,buggy
39,186,291,0.1,200,4,31,18,23,11,0,283,0,360,0,697,498,0,190,186,0,123,1,21,11,1,125,0,14,2,5.75,0.71,5.75,23,491,97,21,1,1308,208,1,304,buggy
2,99,219,0.84,166,6,22,9,28,11,0,85,8,227,0.84,493,60,2,172,99,0,80,13,3,11,2,69,45.5,13,3,15.02,0.12,13.35,28,385,29,3,3,630,104,3,279,buggy
7,46,87,0,72,2,12,8,21,7,0,73,8,104,0,214,76,0,68,46,0,28,11,5,7,1,32,18.25,7,2,7.11,0.36,6.7,20,159,21,4,2,315,51,2,114,buggy
1,15,24,0,26,1,9,6,8,7,1,21,1,29,0,69,15,4,28,15,0,18,0,2,7,1,13,82,7,1,6,0.22,6,6,50,8,1,1,102,15,1,34,buggy
2,4,12,2,16,0,4,4,4,1,0,17,0,12,1,34,21,1,17,4,0,14,0,1,1,1,4,100,1,1,9,0.62,5,3,28,4,1,1,68,4,1,23,clean
1,94,176,0,144,31,21,2,35,12,0,48,4,223,0,451,304,14,140,94,0,58,2,1,12,1,57,92,12,2,12,0.67,11,35,320,35,1,2,794,94,2,228,clean
1,4,5,0,12,0,2,2,2,3,0,15,0,5,0,21,0,0,12,4,0,6,0,2,3,2,4,0,4,2,6,0,6,2,17,2,1,2,27,5,2,12,clean
18,369,718,0,549,26,86,71,116,18,0,233,38,782,0,1681,786,11,517,378,0,165,19,10,18,1,159,27.33,21,3,12.59,0.47,12.12,113,1267,116,9,3,2600,399,3,929,clean
6,69,66,0,70,1,5,3,4,10,0,43,2,70,0,173,17,0,67,69,0,23,0,3,10,1,52,25,10,2,11.02,0.1,10.67,4,136,17,5,2,209,72,2,99,clean
19,51,142,0.5,91,2,24,15,26,6,0,169,10,165,0.17,291,34,2,82,51,0,39,9,14,6,1,26,7.73,6,2,7.96,0.12,7.79,26,233,26,11,1,357,52,1,180,buggy
26,106,200,0.45,180,4,36,42,53,8,0,222,11,224,0.4,503,138,1,179,106,1,112,7,15,8,1,89,16.54,8,2,7.03,0.27,6.05,53,380,53,13,2,745,109,2,266,clean
10,80,151,0.4,86,0,8,5,5,19,0,70,0,163,0,278,37,0,80,80,0,47,0,5,19,1,47,0,30,2,4.2,0.13,4.2,5,237,20,7,1,356,122,1,200,buggy
73,251,659,0.04,360,8,128,51,114,13,5,651,31,738,0.22,1286,159,23,343,256,0,166,50,39,13,1,144,2.54,16,2,9.42,0.12,9.04,113,1019,114,37,2,1547,292,2,775,buggy
8,79,139,0.5,95,0,7,4,4,24,0,56,0,156,0,284,34,0,90,79,0,47,0,4,24,1,46,0,25,2,10.75,0.12,10.75,4,234,19,6,2,360,84,2,194,buggy
1,14,29,0,23,0,4,6,6,3,0,19,5,29,0,61,28,0,23,14,0,11,0,2,3,1,10,56,5,3,8,0.46,7,6,52,6,1,2,100,21,2,37,clean
9,51,138,0.48,91,4,12,11,24,8,0,89,11,149,0,281,28,0,86,51,0,40,9,6,8,1,27,16.6,9,2,9.94,0.1,9.25,24,229,24,5,2,338,57,2,178,buggy
1,2,2,0,9,0,4,2,2,1,0,17,0,2,0,14,15,0,9,2,0,6,0,2,1,1,2,0,1,1,3,1.07,3,2,11,2,1,1,35,2,1,8,clean
1,19,38,0,43,4,5,6,11,5,0,47,4,39,0,100,56,0,43,19,0,14,1,3,5,1,15,75,5,1,7,0.56,7,9,81,11,1,1,169,21,1,60,clean
4,417,403,0,268,1,3,2,3,38,0,29,0,462,0,879,183,0,244,427,0,72,0,2,44,2,175,0,52,5,5.97,0.21,5.97,3,671,43,4,5,1084,498,5,479,buggy
10,34,65,0.14,82,0,17,18,23,3,0,111,11,75,0.62,179,18,0,76,34,0,49,5,9,3,1,25,20.5,5,1,5.99,0.1,5.37,23,147,23,6,1,236,37,1,111,clean
5,78,145,0,104,11,22,14,36,6,0,268,11,152,0,318,49,0,105,78,0,42,11,12,6,1,49,36,7,2,6.82,0.15,6.82,29,249,36,4,2,407,90,2,168,clean
9,18,51,0,48,0,17,9,9,7,0,74,1,63,0.49,122,12,0,40,18,0,22,0,6,7,1,9,3.8,7,2,10.14,0.1,9.41,9,99,9,5,2,156,18,2,75,clean
1,9,16,0,30,0,5,1,4,3,0,17,0,17,0,55,14,16,30,9,0,25,3,1,3,1,4,96,3,2,8,0.25,7,0,46,4,1,2,94,9,2,36,clean
7,32,53,0,50,9,13,9,18,5,0,70,6,58,0,137,81,0,52,32,0,20,0,5,5,1,24,20.25,5,1,4.6,0.59,4.6,18,103,18,4,1,237,32,1,70,clean
1,0,1,0,80,0,2,0,0,0,0,13,0,1,0,84,12,77,81,0,0,13,0,2,0,0,0,0,0,0,0,0.14,0,0,81,0,1,0,108,0,0,80,clean
15,28,114,0.2,65,3,19,8,18,3,0,122,12,128,0.39,215,28,0,59,28,0,46,7,9,3,1,20,9.5,3,1,6.95,0.13,6.56,18,179,18,8,1,277,29,1,151,buggy
1,55,110,0,66,0,11,16,24,11,5,37,8,132,0,237,36,2,63,65,0,33,3,2,14,1,24,84,14,2,9,0.15,8,24,176,24,1,2,292,67,2,123,clean
9,98,357,0.13,162,7,36,14,44,6,0,109,27,381,0.49,617,109,3,156,98,0,106,23,6,6,1,52,18.2,7,2,10.63,0.18,10.02,44,519,44,5,2,802,110,2,422,clean
2,39,79,1,44,0,4,1,5,14,1,18,8,91,1,169,22,0,44,40,0,21,3,1,15,2,12,65,15,8,30,0.13,28,5,123,5,1,7,212,43,8,83,clean
22,88,177,0.48,150,2,57,32,37,16,0,215,12,206,0.48,423,44,3,137,88,0,86,3,17,16,1,53,19.75,16,2,10.99,0.1,9.72,37,327,37,12,2,552,98,2,222,buggy
1,50,80,0,55,0,9,24,24,16,0,37,5,83,0,188,20,0,58,50,0,36,0,2,16,1,33,80,19,2,7,0.11,6,24,135,24,1,2,244,57,2,77,buggy
2,23,38,1,58,0,14,3,4,18,0,17,3,38,2,119,16,0,59,23,0,22,1,2,18,2,8,58,20,6,25,0.13,21,4,96,4,1,5,157,25,5,66,clean
2,43,62,0,88,4,10,8,13,9,0,26,4,63,1,218,41,0,80,43,0,33,1,2,9,1,16,80,9,3,16,0.19,14,13,150,13,1,3,290,46,3,114,clean
25,344,608,0.11,526,0,62,33,33,8,0,330,25,678,0.4,1857,1211,0,553,344,0,247,0,38,8,1,205,6.44,13,2,7.68,0.65,7.15,33,1134,173,20,1,3250,388,1,794,clean
2,96,149,0,138,0,6,2,3,14,0,16,1,158,0,366,217,0,135,96,0,53,1,1,14,1,42,33,14,2,7,0.59,7,3,287,35,2,2,636,100,2,207,clean
3,14,25,0,40,0,11,4,4,10,0,73,1,27,0,81,12,1,40,14,0,12,0,2,10,3,13,62,11,3,13,0.15,13,4,65,4,1,3,105,15,3,49,clean
4,18,23,0,26,0,1,7,7,3,0,20,1,23,0,61,28,0,20,18,0,9,0,2,3,1,13,0,3,2,8,0.46,8,7,49,7,1,2,98,18,2,36,clean
1,8,10,0,19,0,7,6,6,2,0,44,0,12,0,46,16,0,25,8,0,9,0,2,2,1,6,0,3,1,4,0.35,4,6,29,6,1,1,71,9,1,20,clean
1,33,57,0,28,0,3,8,12,9,3,25,5,57,1,110,70,1,28,33,0,36,1,2,9,1,12,76,13,3,9,0.64,8,12,85,12,1,2,216,40,2,51,clean
1,7,7,0,11,0,3,7,7,1,0,20,0,7,0,32,10,1,17,7,0,12,0,2,1,1,7,85,1,1,3,0.31,3,7,18,7,1,1,54,7,1,10,clean
9,85,250,1.3,133,6,27,15,27,17,0,92,17,269,0.54,487,145,8,137,85,1,65,6,6,17,1,50,17.4,17,3,15.67,0.3,14.2,23,383,27,5,3,669,91,3,302,clean
4,22,59,0.51,56,4,14,11,16,3,0,55,3,113,0.76,190,60,6,55,22,0,29,1,6,3,1,16,30,3,1,22.62,0.32,21.85,16,115,16,3,1,271,22,1,91,buggy
1,16,13,0,35,0,5,16,16,1,0,66,0,13,0,84,19,5,54,16,0,29,0,2,1,1,16,98,1,1,3,0.23,3,16,48,16,1,1,132,16,1,31,clean
1,0,1,0,1047,0,2,0,0,0,0,13,0,1,0,1051,27,1044,1048,0,0,105,0,2,0,0,0,0,0,0,0,0.03,0,0,1048,0,1,0,1181,0,0,1047,buggy
3,14,18,0,27,0,4,5,6,5,0,19,2,18,0,59,16,0,26,14,0,10,1,2,5,1,8,66,6,2,7,0.27,7,6,45,6,1,2,85,16,2,31,clean
7,34,118,0,65,8,13,4,18,5,0,91,9,130,0.54,226,43,3,64,34,0,45,6,6,5,1,21,20.5,8,2,11.62,0.19,10.54,18,183,18,4,1,313,37,1,148,clean
1,14,13,0,23,0,3,14,14,1,0,27,6,13,0,52,10,0,24,14,0,24,0,1,1,1,14,80,1,1,2,0.19,2,14,36,14,1,1,86,14,1,21,clean
1,11,16,0,29,0,7,6,7,3,0,20,0,15,0,52,26,0,28,11,0,10,1,2,3,1,7,0,3,1,5,0.5,5,7,45,7,1,1,88,12,1,34,buggy
1,5,157,4,159,0,21,5,5,1,0,18,0,159,5,323,49,0,159,5,0,33,0,2,1,1,5,0,1,1,43,0.15,33,1,316,5,1,1,405,5,1,310,buggy
3,19,10,0,33,0,10,18,18,2,0,57,0,15,0,74,30,0,37,19,0,21,0,6,2,1,18,0,2,1,4.05,0.41,3.58,16,43,18,3,1,125,19,1,21,clean
1,40,52,0,38,0,3,19,23,3,2,67,1,65,0,160,47,0,38,40,0,36,2,2,3,1,29,4,3,1,7,0.29,6,23,90,23,1,1,241,40,1,49,clean
8,31,145,0.19,102,3,31,10,18,6,0,156,13,156,2.42,295,17,3,102,31,0,79,5,7,6,1,18,36,6,1,17.96,0.06,15.44,18,247,18,4,1,387,32,1,209,buggy
1,44,51,0,66,26,6,9,36,3,0,49,4,55,0,163,123,0,65,44,0,46,1,2,3,1,36,79,4,1,4,0.75,3,36,117,36,1,1,331,46,1,75,clean
1,24,25,0,20,2,6,1,3,10,0,32,0,27,2,53,30,0,18,24,1,10,0,4,10,1,6,0,12,4,32,0.57,30,3,45,3,1,4,93,28,4,35,clean
11,77,126,0,103,1,21,7,8,12,0,86,1,145,0,311,42,0,93,77,0,49,0,7,12,1,50,0,12,2,9.44,0.14,9.44,8,229,38,7,2,398,81,2,158,buggy
2,34,30,0,29,1,12,5,6,12,0,38,1,30,0,72,51,0,30,34,0,13,0,4,12,1,20,33,14,3,20,0.71,19,6,59,6,1,2,136,38,2,41,clean
3,90,165,0.85,182,1,25,24,33,10,0,96,0,186,0.85,488,48,18,210,90,0,99,8,3,10,1,52,47.5,12,3,12.54,0.1,10.83,18,347,33,2,2,626,103,2,251,buggy
2,6,2,0,11,2,2,1,3,2,0,32,0,2,0,16,22,0,11,6,0,6,0,4,2,1,6,0,2,1,8,1.38,8,3,13,3,1,1,44,6,1,9,clean
2,14,28,0,29,0,4,3,3,12,0,16,1,30,2,75,10,0,30,14,0,15,0,1,12,1,3,33,13,5,21,0.13,19,3,57,3,1,4,100,15,4,41,clean
19,74,127,0.07,116,10,41,23,38,4,0,272,12,157,0,340,71,3,108,76,0,57,5,23,6,1,44,14.08,6,1,6.25,0.21,6.15,37,243,41,14,1,464,78,1,164,buggy
1,8,20,0,22,0,5,3,3,4,0,16,4,20,0,63,28,0,20,8,0,15,0,2,4,1,3,25,4,2,17,0.44,16,3,42,3,1,2,105,8,2,34,clean
3,18,35,0,33,1,3,4,8,6,0,34,3,33,0.59,79,59,6,31,18,0,21,3,2,6,2,17,41,6,2,7.53,0.75,6.35,8,68,8,2,2,159,18,2,46,clean
7,20,57,0.47,61,1,14,8,9,6,0,83,4,72,2.39,148,15,5,57,20,0,37,0,6,6,1,12,15.75,9,2,21.71,0.1,18.19,9,118,9,4,2,200,23,2,95,clean
4,11,23,0,32,2,3,5,10,2,0,36,2,23,0.61,73,13,0,38,11,0,23,3,3,2,1,10,33,2,1,5,0.18,4.39,10,55,10,2,1,109,11,1,43,clean
5,49,128,0,90,2,19,23,30,4,0,69,4,135,0,268,136,6,88,49,0,50,5,4,4,1,34,31.33,4,1,7.51,0.51,6.93,16,218,30,3,1,449,50,1,170,clean
10,19,66,0,54,3,11,5,12,5,0,77,3,71,0.27,138,29,0,49,19,0,17,4,6,5,1,16,11.6,5,1,6.91,0.21,6.36,12,120,12,5,1,181,19,1,103,clean
7,72,117,0.33,112,0,26,24,32,8,0,84,3,124,0,290,193,10,99,72,0,47,8,4,8,1,49,35.75,9,2,6.75,0.67,5.95,8,229,32,4,2,521,75,2,165,buggy
1,6,9,0,10,0,3,3,3,4,0,30,0,10,0,28,11,0,12,6,0,7,0,3,4,1,5,0,5,2,6,0.39,6,3,19,3,1,2,46,7,2,12,clean
5,31,52,0,67,1,15,16,17,11,0,168,2,53,0,156,18,2,69,31,0,34,0,6,11,1,17,29.67,12,1,7,0.12,6.15,17,119,17,3,1,208,33,1,83,buggy
2,52,93,0,63,0,14,21,25,10,1,38,10,99,0,213,26,0,62,52,0,42,3,1,10,1,34,82,16,2,7,0.12,7,25,156,25,1,2,280,60,2,98,buggy
1,1,1,0,3,0,0,1,1,1,0,14,0,1,0,6,10,0,3,1,0,3,0,2,1,1,1,0,1,1,3,1.67,3,1,4,1,1,1,19,1,1,2,clean
1,14,18,0,28,1,4,2,4,7,0,20,0,21,0,57,10,0,26,14,0,7,1,3,7,2,10,0,7,3,10,0.18,10,4,46,4,1,3,74,14,3,34,clean
32,60,157,0.56,157,9,63,26,43,3,0,277,18,203,0.43,424,27,9,156,60,0,102,8,22,3,1,43,14.11,4,1,9.75,0.06,8.44,43,314,43,18,1,552,61,1,249,clean
1,32,55,0,65,0,17,15,16,7,0,54,0,59,1,168,14,3,82,32,0,40,1,2,7,1,24,95,9,2,8,0.08,7,15,120,16,1,2,222,36,2,87,buggy
2,17,17,0,31,0,4,17,17,1,0,30,8,18,0,68,10,1,32,17,0,30,0,1,1,1,17,86,1,1,3,0.15,3,17,48,17,1,1,108,17,1,30,clean
1,7,6,0,12,0,1,7,7,1,0,20,3,6,0,26,10,0,12,7,0,13,0,1,1,1,7,71,1,1,2,0.38,2,7,18,7,1,1,49,7,1,10,clean
2,22,26,0,45,0,5,7,10,5,0,23,1,28,0,118,48,5,41,22,0,26,3,1,5,1,10,78,5,2,10,0.41,9,10,71,10,1,2,186,22,2,52,clean
2,8,11,0,16,0,3,7,7,2,0,20,3,12,0,37,17,0,16,8,0,13,0,1,2,1,7,57,2,1,3,0.46,3,7,27,7,1,1,67,8,1,18,buggy
1,2,2,0,7,0,3,2,2,1,0,15,0,2,0,13,10,0,8,2,0,6,0,2,1,1,2,0,1,1,3,0.77,3,2,9,2,1,1,29,2,1,6,buggy
1,11,16,0,28,0,2,2,2,8,0,15,0,16,0,48,11,0,24,11,0,6,0,1,8,3,7,0,8,5,19,0.23,18,0,44,2,1,5,65,11,5,36,clean
19,37,97,0.09,109,2,31,15,20,5,0,150,10,123,0.41,259,12,0,98,37,0,56,3,11,5,1,26,7.9,5,1,8.61,0.05,7.95,20,206,20,10,1,327,38,1,164,clean
5,151,264,1.2,175,0,17,5,24,20,1,75,10,281,0.6,520,63,1,157,151,0,66,18,4,20,4,99,36,21,7,17.6,0.12,15.8,24,439,24,3,6,628,170,6,304,clean
1,13,17,0,29,0,11,7,8,4,0,21,1,16,0,57,23,0,29,13,0,13,1,1,4,1,13,62,4,1,4,0.4,4,8,46,10,2,1,93,13,1,32,buggy
6,23,51,0.31,61,0,22,9,10,12,0,49,3,68,1.43,158,40,3,66,23,0,43,1,4,12,1,17,30.67,16,2,11.78,0.25,9.33,10,112,10,3,2,241,27,2,88,buggy
7,27,77,0,73,3,10,16,21,3,0,95,6,90,0.55,189,55,11,71,27,0,55,2,6,3,1,23,21,5,1,8.16,0.29,6.91,21,150,21,4,1,298,30,1,122,clean
13,42,118,0.1,101,3,19,20,28,6,0,141,9,137,0.39,276,44,13,96,42,0,72,5,9,6,1,33,12,8,1,7.62,0.16,6.91,28,219,28,7,1,392,48,1,174,clean
1,4,4,0,10,1,3,3,4,1,0,20,0,4,0,19,11,0,10,4,0,7,0,3,1,1,4,0,1,1,3,0.58,3,4,14,4,1,1,37,4,1,9,clean
4,204,151,1,88,0,2,2,2,18,0,28,0,170,0,333,299,0,89,204,0,60,0,2,18,1,120,0,21,2,6,0.9,5,2,239,40,5,1,685,216,1,162,clean
5,56,112,1.29,94,2,24,8,10,30,0,49,2,138,0.86,281,48,0,97,56,0,32,0,4,30,2,24,22.67,34,6,16.43,0.17,14.29,10,206,10,3,5,360,68,5,144,buggy
5,28,67,0.91,84,1,18,13,16,6,0,92,6,70,0,199,25,2,98,28,0,37,2,8,6,1,19,32,9,2,9.87,0.13,9.67,16,151,16,4,1,255,34,1,120,buggy
3,8,13,2,13,0,2,4,4,3,0,17,1,13,0,35,36,0,13,8,0,11,0,1,3,1,6,25,4,2,9,1.03,6,4,26,4,1,2,82,10,2,17,clean
5,14,33,0.45,52,0,9,10,12,2,0,51,3,38,0.45,107,38,0,54,14,0,31,2,4,2,1,12,24.33,2,1,6.16,0.36,4.8,11,85,12,3,1,176,14,1,70,buggy
2,20,30,1,42,0,5,2,5,6,0,18,3,30,0,89,48,0,38,20,0,17,3,1,6,1,13,46,9,3,15,0.54,13,4,72,7,2,2,154,24,2,55,clean
3,8,12,0,17,1,10,2,3,4,0,67,0,13,0,35,18,0,16,8,0,6,0,4,4,2,8,0,4,2,11.58,0.51,11.58,3,29,3,2,2,59,8,2,21,clean
1,1,2,0,7,0,0,1,1,1,0,92,0,2,0,11,13,0,7,1,0,3,0,4,1,1,1,0,1,1,4,1.18,4,1,9,1,1,1,27,1,1,7,clean
2,5,4,0,12,0,3,5,5,1,0,18,0,4,0,22,22,0,12,5,0,8,0,1,1,1,5,0,1,1,2,1,2,5,16,5,1,1,52,5,1,10,clean
2,21,54,3,39,1,12,4,5,17,0,18,4,59,1,116,27,1,38,21,0,16,0,1,17,1,9,60,18,4,22,0.23,20,5,93,5,1,4,149,22,4,72,clean
21,52,103,0.26,137,6,24,35,46,3,0,189,7,143,0.4,316,40,2,119,52,0,81,5,12,3,1,46,7.45,3,1,5.72,0.13,4.34,45,240,46,11,1,437,54,1,186,buggy
2,430,336,0,225,0,1,1,1,18,0,14,0,381,0,757,657,0,220,439,0,118,0,1,18,1,221,0,21,2,3,0.87,3,1,561,77,8,1,1512,477,1,417,clean
1,5,9,0,16,0,5,2,2,4,0,15,0,11,1,33,10,0,16,5,0,8,0,2,4,2,5,0,5,3,12,0.3,11,2,25,2,1,2,51,6,2,19,clean
1,10,30,4,23,0,8,4,4,4,0,35,7,40,0,77,32,0,26,16,0,18,0,2,10,2,8,60,10,4,19,0.42,14,4,53,4,1,2,127,16,4,42,buggy
2,3,1,0,12,0,0,3,3,1,0,16,0,1,0,17,12,0,12,3,0,7,0,1,1,1,3,0,1,1,3,0.71,2,3,13,3,1,1,36,3,1,9,clean
1,41,62,0,85,0,10,22,26,4,0,39,4,64,0,199,236,7,85,41,0,45,4,2,4,1,26,96,4,1,6,1.19,6,12,147,26,1,1,471,41,1,105,clean
1,2,4,0,12,0,4,2,2,1,0,71,0,4,0,22,10,2,15,2,0,7,0,2,1,1,2,50,1,1,5,0.45,5,2,16,2,1,1,39,2,1,13,clean
1,53,153,3,92,2,7,27,29,8,0,42,5,222,2,403,259,7,87,53,0,98,0,2,8,1,29,93,8,2,17,0.64,12,21,245,29,1,1,746,58,1,196,clean
1,8,33,0,39,2,10,3,5,2,0,32,1,33,1,87,14,0,45,8,0,17,0,4,2,1,5,19,2,1,15,0.16,14,5,72,5,1,1,118,8,1,63,buggy
10,18,92,0,91,2,20,6,13,3,0,108,13,106,0.48,228,36,0,103,18,0,37,5,8,3,1,13,11.83,3,1,11.73,0.16,11.07,12,183,13,6,1,300,18,1,163,buggy
2,29,55,0,48,0,3,6,12,8,1,25,3,58,0,130,27,0,46,29,0,7,5,1,8,1,15,69,11,2,10,0.21,9,12,103,12,1,2,163,33,2,75,clean
5,29,106,1.89,98,6,19,8,14,8,0,53,5,137,1.89,270,221,0,112,29,0,80,0,4,8,1,14,23.67,9,2,14.32,0.82,10.08,14,204,14,3,2,563,30,2,183,clean
14,31,92,0,116,1,36,14,20,3,0,147,10,129,0.9,284,27,0,125,31,0,59,5,11,3,1,25,11.44,3,1,11.27,0.1,10.25,16,208,25,10,1,370,32,1,172,clean
1,1,2,0,5,0,1,1,1,1,0,14,2,2,0,9,10,0,5,1,0,4,0,1,1,1,1,0,1,1,4,1.11,4,1,7,1,1,1,23,1,1,5,clean
2,16,29,0,34,2,9,8,10,4,0,23,7,32,0,80,101,0,34,16,0,25,0,1,4,1,10,80,4,1,6,1.26,5,8,63,10,1,1,205,16,1,46,clean
2,11,18,0,27,1,2,8,9,3,0,31,4,18,0,56,51,1,27,11,0,19,0,3,3,1,11,73,4,1,4,0.91,4,9,45,9,1,1,125,12,1,33,clean
14,23,99,0.1,112,2,27,10,15,3,0,141,12,128,1.84,280,24,0,130,23,0,53,3,11,3,1,15,8.63,4,1,19.79,0.09,17.56,14,211,15,8,1,357,24,1,187,buggy
4,43,62,0,52,2,7,0,2,6,0,28,0,68,0,154,13,0,57,43,0,36,0,2,6,1,38,0,8,1,3.5,0.08,3.5,2,114,24,3,1,203,45,1,71,clean
13,54,211,0.68,114,11,8,16,28,5,0,106,10,253,0.68,429,243,8,124,59,0,113,1,7,10,1,34,14.17,10,2,11.75,0.57,10.06,28,325,28,6,1,767,64,2,270,clean
17,65,106,1.55,96,6,32,35,46,4,0,150,4,148,0,325,322,3,106,65,0,59,5,9,4,1,48,17.13,4,1,8.67,0.99,8.08,43,202,46,8,1,656,65,1,133,clean
6,45,103,2.13,71,3,17,20,25,12,0,64,10,128,0.56,253,236,0,75,45,0,66,2,4,12,1,25,28.67,14,1,9.38,0.93,7.69,24,174,25,3,1,518,48,1,127,clean
1,6,50,0,27,0,3,6,6,1,0,19,0,50,2,84,11,0,27,6,0,21,0,2,1,1,6,0,1,1,14,0.13,12,5,77,6,1,1,116,6,1,70,clean
1,16,31,1,48,0,6,1,3,10,0,16,0,35,1,98,40,26,48,16,0,17,2,1,10,2,6,96,11,6,24,0.41,22,0,79,3,1,5,134,19,5,62,clean
10,285,668,0.72,287,5,26,48,84,22,5,149,4,746,0,1282,600,4,258,285,0,107,26,5,22,1,135,18.4,25,3,13.62,0.47,12.28,82,955,84,5,3,1950,320,3,658,clean
1,26,35,0,57,0,6,14,14,7,0,27,2,36,0,118,33,20,56,26,0,20,0,2,7,1,18,98,7,1,6,0.28,6,13,92,14,1,1,170,26,1,66,clean
1,13,23,0,27,6,4,2,8,4,0,21,1,23,1,70,19,3,34,13,0,21,0,2,4,1,8,87,5,1,8,0.27,6,8,50,8,1,1,107,14,1,36,clean
7,23,61,0,55,6,8,7,15,6,0,67,10,70,0.37,145,42,1,52,23,0,35,2,5,6,1,15,20.75,7,1,6.61,0.29,5.87,15,116,15,4,1,218,25,1,92,clean
