@relation 'data/final_7030.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R4-5,17,25-26,30,35,53-54,60-62,83,92,108-weka.filters.unsupervised.attribute.Remove-R1-3,14,16,25-29,34,37-38,42-55,58,65-70,81-85,87,91,97'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
70,11,2,1,115,12,142,87438,87438,66568,31,123,138,34.2959,0,16,3,5,11,24,23,18.3285,77.6255,4.04606,996,6,454.077,35,6,96,1,1,2,37,6,14,13,37,10,6,18,97,12,9,11,0,0,0,100,0,0,1,69,0,0,0,buggy
102,81,3,3,214,15,642,1331984,1590784,9460440,97,328,448,19.0071,0,4,6,6,7,70,3,6.3695,93.6288,0.001672,1672,18,485.5,7,7,210,2,1,2,78,8,11,9,80,6,7,13,263,9,7,20,0,1,1,214,1,1,2,101,2,1,0,buggy
44,1,1,1,55,14,32,6293,6294,728357,21,8,22,26.5496,0,7,3,5,5,7,6,25.2594,63.4901,11.2504,596,8,303.833,17,9,2,1,2,2,14,8,12,10,15,9,6,15,28,10,8,11,0,0,0,7,0,0,0,43,0,0,0,clean
96,79,3,3,216,10,642,391134,391139,6524318,93,328,448,16.4341,0,5,2,1,6,78,6,7.44422,69.1718,23.384,2432,14,798,9,7,224,1,1,1,80,4,6,7,81,3,4,10,272,6,4,17,0,0,0,228,0,0,1,95,0,1,0,clean
19,0,0,0,27,11,23,13631,13632,1088,3,3,35,6.87522,5.92187,7,0,11,12,14,4,29.7996,70.1966,0.003724,508,0,813,8,3,0,0,1,2,3,2,7,7,3,7,1,8,16,4,5,2,0,0,0,3,0,0,0,19,0,0,0,clean
166,4,3,3,386,10,642,1154195,1154195,128661,20,646,671,19.8509,0,3,4,3,14,137,5,1.56319,98.4335,0.003343,2462,6,967.667,12,6,417,1,1,3,144,4,10,10,146,5,3,15,349,9,7,28,0,0,0,423,0,0,1,165,0,1,0,buggy
19,0,0,0,27,11,23,60069,60072,593981,3,3,35,3.08017,2.46739,8,4,5,15,14,4,29.7996,70.1966,0.003724,508,0,813,8,3,0,0,1,2,3,2,7,7,3,7,1,8,16,4,5,2,0,0,0,3,0,0,0,19,0,0,0,clean
15,1,1,1,16,6,16,335343,336707,10184086,7,1,2,49.7601,0,2,3,2,2,2,2,27.0342,68.2185,4.74727,152,0,145.182,7,4,0,0,0,0,5,2,5,4,6,2,2,7,8,4,3,3,0,0,0,0,1,0,1,15,1,0,0,clean
153,22,25,18,292,18,94,0,0,0,80,0,0,62.716,0,2,6,1,2,93,6,7.03937,92.9581,0.002559,3867,3,1030,5,28,286,2,4,7,95,10,24,29,95,18,8,36,244,31,27,52,0,0,1,300,2,1,7,145,2,0,0,clean
153,22,25,18,292,18,94,0,0,0,80,0,0,56.2333,0,2,8,1,4,93,6,7.03937,92.9581,0.002559,3867,3,1030,5,28,286,2,4,7,95,10,24,29,95,18,8,36,244,31,27,52,0,0,1,300,2,1,7,145,2,0,0,clean
63,2,2,2,78,46,115,1069353,2138706,4284464,29,2,8,41.6873,0,85,10,15,20,16,8,12.2359,78.2001,9.56402,1175,17,428.684,7,12,33,2,3,2,24,11,13,15,27,8,8,20,49,13,11,12,0,0,0,39,0,0,0,62,1,0,0,clean
5,0,1,0,18,2,5,747155,752290,3618583,9,0,0,18.991,0,3,3,2,2,12,10,17.7302,80.1292,2.14055,75,50,0.5,1,2,0,0,0,0,0,1,4,0,0,1,0,3,11,5,3,1,0,0,0,0,0,0,1,4,0,0,0,buggy
90,7,6,5,182,50,252,688,1949,657614,31,146,174,14.93,0,50,3,2,19,67,10,52.3915,45.4259,2.18262,1783,1,263.921,19,5,324,2,1,3,59,7,10,16,61,6,6,19,161,12,11,16,0,0,0,328,1,1,2,89,1,0,0,buggy
90,2,3,3,156,6,114,213151,213151,0,43,146,127,120.491,0,5,5,1,3,34,2,41.6326,55.0578,3.30959,1210,1,347.2,18,10,120,4,1,5,51,14,10,20,55,9,13,17,108,12,16,28,0,0,0,130,2,0,2,90,2,2,1,buggy
59,5,5,4,82,28,80,8450,8450,1049349,34,34,93,23.0196,0,28,3,2,8,31,10,33.576,64.0065,2.41751,817,4,488,33,9,33,1,2,3,22,8,13,16,24,8,5,22,56,15,12,14,0,0,0,39,0,0,1,57,0,0,0,buggy
44,0,0,0,43,19,35,27950,55891,770612,15,26,39,39.5869,0,2,2,2,2,5,4,0.386753,76.0486,23.5646,736,0,100.25,5,12,9,1,3,3,15,6,11,11,14,9,5,17,21,9,5,9,0,0,0,15,0,0,0,44,0,0,0,clean
3,0,0,0,5,2,5,58553,58553,518841,3,2,5,5.87169,4.15743,2,1,0,3,4,6,80.9091,6.36364,12.7273,60,0,0,3,1,0,0,0,1,1,0,1,0,2,1,0,0,1,1,2,1,0,0,0,1,0,0,0,2,0,0,0,clean
11,2,1,0,9,5,7,8,8,518841,7,9,5,7.66164,0,17,2,5,20,5,2,65.9401,34.0599,0,66,27,1,1,1,3,1,0,0,5,3,1,4,5,2,4,2,3,2,4,3,0,2,0,2,0,0,1,12,1,0,1,buggy
99,14,14,9,159,17,79,338676,357560,5097919,58,198,80,15.7248,0,29,3,1,5,34,5,3.69249,96.2149,0.092566,2702,3,969.5,4,24,268,3,4,5,45,10,20,25,46,14,8,32,107,25,21,41,0,0,1,279,1,1,6,93,1,0,0,clean
130,19,22,14,204,17,66,0,0,1363525,92,0,0,22.7838,0,2,4,1,3,33,5,1.95482,98.0442,0.000965,2896,3,1828,5,37,184,4,6,9,52,13,32,36,52,25,11,45,114,39,33,71,0,0,1,204,1,0,8,122,0,1,0,clean
99,8,4,3,149,16,143,785,785,2398914,20,419,239,29.7889,0,4,2,2,7,49,1,1.93604,98.0628,0.001158,952,6,423.667,24,2,334,3,3,4,69,10,8,18,70,6,9,19,118,8,8,28,0,0,0,346,0,1,4,98,1,2,0,clean
127,19,18,12,229,18,101,641819,641819,6109,72,196,77,45.2556,0,4,3,4,6,56,5,3.52676,96.4715,0.001773,3443,4,1048,4,28,312,2,4,6,64,11,23,32,64,18,9,39,167,31,27,52,0,0,1,325,1,1,7,119,1,0,0,clean
22,0,0,0,55,13,59,257471,257291,0,4,0,0,7.52154,0,2,2,1,2,1,3,0.214801,99.7689,0.01628,449,0,61,2,3,0,0,3,3,5,1,10,6,2,10,1,9,32,8,6,9,0,0,0,6,0,0,0,22,0,0,0,clean
19,3,6,4,43,9,26,87306,87306,446,16,8,121,5.01893,5.15669,2,1,2,6,98,4,24.3934,75.0486,0.557998,404,0,6.5,2,7,3,0,0,4,3,3,7,8,4,0,2,15,34,7,3,11,0,0,0,6,0,0,3,17,0,1,0,clean
51,383,20,20,58,26,49,1157548,1157558,221768,426,2,3,12.1738,0,2,3,2,3,4,12,1.32849,98.2389,0.432658,2377,4,988.667,6,7,2,3,3,8,5,10,10,26,7,7,7,30,430,11,9,32,0,0,0,15,0,0,1,50,0,0,0,clean
19,3,6,4,43,9,26,1622,1618,354,16,8,121,2.07617,2.7208,2,1,1,6,98,4,24.3934,75.0486,0.557998,202,0,3.25,2,4,3,0,0,4,3,3,7,8,4,0,2,15,34,7,3,11,0,0,0,6,0,0,3,17,0,1,0,buggy
65,736,40,39,77,37,62,5927,5927,3969,812,1,2,33.9549,0,7,24,14,20,3,14,3.15803,96.5819,0.260072,4111,8,1116.69,16,8,2,3,4,10,5,12,13,35,7,10,8,40,821,14,13,44,0,0,0,18,0,0,1,64,0,0,0,clean
19,3,6,4,43,9,26,469,0,0,16,8,121,4.19694,4.86824,2,2,1,5,98,4,24.3934,75.0486,0.557998,404,0,6.5,2,7,3,0,0,4,3,3,7,8,4,0,2,15,34,7,3,11,0,0,0,6,0,0,3,17,0,1,0,clean
19,3,6,4,43,9,26,6970,6970,93,16,8,121,17.1021,6.9791,17,2,2,10,98,4,24.3934,75.0486,0.557998,404,0,6.5,2,7,3,0,0,4,3,3,7,8,4,0,2,15,34,7,3,11,0,0,0,6,0,0,3,17,0,1,0,clean
19,3,6,4,43,9,26,0,0,0,16,8,121,3.07733,5.3329,2,0,1,3,98,4,24.3934,75.0486,0.557998,404,0,6.5,2,7,3,0,0,4,3,3,7,8,4,0,2,15,34,7,3,11,0,0,0,6,0,0,3,17,0,1,0,clean
37,1,1,1,40,14,25,77295,159687,702220,12,3,6,21.6053,0,2,8,2,4,5,3,14.9561,84.4154,0.628539,273,9,396.857,10,7,2,1,1,2,10,7,9,10,14,4,5,15,16,10,9,8,0,0,0,6,0,1,1,36,1,0,0,buggy
102,7,6,4,144,57,181,19801,39478,1335238,30,106,187,8.12361,0,15,5,2,13,25,7,0.346728,98.8349,0.818409,1067,14,1216.82,25,10,51,3,2,7,33,14,23,35,37,12,12,45,78,28,22,33,0,1,0,62,1,1,5,99,2,2,1,buggy
33,11,4,3,24,10,15,74,0,1367,16,13,46,73.3829,20.9965,2,16,7,13,2,8,4.64681,95.207,0.14615,738,0,7,1,11,2,1,2,1,9,7,16,12,9,13,6,16,23,10,7,2,0,0,1,5,8,3,3,30,9,1,1,clean
33,11,4,3,24,10,15,1327,340,75,16,13,46,102.309,21.2955,3,26,10,15,2,8,4.64681,95.207,0.14615,738,0,7,1,11,2,1,2,1,9,7,16,12,9,13,6,16,23,10,7,2,0,0,1,5,8,3,3,30,9,1,1,clean
33,11,4,3,24,10,15,4015679,3927979,0,16,13,46,3.71898,0,0,2,1,4,2,8,4.64681,95.207,0.14615,369,0,3.5,1,6,2,1,2,1,9,7,16,12,9,13,6,16,23,10,7,2,0,0,1,5,8,3,3,30,9,1,1,buggy
36,36,2,2,54,23,176,54,54,7680327,45,63,77,26.6732,0,11,10,5,13,14,3,29.498,69.5539,0.94808,698,15,667,14,5,43,1,1,2,19,5,6,8,20,3,4,10,73,7,5,9,0,0,0,46,0,0,1,35,0,0,0,buggy
22,0,0,0,55,13,59,273,273,0,4,0,0,7.8605,0,5,5,10,9,1,3,0.214801,99.7689,0.01628,449,0,61,2,3,0,0,3,3,5,1,10,6,2,10,1,9,32,8,6,9,0,0,0,6,0,0,0,22,0,0,0,clean
8,2,1,1,7,5,13,0,0,6729568,4,3,15,15.3691,0,2,2,1,3,1,4,10.6499,88.9961,0.353925,116,40,1,1,3,0,0,0,2,2,2,1,2,3,1,1,2,7,0,2,3,0,0,0,1,0,0,0,8,0,0,0,clean
93,14,16,10,142,17,46,359964,732427,1353490,66,0,0,38.5348,0,2,13,2,6,27,5,17.1292,82.8684,0.002362,1011,2,616.5,4,13,123,3,4,6,36,10,22,26,37,17,8,33,81,27,24,48,0,0,1,136,1,0,5,87,0,0,0,clean
130,19,22,14,204,17,66,2632,2635,0,92,0,0,56.0115,0,5,4,2,6,33,5,1.95482,98.0442,0.000965,2896,3,1828,5,37,184,4,6,9,52,13,32,36,52,25,11,45,114,39,33,71,0,0,1,204,1,0,8,122,0,1,0,clean
72,17,10,5,121,17,105,159115,318278,1646954,38,157,61,10.4345,0,5,3,1,5,47,4,37.4601,62.1692,0.370658,2882,5,483,3,15,414,1,1,2,43,6,11,15,45,8,4,18,109,13,12,17,0,0,0,418,1,1,5,67,1,0,0,clean
153,22,25,18,292,18,94,4,1,87,80,0,0,65.4753,0,3,8,1,3,93,6,7.03937,92.9581,0.002559,3867,3,1030,5,28,286,2,4,7,95,10,24,29,95,18,8,36,244,31,27,52,0,0,1,300,2,1,7,145,2,0,0,clean
153,22,25,18,292,18,94,0,0,0,80,0,0,63.3169,0,2,8,1,3,93,6,7.03937,92.9581,0.002559,3867,3,1030,5,28,286,2,4,7,95,10,24,29,95,18,8,36,244,31,27,52,0,0,1,300,2,1,7,145,2,0,0,clean
0,0,4,4,1,1,1,595206,592812,0,10,6,1,6.82964,0,1,3,1,2,0,15,91.2718,1.49626,7.23192,100,50,0,1,2,9,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,3,3,2,0,0,0,0,1,0,0,clean
16,2,3,2,37,5,18,24721,47751,40042253,6,12,44,101.394,0,3,2,1,2,9,13,73.1364,22.7975,4.06614,142,0,0.333333,1,1,2,0,3,1,6,4,3,3,5,4,2,5,27,3,4,10,0,0,1,5,0,1,0,15,0,0,0,buggy
146,21,21,15,276,18,110,427366,427366,421716,71,157,61,36.2793,0,6,8,4,12,88,5,5.86396,94.1335,0.002554,4047,4,867.8,4,26,369,2,3,6,90,9,21,28,91,16,8,35,234,29,25,45,0,0,1,380,2,1,7,138,2,0,0,clean
64,10,13,9,118,15,53,3155,3155,4554,45,21,114,20.8357,0.185757,13,7,5,15,77,4,32.5937,64.5839,2.82245,722,1,320.833,5,9,72,2,2,4,25,7,15,19,26,9,5,26,86,17,13,33,0,0,0,81,1,0,5,60,0,1,0,buggy
124,18,18,13,232,18,98,1283805,1284114,3847671,61,132,53,53.0663,0,98,13,4,32,74,5,6.50297,93.4339,0.063096,3414,3,723.667,4,22,308,2,3,5,76,9,19,24,77,13,7,30,196,25,21,38,0,0,1,318,2,1,6,118,2,0,0,clean
163,9,11,10,208,47,96,262463,275178,1543958,85,0,0,41.9686,0,2,2,2,2,29,5,20.7761,78.9321,0.291794,2019,15,854,2,18,13,6,9,14,49,28,34,52,51,22,23,67,116,40,31,53,0,0,0,40,0,0,3,161,0,1,0,clean
111,10,9,5,159,26,175,74,74,1331651,34,104,297,9.93496,6.14363,5,11,2,8,25,7,11.9109,88.0733,0.01573,1373,17,430.5,9,17,19,4,1,7,37,13,36,30,45,13,8,51,99,36,22,25,0,1,0,29,1,1,6,107,2,1,1,buggy
114,8,12,11,173,44,89,380,380,1934,78,0,0,60.4373,0,5,4,12,8,39,2,11.4105,88.2663,0.323189,1414,19,975.6,2,9,13,5,8,14,35,22,16,39,36,10,18,49,103,30,26,47,0,0,0,39,0,0,1,113,0,0,0,clean
46,2,2,1,53,17,55,4174710,4174710,276794,23,4,6,24.275,0,3,3,2,3,15,5,2.30368,97.6284,0.067955,797,4,1791.29,56,15,2,1,1,2,16,9,10,13,16,6,9,18,28,11,7,13,0,0,0,7,1,1,1,44,1,0,0,clean
5,0,1,1,12,1,7,1824569,1824569,923354,6,0,0,19.3866,0,20,2,1,8,4,2,15.0441,84.9531,0.002757,33,25,201.333,24,1,0,0,0,0,2,1,2,0,3,0,0,2,6,3,3,2,0,0,0,0,0,0,0,5,0,0,0,buggy
5,0,1,1,12,1,7,44845,44845,0,6,0,0,29.965,0,8,3,1,5,4,2,15.0441,84.9531,0.002757,100,25,604,24,4,0,0,0,0,2,1,2,0,3,0,0,2,6,3,3,2,0,0,0,0,0,0,0,5,0,0,0,clean
27,2,0,2,34,19,53,22768,39082,1673765,3,21,65,27.4947,13.939,4,1,2,6,5,7,54.8394,42.5351,2.62548,498,4,3,4,4,1,2,1,4,10,5,8,5,13,8,3,4,21,4,8,6,0,0,0,7,0,1,0,27,1,1,0,clean
53,18,8,7,64,27,58,119138,119138,1071306,54,3,5,16.0096,0,4,3,2,4,2,2,3.15467,96.46,0.385291,458,11,962.778,26,7,2,2,1,4,10,9,14,21,12,7,8,27,51,17,14,16,0,0,0,10,0,0,1,52,0,0,0,buggy
55,13,6,6,64,31,65,9,9,5832485,45,3,8,17.5189,0,31,5,3,14,4,5,22.2272,69.6725,8.10028,663,4,272.2,5,10,3,2,1,4,13,10,15,17,17,8,8,23,45,16,13,14,0,0,0,9,0,0,1,54,0,0,0,buggy
30,0,0,0,56,4,14,5329432,5368055,13855537,19,0,0,127.73,0,78,2,1,10,13,7,1.66425,98.3355,0.000257,615,0,2051.5,49,11,4,1,2,3,11,5,4,9,13,3,3,10,31,5,5,16,0,0,0,8,0,0,0,29,0,0,0,clean
53,2,1,1,61,47,104,134,134,28587,20,2,8,16.1325,0,5,6,3,6,5,7,13.4651,68.2744,18.2605,686,9,398.558,7,9,3,2,2,2,16,10,14,15,17,8,9,21,30,13,8,14,0,0,0,9,1,1,1,52,1,0,0,buggy
86,10,8,8,121,18,31,530737,566127,4835345,64,21,100,17.5104,0,5,2,2,4,36,11,19.6132,79.7191,0.667702,710,5,292.333,35,11,3,3,4,3,26,17,26,22,31,16,10,33,75,26,22,22,0,0,0,15,1,1,2,85,2,0,0,buggy
84,1,3,2,122,21,110,1245,1245,733784,30,50,117,21.6184,0,3,3,1,3,64,9,11.0657,87.1867,1.74757,1981,1,1016.75,42,14,93,1,2,3,42,8,12,21,43,6,6,28,89,15,11,14,0,0,0,99,0,0,1,83,0,0,0,clean
92,2,3,2,118,35,98,302730,302730,35886,35,66,96,25.2944,0,5,3,2,4,26,9,10.5571,88.2424,1.20047,1790,2,767.476,31,16,39,2,3,4,33,14,21,24,36,15,10,32,73,19,16,18,0,0,0,47,0,0,1,91,0,0,0,clean
58,4,4,3,76,19,73,138,138,66434,28,46,114,49.178,0,23,5,4,11,38,9,23.6225,75.2763,1.10118,774,1,599.812,34,8,37,1,2,3,21,7,11,19,23,6,5,24,54,13,11,11,0,0,0,41,0,0,2,57,0,0,0,buggy
55,212,61,61,156,10,21,84297,84297,29581,432,16,61,25.3743,0,23,3,3,20,283,358,7.38103,86.0727,6.54624,2381,15,576.667,32,15,3,1,2,2,13,9,15,16,14,9,7,23,442,17,13,19,0,0,0,7,0,0,1,54,0,0,0,clean
153,22,25,18,292,18,94,105594,124823,1386012,80,0,0,59.8151,0,48,30,16,46,93,6,7.03937,92.9581,0.002559,3867,3,1030,5,28,286,2,4,7,95,10,24,29,95,18,8,36,244,31,27,52,0,0,1,300,2,1,7,145,2,0,0,clean
126,18,17,11,207,17,93,1284791,1286086,2795537,74,261,102,69.5303,0,478,7,4,25,45,5,1.69066,98.3079,0.001487,3520,4,1291.67,4,30,356,3,4,6,59,11,25,33,59,19,9,41,140,32,27,53,0,0,1,369,1,1,7,118,1,0,0,clean
130,19,22,14,204,17,66,0,0,0,92,0,0,37.8697,0,2,6,1,1,33,5,1.95482,98.0442,0.000965,2896,3,1828,5,37,184,4,6,9,52,13,32,36,52,25,11,45,114,39,33,71,0,0,1,204,1,0,8,122,0,1,0,clean
22,15,4,1,28,2,6,1121938,1090964,0,31,0,0,26.1877,0,2,2,1,1,6,9,0.449839,99.4643,0.085828,490,0,55,8,14,1,0,1,0,8,7,6,3,10,3,4,7,30,7,7,3,0,0,0,3,0,1,3,19,0,0,1,clean
22,15,4,1,28,2,6,1697555,1689859,0,31,0,0,17.9762,0,3,2,1,1,6,9,0.449839,99.4643,0.085828,490,0,55,8,14,1,0,1,0,8,7,6,3,10,3,4,7,30,7,7,3,0,0,0,3,0,1,3,19,0,0,1,clean
130,19,22,14,204,17,66,1437,5285,114832,92,0,0,42.2866,0,3,4,2,9,33,5,1.95482,98.0442,0.000965,2896,3,1828,5,37,184,4,6,9,52,13,32,36,52,25,11,45,114,39,33,71,0,0,1,204,1,0,8,122,0,1,0,clean
22,15,4,1,28,2,6,426360,426407,97681,31,0,0,49.6904,0,2,2,1,1,6,9,0.449839,99.4643,0.085828,490,0,55,8,14,1,0,1,0,8,7,6,3,10,3,4,7,30,7,7,3,0,0,0,3,0,1,3,19,0,0,1,clean
129,20,21,14,234,18,75,2546929,2546929,12,84,0,0,54.9471,0,93,10,6,37,51,5,4.3149,95.6836,0.001519,3001,3,1324.33,5,32,183,3,5,8,60,11,27,34,61,21,10,41,158,35,30,63,0,0,1,199,1,0,7,121,1,0,0,clean
22,15,4,1,28,2,6,3806372,3796306,134,31,0,0,30.5671,0,2,2,1,1,6,9,0.449839,99.4643,0.085828,245,0,27.5,8,7,1,0,1,0,8,7,6,3,10,3,4,7,30,7,7,3,0,0,0,3,0,1,3,19,0,0,1,buggy
22,15,4,1,28,2,6,178,177,0,31,0,0,50.0114,0,18,2,1,3,6,9,0.449839,99.4643,0.085828,490,0,55,8,14,1,0,1,0,8,7,6,3,10,3,4,7,30,7,7,3,0,0,0,3,0,1,3,19,0,0,1,clean
5,0,1,1,9,1,4,6,11,21,9,0,0,1.53168,1.151,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
68,4,1,2,52,31,84,58,58,90294,19,63,119,20.1447,0,10,2,2,7,15,9,33.1151,62.4748,4.41009,1261,14,184.167,18,15,20,2,4,4,23,15,22,19,25,18,13,23,31,9,9,10,1,0,1,30,7,2,2,66,9,1,0,clean
15,0,1,1,40,9,28,24,26,117575,7,15,66,15.3797,8.91796,5,3,9,25,15,4,7.25403,92.5762,0.169795,435,22,3,1,3,5,2,2,5,3,2,4,6,3,3,2,7,19,9,8,6,0,0,0,14,0,0,0,15,0,0,0,clean
56,12,5,5,73,47,103,15422,18292,4661172,48,9,26,14.1927,0,6,2,3,6,10,6,25.0584,72.9783,1.96335,989,7,422.957,11,15,5,2,2,2,17,10,16,15,20,11,7,20,49,13,11,21,0,0,0,11,1,1,1,54,1,0,0,buggy
45,7,3,3,74,4,63,19,19,654107,14,95,136,86.0111,0,16,2,4,9,38,4,50.3153,49.1417,0.542924,1200,2,3.5,4,6,52,0,1,1,35,6,6,3,35,6,5,4,78,2,2,4,0,0,0,54,4,1,1,45,4,0,0,clean
5,0,1,0,18,2,5,345217,353583,0,9,0,0,13.2797,0,15,2,1,5,12,10,17.7302,80.1292,2.14055,75,50,0.5,1,2,0,0,0,0,0,1,4,0,0,1,0,3,11,5,3,1,0,0,0,0,0,0,1,4,0,0,0,buggy
48,2,1,1,54,20,206,9647,18736,10063847,20,39,56,23.6949,0,4,3,4,5,14,7,18.4436,62.9596,18.5968,943,7,347.875,13,14,20,1,1,2,21,5,13,10,23,10,3,14,36,7,6,9,0,0,0,23,1,1,1,46,1,0,0,clean
75,4,5,3,109,9,27,4924576,4924576,0,49,0,0,39.9183,0,2,3,3,2,2,3,0.529129,99.4654,0.005455,1400,37,163,2,27,5,2,1,3,22,14,18,18,29,10,9,25,56,24,22,21,0,0,1,8,0,1,2,71,0,0,0,clean
78,2,4,4,88,25,45,4354,4354,2281928,36,14,42,34.3106,0,6,2,2,4,8,6,5.11817,89.6262,5.25567,1105,8,29.1667,1,16,3,2,3,3,25,12,21,18,28,16,9,25,45,18,16,19,0,0,0,11,0,0,1,76,0,0,0,clean
26,0,0,0,58,1,26,9,9,20571416,7,74,136,38.078,8.97658,30,1,1,26,71,8,99.981,0.003626,0.01534,800,0,100,20,2,50,0,0,0,22,1,1,1,23,1,1,1,53,2,3,0,0,0,0,50,0,0,0,25,0,0,0,clean
75,4,5,3,109,9,27,326402,326224,0,49,0,0,59.1661,0,1,2,1,1,2,3,0.529129,99.4654,0.005455,1400,37,163,2,27,5,2,1,3,22,14,18,18,29,10,9,25,56,24,22,21,0,0,1,8,0,1,2,71,0,0,0,clean
5,0,1,1,9,1,4,3,3,7,9,0,0,2.19949,1.473,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
5,0,1,1,9,1,4,4,8,14,9,0,0,2.87849,1.86918,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
5,0,1,1,9,1,4,0,7,0,9,0,0,2.95358,1.966,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
5,0,1,1,9,1,4,40,2,18,9,0,0,5.36535,2.81327,2,8,1,4,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
5,0,1,1,9,1,4,0,0,0,9,0,0,3.2651,2.01627,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
3,1,0,1,1,2,5,2883,0,13,4,2,2,33.5149,0,2,2,1,1,1,6,82.3633,14.4621,3.1746,68,20,0,1,4,2,0,0,0,3,1,1,0,3,0,1,1,1,2,1,0,0,1,1,0,1,1,0,3,1,1,1,clean
3,1,0,1,1,2,5,2087913,1491287,1067209,4,2,2,39.1129,0,1,2,1,1,1,6,82.3633,14.4621,3.1746,68,20,0,1,4,2,0,0,0,3,1,1,0,3,0,1,1,1,2,1,0,0,1,1,0,1,1,0,3,1,1,1,clean
49,66,2,0,57,13,26,9921618,9921619,725606,87,11,69,24.2112,0,2,2,1,2,3,7,9.2765,90.5661,0.157436,654,0,160.5,20,5,2,2,1,2,8,9,15,17,12,7,7,24,83,16,12,16,0,0,0,7,0,0,1,48,0,0,0,clean
246,37,15,5,675,3,251,49058,85119,0,45,953,1059,27.2102,0,2,2,1,2,226,12,99.58,0.304188,0.115817,7017,0,103,3,5,660,1,0,0,234,2,3,4,236,0,1,6,713,6,5,13,0,1,0,655,0,0,11,237,1,1,0,clean
155,11,7,5,316,50,614,603232,603232,203119,31,327,385,16.4307,0,178,7,13,67,99,7,18.0989,81.2608,0.640238,2288,7,374.357,8,7,316,2,2,6,106,10,13,28,108,8,8,33,273,16,14,36,0,0,0,324,0,1,5,152,1,2,0,buggy
16,2,0,2,20,19,39,80837,80837,0,2,8,24,67.0584,0,15,2,9,5,2,7,12.9132,86.5812,0.505673,200,0,1,1,2,0,1,1,5,10,2,6,5,12,5,1,6,11,4,5,5,1,1,0,4,4,2,2,16,7,1,1,buggy
63,6,7,5,176,6,148,1048428,1048428,24413,17,161,219,12.424,0,87,5,3,20,47,3,53.6057,43.798,2.5963,1899,0,78,3,5,150,0,0,1,55,2,3,6,57,2,0,6,182,3,5,4,0,1,0,151,0,0,3,61,1,0,0,clean
63,6,7,5,176,6,148,1327165,1327165,0,17,161,219,19.8052,3.37497,167,5,1,18,47,3,53.6057,43.798,2.5963,1899,0,78,3,5,150,0,0,1,55,2,3,6,57,2,0,6,182,3,5,4,0,1,0,151,0,0,3,61,1,0,0,clean
