@relation 'data/final_8020_regression.csv-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R100-weka.filters.unsupervised.attribute.Remove-R115-weka.filters.unsupervised.attribute.Remove-R1-5,17-18,20,26-27,31-37,42,45-46,50-68,71,78-84,93,96-100,102,106,109,113'

@attribute postbugs numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric

@data
0,86,25,19,18,109,32,108,7,9,444750,84,61,76,2.77858,2.24271,6,5,8,7,25,351,9.31488,87.5676,3.11751,2063,3,1336.82,39,4,51,2,2,5,32,11,20,26,35,12,8,34,122,15,10,24,0,0,1,60,1,1,2,84,2,0,0
0,124,6,7,5,122,18,30,16962,33892,1118228,42,33,78,13.2488,9.17087,3,8,5,12,1,2,6.97984,92.9219,0.098217,1941,3,44,1,25,14,4,4,5,39,19,38,32,46,25,12,44,59,28,23,30,0,0,1,26,1,1,5,121,2,2,0
0,48,4,3,3,59,26,44,0,6270,185121,31,14,49,0,0,0,0,0,0,10,6,3.94124,93.9858,2.07293,885,4,2093.36,48,0,2,1,3,2,16,7,14,12,18,9,5,18,36,11,8,13,0,0,0,8,1,0,1,47,1,0,0
0,53,2,1,2,52,29,63,403,6270,185121,17,6,20,8.0006,6.28714,2,3,3,5,7,7,22.7106,76.007,1.28245,880,5,1221.2,29,10,3,1,3,2,19,10,15,11,21,10,7,18,26,11,8,12,0,0,1,8,1,1,1,52,2,1,0
0,38,1,2,1,53,12,30,86614,255027,12505533,16,1,2,1.36275,2.40079,2,3,1,3,15,7,10.4841,62.4404,27.0755,1136,17,8576.75,274,4,95,1,2,2,19,4,8,8,18,6,5,11,30,10,7,9,0,0,1,99,1,1,2,34,1,0,0
0,11,0,2,0,9,10,20,0,270838,1074505,4,3,18,0,0,0,0,0,0,5,4,99.9024,0.082952,0.014639,179,9,541,3,0,0,0,1,1,3,1,5,2,3,4,0,4,8,1,1,1,0,0,0,2,0,0,2,9,0,0,0
0,71,1,4,1,99,12,44,0,0,0,28,0,0,0,0,0,0,0,0,30,3,1.78987,98.2099,0.000281,2182,33,16324.5,521,4,189,1,3,4,37,8,14,15,35,10,9,21,58,18,12,15,0,0,1,197,1,2,5,65,2,1,0
0,14,0,3,1,11,9,15,0,0,0,7,7,30,0,0,0,0,0,0,3,11,55.4597,29.6787,14.8616,241,0,2,2,0,1,0,1,0,2,3,4,5,2,5,2,5,7,3,4,1,0,0,0,2,0,0,1,13,0,0,0
0,66,4,5,5,55,23,38,2894639,2900187,35437,31,0,0,0.096825,1.075,2,3,1,1,0,2,0.062111,99.9378,0.000114,962,7,243,2,15,3,1,0,3,27,10,14,16,25,7,14,22,31,18,9,11,0,0,0,7,0,1,2,64,1,1,0
0,66,4,5,5,55,23,38,85192,336675,6729,31,0,0,3.05505,3.5,5,5,2,3,0,2,0.062111,99.9378,0.000114,962,7,243,2,15,3,1,0,3,27,10,14,16,25,7,14,22,31,18,9,11,0,0,0,7,0,1,2,64,1,1,0
0,66,4,5,5,55,23,38,1319,5585,7413,31,0,0,58.7493,18.3438,5,22,23,20,0,2,0.062111,99.9378,0.000114,962,7,243,2,15,3,1,0,3,27,10,14,16,25,7,14,22,31,18,9,11,0,0,0,7,0,1,2,64,1,1,0
0,3,0,0,0,3,2,4,0,0,0,2,0,0,0.471405,2.33333,2,6,1,2,0,3,83.2553,16.2045,0.540151,45,0,1,1,2,0,0,0,0,1,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
0,3,0,0,0,3,2,4,40747,42275,4171240,2,0,0,10.1061,6.80556,3,10,2,7,0,3,83.2553,16.2045,0.540151,45,0,1,1,2,0,0,0,0,1,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
0,16,2,2,1,26,7,20,2794449,2794495,148941,5,0,0,3.09971,3.67262,5,2,7,5,3,2,0.609847,99.3902,0,284,0,30,1,5,2,0,1,0,6,6,3,3,5,1,7,6,14,6,3,7,0,1,0,2,1,0,1,16,1,0,1
0,39,5,1,2,23,21,36,0,83927,489047,12,25,50,0,0,0,0,0,0,4,8,24.2179,74.5303,1.25186,398,11,84.625,13,0,2,0,1,1,13,9,12,11,17,5,5,18,14,6,4,8,1,1,0,3,3,1,2,38,6,0,0
0,30,11,4,3,35,9,15,150859,150918,4920858,20,2,6,1.25609,2.46667,2,3,1,3,9,5,24.5366,57.909,17.5544,499,2,37,3,8,1,1,2,3,11,5,8,9,10,6,5,12,22,11,9,10,0,0,1,6,2,1,2,28,2,1,1
0,43,3,3,2,61,12,72,1204,2936,29754,15,66,85,4.26206,4.70588,4,4,4,6,31,26,24.5019,74.811,0.68708,837,8,296.286,4,2,64,1,2,2,21,7,7,11,22,4,6,14,39,9,8,15,0,0,0,68,1,1,2,42,2,0,0
0,84,0,1,0,86,25,38,162550,162550,37903,20,0,0,0.692158,1.47115,2,4,2,2,4,6,0.28265,99.689,0.028343,1239,0,321.5,8,10,3,4,4,6,22,8,29,25,28,18,1,37,43,17,13,15,0,0,0,16,0,0,1,83,0,0,0
0,3,0,0,0,5,2,3,0,6,0,4,0,4,0,0,0,0,0,0,5,5,78.8145,18.551,2.63447,59,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,1,3,1,1,0,0,0,0,1,0,0,0,2,0,0,0
0,3,0,0,0,5,2,3,0,6,0,4,0,4,0,0,0,0,0,0,5,5,78.8145,18.551,2.63447,59,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,1,3,1,1,0,0,0,0,1,0,0,0,2,0,0,0
0,3,0,0,0,3,2,6,0,0,9538290,1,1,1,0,1,0,2,0,1,2,4,40.8085,6.49065,52.7009,43,0,0.5,1,0,0,0,0,0,1,0,2,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0
0,23,0,1,1,29,3,9,0,0,257202,13,8,26,0,0,0,0,0,0,5,9,20.2688,79.0323,0.698925,405,0,1,1,0,0,2,1,0,6,5,6,6,12,3,0,8,11,4,8,8,0,0,0,3,0,0,0,23,0,0,0
0,21,308,4,3,17,3,10,73489,291518,9538290,323,20,450,4.36173,4.55556,2,4,2,3,5,2,20.1859,79.8141,0,1564,44,5,1,6,1,1,0,0,3,7,4,6,2,1,9,8,316,5,1,11,0,0,0,2,0,0,1,19,0,0,0
0,22,26,9,5,43,4,11,442766,487173,0,43,0,0,19.8342,10.2778,2,5,2,4,140,5,1.76055,97.8362,0.403272,607,43,366,6,7,3,0,1,1,9,5,4,4,8,2,5,7,43,12,10,18,0,0,0,5,0,0,5,17,0,0,0
0,77,1,1,1,113,11,132,0,2124620,2678148,28,7,17,0,0,0,0,0,0,45,5,30.6904,51.3066,18.003,1896,1,2029.17,36,0,99,2,2,2,45,10,9,15,48,7,8,17,73,12,13,18,0,0,0,106,1,0,1,76,1,1,0
0,29,3,3,1,36,12,43,0,1556830,3201716,9,0,0,0,0,0,0,0,0,18,5,81.7837,17.164,1.05236,1014,0,11,2,0,98,0,0,5,10,2,5,13,10,1,2,17,15,10,7,10,0,0,0,104,0,0,2,27,0,0,0
0,3,0,0,0,5,2,3,0,6,0,4,0,4,0,0,0,0,0,0,5,5,78.8145,18.551,2.63447,59,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,1,3,1,1,0,0,0,0,1,0,0,0,2,0,0,0
0,6,4,2,1,17,2,8,0,0,6391167,10,10,27,0,0,0,2,0,0,1,14,38.4896,59.2611,2.24931,248,0,2,1,0,1,1,0,0,2,3,3,0,4,2,3,0,7,4,5,8,0,0,1,1,1,1,1,5,1,1,1
0,11,2,2,1,18,5,12,0,0,6391167,9,5,14,0.471405,2.66667,2,3,1,2,1,9,19.2789,79.5818,1.13933,239,10,169.5,5,3,2,2,0,0,4,2,3,4,5,2,3,3,10,3,4,7,0,0,1,2,1,1,1,9,1,1,1
0,5,1,0,0,8,2,4,0,1418932,0,5,4,9,0,0,0,0,0,0,5,1,16.7936,83.2064,0,125,0,15,2,0,0,0,0,0,5,0,2,1,4,1,1,1,3,1,0,5,0,0,0,0,1,0,2,5,1,1,0
0,30,1,2,3,36,6,11,0,197465,257202,16,26,71,0,0,0,0,0,0,2,4,18.3302,80.8537,0.81607,605,6,1,2,0,4,0,5,2,10,7,9,7,12,5,1,16,15,10,8,9,0,0,0,11,2,1,1,29,3,1,0
0,22,4,3,1,14,5,8,197465,197465,257202,15,19,49,0,1,0,2,0,1,0,5,0,52.8963,47.1037,439,9,43,2,0,2,2,0,1,6,4,14,5,11,7,2,10,7,6,3,6,0,1,0,4,5,1,4,19,7,1,0
0,113,70,16,15,118,59,75,79,580,1945,121,6,68,1.79045,2.45833,2,4,2,3,13,6,11.4285,85.2535,3.31802,2044,3,748.143,12,10,4,3,5,10,24,11,32,48,24,26,9,56,147,21,16,35,0,0,0,23,1,0,1,112,1,0,0
0,14,0,0,0,10,6,10,1364223,1368186,257202,6,0,0,6.81461,5.40741,3,8,6,4,3,5,20.6096,77.7939,1.59652,190,8,0,1,6,0,0,0,0,3,1,8,1,4,4,1,5,4,4,1,1,0,0,0,0,0,0,0,13,0,0,0
0,29,3,3,1,36,12,43,0,1556830,3201716,9,0,0,0,0,0,0,0,0,18,5,81.7837,17.164,1.05236,1014,0,11,2,0,98,0,0,5,10,2,5,13,10,1,2,17,15,10,7,10,0,0,0,104,0,0,2,27,0,0,0
3,6,0,0,0,7,3,5,0,1556830,3201716,5,0,0,0,0,0,0,0,0,0,4,6.18375,93.5512,0.265018,20,14,0,1,0,0,0,0,1,2,0,2,1,1,3,0,1,4,1,1,2,0,0,0,1,0,0,0,5,0,0,0
0,5,0,0,0,5,4,5,194819,1556830,3201716,3,3,4,4.02768,5.66667,2,5,4,5,0,2,13.438,86.562,0,81,0,1,1,3,0,0,0,0,2,1,2,1,2,1,1,3,2,1,0,0,0,0,0,1,0,0,0,5,0,0,0
0,25,0,2,1,67,2,27,0,0,15891,12,0,0,0,1,0,2,0,1,13,19,0.047964,99.9275,0.024491,474,0,846,14,0,0,2,0,0,17,3,2,5,17,1,5,4,43,5,5,15,0,0,0,4,0,0,1,24,0,0,0
0,9,0,1,1,11,9,24,101,383,9010,3,1,6,8.6106,5.89252,5,10,7,11,3,3,15.5217,74.9879,9.49033,132,5,515.25,19,2,1,0,0,1,3,1,4,2,3,3,0,3,8,2,2,2,0,0,0,1,0,0,1,9,0,1,0
0,52,4,3,2,26,13,20,4,3,1351154,18,12,34,1.87083,3,0,2,2,2,5,6,0.93828,96.7838,2.2779,352,3,157,5,3,1,1,1,3,15,9,18,11,20,9,3,20,16,6,3,9,0,0,0,5,0,0,1,51,0,0,0
0,231,99,13,13,306,59,346,46250,46250,1504,137,0,0,8.57841,5.7182,10,15,18,8,39,5,24.2655,75.7275,0.006989,5224,1,675.25,19,14,366,4,8,14,115,14,43,63,117,38,10,71,352,21,19,37,6,0,0,388,2,1,2,229,3,1,0
0,57,6,0,0,48,11,22,0,0,0,17,34,66,0,0,0,0,0,0,7,3,0.017629,99.9803,0.002091,460,0,1932.5,75,0,7,2,2,1,23,9,19,8,26,7,6,20,21,15,7,10,0,0,0,13,0,1,1,56,1,0,0
0,24,0,1,1,29,5,11,0,0,0,13,0,0,0,0,0,0,0,0,2,5,0.115346,0.438397,99.4463,138,5,1311.33,19,0,1,0,1,0,6,2,9,7,7,7,1,10,14,9,7,1,0,0,0,2,0,0,0,24,0,1,0
0,31,1,2,3,74,2,36,0,1374918,2117988,8,0,0,0,0,0,0,0,0,32,10,6.4646,0.005972,93.5294,777,0,284,9,0,61,0,0,0,28,1,1,2,28,0,1,3,74,1,1,3,0,0,0,62,0,0,0,31,0,0,0
0,8,120,7,5,5,2,4,0,0,0,139,0,0,0.5,2.5,0,2,1,1,103,3,97.1041,2.8955,0.000385,645,0,793,1,4,0,0,0,1,1,2,5,2,2,1,1,6,110,12,10,5,0,0,0,1,0,0,5,5,0,2,0
0,10,0,0,0,21,6,20,498822,997176,0,3,1,8,3.87528,3.95,2,2,2,2,6,7,33.5463,63.9317,2.52199,213,11,1,2,2,2,1,1,0,3,1,2,3,5,1,0,4,14,2,3,3,0,0,0,3,0,0,0,9,0,0,0
0,260,7,7,5,458,41,471,49,93,967,30,668,553,1.99641,1.92361,6,5,2,4,116,10,24.9791,56.5273,18.4936,6663,3,251.727,15,6,534,4,3,9,184,11,27,40,186,17,10,49,403,27,19,28,1,0,0,547,1,1,4,257,2,0,0
0,259,7,8,5,465,41,497,20,16,31,35,555,545,2.8914,2.61905,4,5,6,5,123,10,21.8977,66.5706,11.5317,6147,4,317.556,14,8,440,4,3,9,177,13,32,39,180,20,11,50,411,28,20,28,1,0,0,454,1,2,5,255,2,0,0
0,6,0,1,0,5,7,10,0,0,3310704,3,1,1,1.06719,2.16667,2,2,2,2,2,6,11.2789,50.027,38.6941,76,6,4,1,1,0,1,0,1,2,1,1,2,4,1,1,1,2,1,3,1,0,0,0,2,0,0,1,5,0,0,0
0,7,0,0,0,5,5,9,365,7106,107220,3,3,5,25.307,11.7048,3,4,4,8,4,4,49.6604,27.2377,23.1019,81,4,481.8,8,2,1,0,0,0,2,2,2,1,2,1,1,3,3,1,1,1,0,0,0,1,0,0,0,7,0,0,0
0,46,2,2,2,46,15,32,2246433,2264836,2571921,17,11,37,0.768115,1.7,2,2,1,2,0,12,1.18785,96.6446,2.16757,785,25,518,2,12,1,4,4,2,16,6,16,10,17,10,6,15,20,11,8,13,0,1,0,10,1,0,1,46,1,1,1
0,70,88,102,99,311,15,32,0,455071,3056749,98,110,776,0,0,0,0,0,0,156,6,76.2682,23.6842,0.047634,3484,0,1343,20,0,58,1,0,1,47,4,14,5,46,12,6,6,554,10,7,30,0,0,0,59,1,0,3,67,1,0,0
0,19,5,3,2,18,4,10,0,0,0,14,0,0,0,0,0,0,0,0,14,4,47.478,52.5169,0.005158,272,0,43,1,0,0,0,1,0,5,4,3,7,6,3,2,8,17,3,5,3,0,0,0,1,0,0,1,18,0,0,0
0,44,1,1,0,49,12,81,0,0,0,6,153,264,0,0,0,0,0,0,91,5,94.8901,5.10542,0.004441,1385,0,307,2,0,122,0,0,6,28,3,3,15,28,3,3,15,33,2,3,12,1,0,0,128,3,0,1,44,2,1,1
0,109,49,57,56,336,15,50,0,455071,3056749,66,254,711,0,0,0,0,0,0,181,6,87.2937,12.5824,0.123914,3794,0,831.5,16,0,163,1,0,1,86,3,15,5,85,12,5,7,469,9,6,17,0,0,0,163,1,1,2,108,1,1,0
1,43,5,4,3,40,7,26,0,0,0,22,53,89,0,0,0,0,0,0,51,15,19.3381,80.0259,0.635996,595,3,27.3333,1,0,32,2,2,7,13,3,9,19,15,6,2,22,23,6,5,17,0,0,0,42,0,0,1,42,0,0,0
0,51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0
0,51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0
0,51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0
0,43,5,4,3,40,8,26,0,0,0,22,53,89,0,0,0,0,0,0,51,15,19.3381,80.0259,0.635996,893,3,41,1,0,32,2,2,7,13,3,9,19,15,6,2,22,23,6,5,17,0,0,0,42,0,0,1,42,0,0,0
0,8,120,7,5,5,2,4,0,0,0,139,0,0,1.67819,2.42857,2,6,1,4,103,3,97.1041,2.8955,0.000385,645,0,793,1,4,0,0,0,1,1,2,5,2,2,1,1,6,110,12,10,5,0,0,0,1,0,0,5,5,0,2,0
0,51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0
0,8,120,7,5,5,2,4,0,0,0,139,0,0,1.11803,2.5,2,6,2,3,103,3,97.1041,2.8955,0.000385,645,0,793,1,4,0,0,0,1,1,2,5,2,2,1,1,6,110,12,10,5,0,0,0,1,0,0,5,5,0,2,0
0,51,0,0,0,50,7,26,0,0,0,12,86,69,0,0,0,0,0,0,22,9,24.8393,74.0265,1.13422,1110,2,1,1,0,58,0,2,8,19,2,7,24,19,5,1,28,18,6,4,20,0,0,0,70,0,0,0,50,0,0,0
0,19,0,0,0,23,9,19,59274,88511,1060247,9,6,21,2.99509,3.2709,2,3,2,2,4,6,18.0969,77.9081,3.99505,329,0,10.4,2,3,1,0,0,2,5,3,8,3,6,6,2,6,11,5,4,4,0,0,0,3,0,0,0,19,0,0,0
0,94,3,3,2,156,7,327,5381859,5535709,0,13,85,78,0.895124,2.13333,2,4,1,2,49,10,29.3628,66.7209,3.9163,1972,10,190.667,3,3,287,1,1,2,77,5,6,5,77,2,5,9,144,8,5,11,0,0,0,287,0,0,2,93,1,0,0
0,122,1,2,2,207,6,327,0,8809748,530822,8,35,86,0,0,0,0,0,0,73,4,49.5035,50.4961,0.000447,2400,0,338,5,0,344,0,0,2,110,3,4,4,110,2,3,6,203,3,2,6,0,0,0,344,0,0,1,121,0,0,0
0,206,10,8,4,175,41,54,10,86,7069,53,0,0,1.72585,2.72129,5,9,3,4,10,11,1.80457,93.7759,4.41956,2941,1,613.6,9,28,6,9,8,15,51,27,69,63,62,43,17,88,98,43,28,29,0,0,0,37,1,3,7,199,3,0,0
0,126,1,2,2,211,6,327,0,8809748,530822,10,127,117,0,0,0,0,0,0,73,14,42.2293,51.9139,5.85679,2697,6,275.5,4,0,429,0,1,2,110,4,4,6,109,2,4,9,202,4,2,11,0,0,0,428,0,0,1,125,0,0,0
0,52,2,2,2,53,23,39,2430925,2431097,7178483,25,15,37,0.803177,1.79556,3,3,2,2,9,3,19.597,79.1085,1.29449,565,3,174.333,5,5,2,0,1,3,14,9,17,13,18,8,3,24,31,11,6,10,0,0,0,6,0,0,1,51,0,0,0
0,254,7,7,5,414,41,459,3716,3725,5272,34,565,468,0.840592,1.79167,3,6,1,2,99,11,21.2675,63.0804,15.6521,6101,3,330.615,15,10,452,5,3,10,163,14,34,44,168,21,12,56,356,30,21,28,1,0,0,469,1,2,4,249,2,0,0
0,168,10,8,5,381,16,327,8809201,8809748,530822,30,198,339,0.570526,1.70292,3,6,2,3,120,4,2.38911,97.5988,0.01209,2832,8,3257.5,50,4,337,2,1,6,132,7,9,22,130,5,10,25,347,17,12,29,0,1,0,343,1,1,5,165,2,1,1
0,21,1716,258,258,93,10,22,703816,1407629,2814017,2268,0,0,0.471405,3.66667,2,2,1,2,7,7,0.12844,99.8695,0.002064,9826,16,1198,23,10,0,1,0,3,2,2,7,11,1,4,4,13,2158,8,5,154,0,0,0,4,0,0,1,21,0,1,0
0,238,12,9,4,196,41,54,5338,5339,50,60,0,0,2.472,2.54762,3,12,4,6,5,12,0.436538,99.5397,0.023729,3314,1,765.75,11,32,6,11,9,18,58,32,80,73,71,50,21,101,108,49,32,33,0,0,0,43,1,4,9,228,4,1,0
0,126,14,10,10,142,41,54,9,10,9,69,0,0,5.93264,5.62963,4,8,8,16,31,8,52.2256,47.6068,0.167558,2079,3,316,8,14,21,5,4,9,38,17,40,36,45,27,12,48,104,29,23,19,0,0,0,39,0,2,5,124,2,3,0
0,258,12,8,3,223,41,54,1573,3631,508,63,0,0,0.890524,2.23333,2,6,2,4,6,12,0.02254,99.9538,0.0237,3620,1,767,4,35,8,10,10,20,62,37,87,79,78,56,22,110,122,51,35,36,0,0,0,50,1,4,10,248,5,1,0
0,19,5,3,2,18,4,10,0,0,0,14,0,0,0,0,0,0,0,0,14,4,47.478,52.5169,0.005158,272,0,43,1,0,0,0,1,0,5,4,3,7,6,3,2,8,17,3,5,3,0,0,0,1,0,0,1,18,0,0,0
0,13,1,2,2,11,6,15,0,0,4938753,7,0,0,0,1,0,2,0,1,0,3,2.52339,97.4365,0.040096,240,9,10,2,0,1,0,0,1,4,6,1,3,8,0,3,4,6,2,5,3,0,1,0,1,1,0,0,13,2,0,0
0,1,0,0,0,2,1,3,3,3,0,1,0,2,0,2,0,2,0,1,0,4,95.3846,0,4.61538,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,1,2,1,39,9,17,0,0,0,11,9,30,0,0,0,2,0,0,2,7,29.5686,68.6689,1.76253,516,3,4,1,0,3,2,2,1,12,6,14,6,17,9,2,11,20,10,10,3,0,0,0,8,0,1,3,34,1,1,0
0,17,2,0,1,29,8,18,267405,307211,690,11,9,23,0.877582,1.87333,2,3,1,2,5,7,3.79904,96.0944,0.106515,278,22,3,1,7,0,2,0,1,8,2,3,4,11,2,2,3,11,8,10,3,0,0,0,3,0,0,0,17,0,1,0
0,37,1,4,0,43,16,36,9415,14639,0,9,19,41,0.652159,1.46429,2,5,1,3,1,2,0.152592,99.8474,0,666,3,148,1,6,5,2,1,1,16,6,7,10,14,8,9,8,17,10,10,11,0,1,0,8,1,0,4,34,1,0,1
0,39,546,35,35,59,9,20,3997812,3997813,0,628,5,12,1.39812,2.26494,3,3,5,3,4,6,1.98084,97.9638,0.0554,3025,17,134.5,4,12,0,2,1,2,8,8,7,17,10,6,8,17,620,15,15,25,0,0,0,4,0,0,1,39,0,1,0
0,22,2,4,1,33,16,36,305,3206,34348,9,10,21,33.0248,15.4285,11,21,9,15,3,7,38.0233,61.7666,0.210108,441,23,110,1,6,3,1,1,1,9,5,5,5,9,5,6,5,14,8,9,8,0,1,0,4,1,0,3,20,1,0,1
0,84,20,2,4,122,3,52,0,0,21773564,11,0,0,1.25,2.75,2,4,0,2,69,7,94.4191,5.5452,0.035682,3177,0,69,1,0,717,0,0,0,89,1,2,4,89,0,1,6,133,4,3,9,74,0,1,641,5,6,6,80,10,3,0
0,26,2,2,1,26,12,28,0,5094,289090,10,40,38,0,0,0,0,0,0,5,3,25.9096,73.9985,0.091905,415,5,1484.62,71,0,27,0,0,0,12,4,5,6,14,3,1,9,20,4,3,3,1,0,0,27,0,0,1,24,1,0,0
0,4,0,0,0,3,2,4,31430,61100,730787,2,1,5,1.76947,2.42143,2,3,2,2,2,4,42.6386,36.8634,20.498,60,0,0,1,2,0,0,1,0,2,1,1,1,2,1,0,1,3,0,1,1,0,0,0,1,0,0,0,4,0,0,0
0,64,11,13,8,91,17,36,0,5094,289090,53,0,0,0,0,0,0,0,0,13,4,25.4743,74.5224,0.0033,705,2,663,3,0,4,2,2,4,22,8,20,17,22,15,7,22,56,21,18,28,0,0,1,12,1,0,5,59,0,0,0
1,58,4,3,3,67,19,36,0,600796,1795041,33,25,69,0,0,0,0,0,0,13,8,3.41366,87.5127,9.07362,702,8,1719.12,43,0,4,1,3,3,17,10,16,14,20,8,7,23,37,15,11,14,0,0,0,11,0,0,0,57,1,0,0
0,164,9,12,7,97,59,97,0,1141,703,41,0,0,0,0,0,0,0,0,0,2,0.208215,99.7583,0.033484,2366,2,144,1,0,6,11,4,8,46,19,62,43,65,30,7,69,59,25,12,26,0,0,1,30,1,2,8,157,2,2,0
1,32,4,1,2,39,9,20,265224,600796,1795041,10,0,0,2.47716,3.88333,2,2,1,2,2,6,2.19425,97.6012,0.204564,240,8,3.4,2,4,2,1,2,1,8,7,11,8,12,8,3,12,23,7,8,8,0,1,0,5,1,2,2,31,2,1,1
0,0,4,0,0,0,4,7,0,730540,4709159,1,2,10,0,0,0,0,0,0,1,4,29.0029,65.0076,5.98954,48,0,2,1,0,0,0,1,1,1,0,1,0,1,0,0,2,2,2,0,0,2,0,0,0,2,0,0,0,3,0,0
0,90,10,7,7,128,45,101,375435,730540,4709159,57,20,79,3.64243,4.45,2,2,3,2,21,12,0.203363,99.7351,0.061562,1737,5,1710.75,32,6,3,4,5,5,26,19,25,23,33,14,10,35,82,24,21,22,0,0,0,18,0,1,0,89,1,0,0
1,103,141,12,10,139,30,52,1205125,1206623,1600092,203,0,2,3.85154,4.53951,2,5,3,4,7,6,17.7872,79.6855,2.52729,2390,3,2608.83,25,23,6,4,4,10,17,17,23,46,22,16,13,53,200,26,24,53,0,0,0,22,0,1,3,101,1,1,0
0,84,20,2,4,122,3,52,0,1474245,21773564,11,0,0,0,0,0,0,0,0,69,7,94.4191,5.5452,0.035682,3177,0,69,1,0,717,0,0,0,89,1,2,4,89,0,1,6,133,4,3,9,74,0,1,641,5,6,6,80,10,3,0
0,84,20,2,4,122,3,52,0,1474245,21773564,11,0,0,0,0,0,0,0,0,69,7,94.4191,5.5452,0.035682,3177,0,69,1,0,717,0,0,0,89,1,2,4,89,0,1,6,133,4,3,9,74,0,1,641,5,6,6,80,10,3,0
0,42,2,1,1,45,13,25,137059,426641,277801,21,0,0,0.469416,1.83333,2,2,1,1,3,4,0.183914,99.7784,0.037736,720,13,209,11,11,2,4,3,1,14,6,10,12,15,5,6,15,26,11,7,7,0,0,0,9,0,0,0,41,0,0,0
0,84,20,2,4,122,3,52,0,1474245,21773564,11,0,0,0,0,0,0,0,0,69,7,94.4191,5.5452,0.035682,3177,0,69,1,0,717,0,0,0,89,1,2,4,89,0,1,6,133,4,3,9,74,0,1,641,5,6,6,80,10,3,0
0,0,3,0,0,0,4,7,0,219,364,1,0,0,0,0,0,0,0,0,1,7,99.7636,0.22956,0.006865,49,33,312,34,0,1,0,0,0,0,0,3,0,1,2,0,1,2,1,0,0,1,0,0,0,3,0,0,0,4,0,0
0,8,0,0,0,6,5,9,67,219,364,2,3,8,53.4655,22.8,2,5,5,9,0,4,3.52153,96.3168,0.161644,96,0,2,1,3,1,0,1,0,2,2,3,0,2,3,1,2,3,1,1,1,0,0,0,2,0,0,0,7,0,0,0
0,164,9,12,7,97,59,97,0,1141,703,41,0,0,0,0,0,0,0,0,0,2,0.208215,99.7583,0.033484,2366,2,144,1,0,6,11,4,8,46,19,62,43,65,30,7,69,59,25,12,26,0,0,1,30,1,2,8,157,2,2,0
