@relation 'data/final_8020_regression.csv-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R100-weka.filters.unsupervised.attribute.Remove-R115-weka.filters.unsupervised.attribute.Remove-R1-3,7-17,19-25,28-30,32-35,37-53,56-60,64-83,85-92,94-108,110-114'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute postbugs numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric

@data
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,56,2,3026,47.892857,28,1341,94.946465,224,2,8,330,1341,47.892857,2696,1
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,27,0,1496,4.75,52,164,128.044113,425,4,8.173077,1193,247,3.153846,303,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18,58,1,434,0.7625,80,53,143.211975,65,3,0.8125,196,61,0.6625,238,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,116,1,0,0,21,0,0,0,2,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,15,1,323,2.849057,53,35,146.98761,131,5,2.471698,264,151,0.660377,59,0
6,69,0,0,0,6,0,0,0,2,0,0,0,0,0,0
44,113,2,0,0,130,0,0,0,4,0,0,0,0,0,1
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,132,0,4154,24.62264,53,368,104.846893,1304,2,24.603773,2835,1305,6.943396,1319,1
7,109,1,0,0,21,0,0,0,3,0,0,0,0,0,0
8,288,0,139,0.528736,87,22,156.647476,42,2,0.482759,65,46,0.252874,74,0
15,74,0,0,0,24,0,0,0,4,0,0,0,0,0,1
1,301,0,20,0.444444,18,3,39.400002,11,2,0.611111,20,8,0.166667,0,0
15,134,0,0,0,28,0,0,0,3,0,0,0,0,0,2
2,49,0,0,0,6,0,0,0,2,0,0,0,0,0,0
36,132,1,0,0,88,0,0,0,3,0,0,0,0,0,1
4,56,0,65,7.142857,7,48,21.615385,13,2,1.857143,17,50,6.857143,48,0
3,301,0,5,0.117647,17,1,139,2,2,0.117647,5,2,0.058824,0,0
16,113,0,0,0,36,0,0,0,3,0,0,0,0,0,2
0,282,0,4,0.6,5,0,176.5,3,1,0.6,4,3,0,0,0
1,301,0,10,0.085106,47,4,161.800003,2,1,0.042553,4,4,0.085106,6,0
6,109,1,996,49.625,8,397,105.089356,99,2,12.375,111,397,49.625,885,0
2,212,0,298,7.352941,17,70,77.01342,157,2,9.235294,217,125,4.117647,81,0
2,142,0,9,0.3,10,3,158.333328,2,2,0.2,3,3,0.3,6,0
3,212,0,128,4.380952,21,85,86.054688,23,4,1.095238,43,92,4.047619,85,1
4,109,0,506,38.666668,6,232,107.934784,23,1,3.833333,43,232,38.666668,463,0
8,85,0,0,0,18,0,0,0,3,0,0,0,0,0,0
5,71,0,0,0,12,0,0,0,3,0,0,0,0,0,0
10,156,0,0,0,14,0,0,0,2,0,0,0,0,0,0
18,47,0,0,0,28,0,0,0,3,0,0,0,0,0,1
3,123,0,38,4.6,5,13,68.973686,20,2,4,22,23,2.6,16,0
3,83,0,200,30.75,4,112,17.389999,31,1,7.75,53,123,28,147,0
2,19,0,90,45,2,90,12,0,1,0,0,90,45,90,0
1,239,0,11,1.375,8,1,75,10,1,1.25,10,11,0.125,1,0
8,238,0,58,1.777778,18,28,128.103455,5,4,0.277778,29,32,1.555556,29,0
18,24,0,0,0,30,0,0,0,3,0,0,0,0,0,1
4,196,0,359,16.571428,21,56,160.02507,292,3,13.904762,318,348,2.666667,41,0
15,239,0,1593,12.711864,59,102,135.052734,925,4,15.677966,1471,750,1.728814,122,0
13,18,0,488,7.428571,21,153,61.555328,44,5,2.095238,91,156,7.285714,397,0
6,198,0,157,2.333333,27,61,151.878983,55,4,2.037037,84,63,2.259259,73,0
7,139,0,498,26.692308,13,142,166.259033,205,6,15.769231,229,347,10.923077,269,0
6,239,0,67,0.866667,15,11,133.014923,12,3,0.8,39,13,0.733333,28,0
13,47,1,0,0,26,0,0,0,3,0,0,0,0,0,1
16,139,0,614,3.051282,39,76,122.939743,49,3,1.25641,291,119,1.948718,323,0
4,68,0,0,0,6,0,0,0,3,0,0,0,0,0,0
5,239,0,31,0.9,20,2,106.677422,19,5,0.95,26,18,0.1,5,0
1,152,0,614,76.75,4,307,152,0,1,0,0,307,76.75,614,0
2,152,0,449,11.8,15,40,158.307343,137,2,9.133333,376,177,2.666667,73,2
10,28,0,820,2.1875,64,138,121.781708,33,5,0.515625,245,140,2.15625,575,10
24,120,0,0,0,38,0,0,0,3,0,0,0,0,0,0
7,88,0,0,0,12,0,0,0,2,0,0,0,0,0,0
8,212,1,487,2.441176,68,158,127.603699,158,4,2.32353,238,166,2.32353,249,0
39,294,0,1224,0.995671,231,100,89.745918,131,4,0.5671,710,230,0.4329,514,1
2,302,0,203,0.894737,57,46,116.246307,121,2,2.122807,235,51,0.807018,-32,0
15,10,0,273,3.451613,31,103,53.996338,90,3,2.903226,267,107,3.322581,6,1
31,9,0,487,1.466667,60,43,63.466118,69,5,1.15,334,88,0.716667,153,0
23,47,0,0,0,58,0,0,0,3,0,0,0,0,0,0
6,83,0,136,3.125,16,49,74,12,3,0.75,29,50,3.0625,107,3
1,22,0,0,0,2,0,0,0,1,0,0,0,0,0,0
11,7,0,658,13.1875,16,133,30.360182,210,5,13.125,465,211,8.3125,193,0
1,196,0,7,3.5,2,5,83,2,1,1,2,7,2.5,5,0
5,138,0,650,7.708334,24,185,149.701538,82,5,3.416667,146,185,7.708334,504,0
11,206,0,325,2.84375,32,80,64.950768,76,5,2.375,197,91,2.5,128,0
11,158,0,1281,17.08,25,427,132.76503,329,4,13.16,747,427,17.08,534,0
3,19,0,92,0.933333,30,26,28.01087,13,4,0.433333,74,28,0.866667,18,2
35,27,0,1600,3.657143,105,367,68.353752,163,8,1.552381,736,384,3.495238,864,0
3,38,0,71,0.851852,27,6,48.112675,21,2,0.777778,51,23,0.222222,20,0
2,190,0,421,9.692307,13,125,134.738724,24,5,1.846154,46,126,9.615385,375,0
8,55,0,2896,2.29108,213,445,40.752071,412,4,1.934272,2947,488,2.089202,-51,3
2,86,0,13,1.5,4,6,66,2,2,0.5,3,6,1.5,10,0
1,72,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12,10,0,187,1.166667,36,39,56.04813,29,2,0.805556,160,42,1.083333,27,0
5,116,0,0,0,5,0,0,0,1,0,0,0,0,0,0
10,24,0,0,0,26,0,0,0,2,0,0,0,0,0,0
5,142,0,962,3.872093,86,22,124.55613,453,5,5.267442,1414,333,0.255814,-452,0
5,190,0,279,2.260274,73,28,59.462364,164,5,2.246575,245,165,0.383562,34,0
20,23,0,0,0,69,0,0,0,3,0,0,0,0,0,0
11,0,0,130,1.888889,18,21,46.976925,32,4,1.777778,67,34,1.166667,63,0
2,82,0,5,0.333333,6,1,111.199997,1,3,0.166667,5,2,0.166667,0,0
4,40,0,29,0.777778,9,2,22.758621,5,1,0.555556,25,7,0.222222,4,2
1,15,0,1,0.333333,3,0,5,1,2,0.333333,1,1,0,0,0
0,100,0,9,2.333333,3,2,89.222221,6,1,2,6,7,0.666667,3,0
3,63,0,0,0,5,0,0,0,2,0,0,0,0,0,0
4,56,0,33,4.666667,6,28,52.696968,2,2,0.333333,3,28,4.666667,30,0
3,190,0,557,15.923077,13,207,154.490128,58,5,4.461538,92,207,15.923077,465,0
3,190,0,231,2.241936,62,22,60.956711,138,5,2.225807,212,139,0.354839,19,0
1,9,0,101,2,24,48,68.356438,1,4,0.041667,5,48,2,96,0
1,178,0,18,4,4,12,30.666666,4,3,1,6,16,3,12,0
9,56,0,97,2.076923,13,27,34.123711,24,2,1.846154,49,27,2.076923,48,1
6,163,0,12,1,7,0,128.583328,8,1,1.142857,13,7,0,-1,0
6,56,0,69,2.5,10,25,40.449276,7,2,0.7,20,25,2.5,49,0
7,116,0,0,0,14,0,0,0,2,0,0,0,0,0,0
6,113,0,0,0,9,0,0,0,2,0,0,0,0,0,0
4,113,0,0,0,5,0,0,0,1,0,0,0,0,0,0
11,24,1,0,0,34,0,0,0,2,0,0,0,0,0,1
6,163,0,14,1,7,0,127.785713,8,1,1.142857,15,7,0,-1,0
7,160,0,0,0,18,0,0,0,2,0,0,0,0,0,0
6,163,0,16,1,7,0,127.1875,8,1,1.142857,17,7,0,-1,0
11,163,0,360,9.916667,12,116,116.85833,25,1,2.083333,54,119,9.666667,306,0
8,163,0,55,1.555556,9,7,143.127274,8,1,0.888889,36,14,0.777778,19,0
6,163,0,16,1,7,0,127.1875,8,1,1.142857,17,7,0,-1,0
0,94,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,94,0,9,2.333333,3,0,29.222221,7,2,2.333333,11,7,0,-2,0
11,120,0,68,0.764706,17,11,71.014709,33,3,1.941176,95,13,0.647059,-27,0
0,378,0,18,1.166667,12,0,61.722221,14,2,1.166667,18,14,0,0,0
9,434,1,514,6.459459,37,214,71.071983,63,3,1.702703,241,239,5.783784,273,1
5,56,0,45,3.571429,7,10,43.755554,28,2,4,29,25,1.428572,16,0
25,12,0,855,0.946429,112,97,72.905266,27,3,0.241071,92,106,0.866071,763,1
13,59,0,1626,35.260868,23,811,99.82103,204,1,8.869565,280,811,35.260868,1346,1
14,163,1,0,0,23,0,0,0,2,0,0,0,0,0,0
2,42,0,0,0,10,0,0,0,2,0,0,0,0,0,0
8,19,0,95,0.857143,28,11,149.863159,18,4,0.642857,59,24,0.392857,36,1
4,36,0,352,9.1875,16,147,33.301136,38,2,2.375,121,147,9.1875,231,0
39,20,0,1937,4.82716,81,70,144.47702,584,4,7.209877,2193,391,0.864198,-256,2
0,101,0,19,1.6,5,0,62.36842,15,3,3,26,8,0,-7,0
6,56,0,172,4.96,25,12,46.546513,140,2,5.6,155,124,0.48,17,1
3,56,0,8,0.8,5,0,48.5,4,2,0.8,8,4,0,0,0
11,53,0,0,0,33,0,0,0,2,0,0,0,0,0,1
8,53,0,0,0,23,0,0,0,2,0,0,0,0,0,0
10,116,0,0,0,18,0,0,0,3,0,0,0,0,0,1
2,140,0,39,3.166667,6,4,90.974358,15,3,2.5,31,19,0.666667,8,1
9,132,0,307,7.923077,26,53,87.159607,153,5,5.884615,228,206,2.038461,79,2
4,74,0,79,3.444444,9,30,64.936707,9,1,1,17,31,3.333333,62,1
2,68,0,66,15.5,4,57,66.909088,5,1,1.25,9,62,14.25,57,1
10,131,0,0,0,18,0,0,0,3,0,0,0,0,0,0
5,6,0,82,2.777778,9,25,49.914635,33,2,3.666667,76,25,2.777778,6,0
6,61,0,0,0,7,0,0,0,2,0,0,0,0,0,0
8,134,0,0,0,15,0,0,0,2,0,0,0,0,0,0
1,47,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,71,0,0,0,27,0,0,0,3,0,0,0,0,0,2
5,65,0,0,0,11,0,0,0,3,0,0,0,0,0,0
5,37,0,0,0,7,0,0,0,2,0,0,0,0,0,0
19,116,1,0,0,48,0,0,0,3,0,0,0,0,0,1
3,68,0,0,0,6,0,0,0,2,0,0,0,0,0,0
3,21,1,0,0,14,0,0,0,2,0,0,0,0,0,0
9,2,0,0,0,28,0,0,0,4,0,0,0,0,0,0
2,94,0,21,2.5,4,4,68.333336,6,2,1.5,11,10,1,10,1
6,84,0,165,7.8,10,65,67.703033,56,1,5.6,100,78,6.5,65,0
3,84,0,3,0.5,4,1,82.333336,2,1,0.5,3,2,0.25,0,0
4,84,0,17,1.8,5,0,83.705879,11,1,2.2,26,9,0,-9,1
2,83,0,2,1,2,0,82,2,1,1,2,2,0,0,0
5,83,0,12,0.666667,6,0,50.25,5,1,0.833333,14,4,0,-2,2
3,83,0,4,0.666667,3,0,17.5,2,1,0.666667,4,2,0,0,1
1,83,0,52,12,4,27,82.71154,21,1,5.25,26,48,6.75,26,2
7,239,0,439,24.9375,16,336,177.605927,63,3,3.9375,99,399,21,340,0
14,104,0,609,6.121212,33,60,116.794746,142,5,4.303031,553,202,1.818182,56,3
0,155,0,14,0.7,10,7,114,20,3,2,42,7,0.7,-28,1
7,84,0,94,1.615385,13,9,67.223404,29,1,2.230769,89,21,0.692308,5,1
5,83,0,73,5.5,8,11,76.76712,33,1,4.125,47,44,1.375,26,4
11,84,0,525,17.368422,19,248,79.415237,82,1,4.31579,222,330,13.052631,303,7
5,24,0,0,0,8,0,0,0,1,0,0,0,0,0,0
15,149,0,0,0,32,0,0,0,2,0,0,0,0,0,3
6,24,0,0,0,9,0,0,0,2,0,0,0,0,0,0
9,116,0,0,0,18,0,0,0,2,0,0,0,0,0,2
2,41,1,0,0,8,0,0,0,1,0,0,0,0,0,0
3,56,0,42,1.571429,7,10,36.595238,12,2,1.714286,15,11,1.428572,27,0
4,101,0,0,0,7,0,0,0,2,0,0,0,0,0,0
2,72,0,0,0,5,0,0,0,2,0,0,0,0,0,0
4,206,0,36,4,6,13,80.972221,11,2,1.833333,22,24,2.166667,14,0
8,211,0,75,2.538461,13,32,168.426666,4,4,0.307692,19,33,2.461539,56,0
4,206,0,68,3.666667,9,21,152.397064,20,4,2.222222,37,33,2.333333,31,0
4,206,0,33,3.166667,6,8,86.848488,11,2,1.833333,22,19,1.333333,11,0
3,30,0,40,6,4,10,29.4,26,1,6.5,32,24,2.5,8,0
3,30,0,28,2.6,5,10,30,27,1,5.4,50,13,2,-22,1
4,30,0,38,3.75,4,15,29.052631,13,1,3.25,13,15,3.75,25,1
9,36,0,708,17.1875,16,266,49.453388,105,4,6.5625,299,275,16.625,409,1
5,5,0,279,4.571429,28,127,75.580643,16,5,0.571429,66,128,4.535714,213,0
3,24,0,13,0.75,8,2,36.384617,6,2,0.75,11,6,0.25,2,0
1,39,0,116,28,4,112,16.189655,1,1,0.25,1,112,28,115,0
2,47,0,13,2,5,10,33.23077,1,1,0.2,3,10,2,10,0
2,47,0,7,1.2,5,0,42.285713,6,1,1.2,7,6,0,0,0
1,47,0,13,2.5,4,10,33.615383,2,1,0.5,3,10,2.5,10,0
4,67,0,18,1,7,3,49.277779,7,2,1,11,7,0.428571,7,0
2,47,0,2,0.333333,3,0,40.5,1,1,0.333333,2,1,0,0,0
2,47,0,4,1,3,0,41.75,3,1,1,4,3,0,0,0
9,74,0,0,0,15,0,0,0,2,0,0,0,0,0,0
17,71,0,214,2.923077,26,69,62.925232,33,2,1.269231,106,76,2.653846,108,0
4,24,0,0,0,8,0,0,0,2,0,0,0,0,0,0
2,39,0,39,3.6,5,10,28.333334,14,1,2.8,23,18,2,16,0
3,82,0,0,0,6,0,0,0,2,0,0,0,0,0,0
6,24,0,0,0,16,0,0,0,2,0,0,0,0,0,0
3,56,0,12,3.666667,3,4,53.5,7,2,2.333333,8,11,1.333333,4,0
0,321,0,1,0.125,8,0,178,1,1,0.125,1,1,0,0,0
1,271,0,2,0.4,5,0,65,2,1,0.4,2,2,0,0,0
24,11,0,816,4.763158,38,181,131.892151,97,5,2.552632,327,181,4.763158,489,0
4,91,0,0,0,13,0,0,0,3,0,0,0,0,0,0
3,43,0,0,0,41,0,0,0,3,0,0,0,0,0,0
1,51,0,0,0,10,0,0,0,1,0,0,0,0,0,0
15,85,0,0,0,38,0,0,0,3,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,67,0,0,0,20,0,0,0,2,0,0,0,0,0,0
4,126,0,0,0,24,0,0,0,3,0,0,0,0,0,0
12,163,0,0,0,17,0,0,0,2,0,0,0,0,0,0
1,2,0,284,47.333332,3,142,2,0,1,0,0,142,47.333332,284,0
1,66,0,0,0,4,0,0,0,1,0,0,0,0,0,0
1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,187,0,17,0.714286,7,5,180.705887,8,4,1.142857,17,5,0.714286,0,0
0,212,0,9,0.205882,34,7,187.333328,2,1,0.058824,2,7,0.205882,7,0
3,212,0,167,10.1875,16,136,103.155685,27,3,1.6875,31,163,8.5,136,0
4,126,0,40,2.125,8,5,80.724998,16,2,2,46,17,0.625,-6,0
5,24,0,285,9.384615,13,121,48.470177,17,2,1.307692,34,122,9.307693,251,0
15,20,0,1278,6.985714,70,164,128.313767,549,6,7.842857,936,489,2.342857,342,1
3,38,0,0,0,5,0,0,0,1,0,0,0,0,0,0
9,3,0,440,2.864865,37,78,120.090912,162,5,4.378378,345,106,2.108108,95,1
14,31,0,1097,10.071428,28,170,75.428444,197,4,7.035714,828,282,6.071429,269,0
4,109,0,0,0,7,0,0,0,2,0,0,0,0,0,0
1,137,0,111,14.2,5,71,108.711708,71,2,14.2,111,71,14.2,0,1
6,34,0,279,0.557377,61,32,86.641579,15,4,0.245902,71,34,0.52459,208,2
3,212,0,8,0.121212,33,2,84.75,2,2,0.060606,5,4,0.060606,3,0
14,69,0,0,0,17,0,0,0,3,0,0,0,0,0,1
0,236,0,3,0.333333,6,0,176,2,1,0.333333,3,2,0,0,0
2,212,0,16,0.166667,48,5,170.875,3,2,0.0625,6,8,0.104167,10,0
11,47,0,0,0,17,0,0,0,3,0,0,0,0,0,1
0,31,0,3,1.5,2,0,30,16,1,8,16,3,0,-13,0
2,66,0,77,7.2,5,36,61.701298,4,1,0.8,5,36,7.2,72,1
4,30,0,142,0.764706,68,42,172.788727,54,1,0.794118,102,52,0.617647,40,1
0,288,0,8,0.090909,22,1,173,2,1,0.090909,7,2,0.045455,1,1
5,56,0,16,2.6,5,1,48.0625,12,2,2.4,15,13,0.2,1,0
2,13,0,0,0,4,0,0,0,1,0,0,0,0,0,0
6,24,0,0,0,15,0,0,0,3,0,0,0,0,0,1
11,0,0,218,3.333333,18,43,49.495415,59,4,3.277778,101,60,2.388889,117,0
7,89,0,0,0,16,0,0,0,2,0,0,0,0,0,0
0,31,0,18,4.333334,3,0,29.722221,31,1,10.333333,42,13,0,-24,0
5,73,3,0,0,21,0,0,0,3,0,0,0,0,0,0
1,92,0,39,13,3,24,81,15,1,5,15,39,8,24,0
1,305,0,11,0.153846,39,0,141.090912,23,1,0.589744,28,6,0,-17,0
7,19,0,600,2.442308,104,162,87.481667,142,5,1.365385,421,254,1.557692,179,1
5,86,0,0,0,5,0,0,0,2,0,0,0,0,0,0
11,2,0,308,2.95,20,29,61.376625,95,3,4.75,232,59,1.45,76,2
5,66,0,0,0,8,0,0,0,3,0,0,0,0,0,0
3,47,0,0,0,14,0,0,0,3,0,0,0,0,0,0
5,25,0,38,1.272727,11,8,64.447365,44,2,4,60,14,0.727273,-22,0
70,42,0,3077,2.495727,117,227,72.224571,280,5,2.393163,768,292,1.940171,2309,0
11,120,0,0,0,30,0,0,0,3,0,0,0,0,0,0
6,60,0,433,13.3,10,129,52.374134,15,2,1.5,24,133,12.9,409,0
7,52,0,231,7.090909,11,59,76.878784,244,4,22.181818,276,78,5.363637,-45,0
7,170,0,236,3.588235,17,52,141.254242,65,5,3.82353,157,61,3.058824,79,0
11,20,0,596,7.724138,29,165,120.911072,158,5,5.448276,343,224,5.689655,253,0
4,24,0,0,0,13,0,0,0,3,0,0,0,0,0,0
1,51,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,8,0,858,2.615385,65,162,69.235428,30,6,0.461538,222,170,2.492308,636,0
3,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0
2,51,0,21,10.5,2,15,51,6,1,3,6,21,7.5,15,0
2,14,1,0,0,9,0,0,0,2,0,0,0,0,0,0
2,24,0,0,0,13,0,0,0,2,0,0,0,0,0,0
1,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,15,0,0,0,3,0,0,0,1,0,0,0,0,0,0
1,14,0,0,0,8,0,0,0,2,0,0,0,0,0,0
12,79,0,416,2.541667,24,58,126.206734,41,3,1.708333,270,61,2.416667,146,0
1,15,0,0,0,7,0,0,0,2,0,0,0,0,0,0
3,140,0,45,0.846154,13,8,112.666664,3,4,0.230769,7,11,0.615385,38,0
1,15,0,0,0,2,0,0,0,1,0,0,0,0,0,0
6,113,0,0,0,10,0,0,0,3,0,0,0,0,0,0
0,59,0,62,1.291667,24,25,68.322578,31,3,1.291667,57,31,1.041667,5,0
3,27,0,1691,36.714287,14,514,53.726788,148,1,10.571428,378,514,36.714287,1313,0
2,100,0,72,11,5,55,77.041664,2,2,0.4,5,55,11,67,1
1,59,0,126,6.571429,7,46,54.579365,35,1,5,50,46,6.571429,76,0
18,24,0,0,0,32,0,0,0,3,0,0,0,0,0,1
2,75,0,2,0.333333,3,0,19.5,1,2,0.333333,2,1,0,0,0
3,59,0,283,2,45,57,93.335686,33,3,0.733333,104,90,1.266667,179,0
0,212,0,0,0,24,0,0,0,0,0,0,0,0,0,0
2,75,0,2,0.333333,3,0,19.5,1,2,0.333333,2,1,0,0,0
8,135,0,153,4.428571,14,23,76.248367,107,4,7.642857,193,62,1.642857,-40,0
13,2,0,235,2.2,20,37,106.570213,115,4,5.75,291,44,1.85,-56,0
9,50,0,509,2.732143,56,153,66.68959,49,6,0.875,147,153,2.732143,362,0
2,103,0,0,0,3,0,0,0,3,0,0,0,0,0,0
4,158,0,106,7,7,19,110.839623,84,3,12,131,49,2.714286,-25,1
3,91,0,229,32,5,127,85.078606,59,3,11.8,156,160,25.4,73,0
3,177,0,21,2.75,4,10,131.428574,1,2,0.25,2,11,2.5,19,0
2,238,0,26,0.145161,124,9,141.461533,24,1,0.193548,35,18,0.072581,-9,0
21,98,0,1302,12.263158,38,333,156.458527,340,3,8.947369,679,466,8.763158,623,0
3,212,0,107,1.25641,39,47,83.588783,29,2,0.74359,51,49,1.205128,56,0
21,85,0,829,11.846154,26,100,164.389633,285,1,10.961538,499,308,3.846154,330,0
14,42,0,0,0,41,0,0,0,2,0,0,0,0,0,0
3,100,0,117,3.4,10,23,87.017097,32,1,3.2,91,34,2.3,26,0
10,11,0,356,5.136364,44,26,34.502808,226,3,5.136364,311,226,0.590909,45,0
19,5,1,0,0,48,0,0,0,3,0,0,0,0,0,1
0,103,0,109,12.8,5,64,102.266052,37,2,7.4,39,64,12.8,70,0
8,120,1,0,0,17,0,0,0,3,0,0,0,0,0,0
15,134,0,605,4.958334,48,64,131.335541,220,3,4.583334,343,238,1.333333,262,0
7,115,0,0,0,10,0,0,0,3,0,0,0,0,0,0
2,111,1,158,1.25,44,51,119.025314,8,1,0.181818,19,55,1.159091,139,0
4,51,0,27,2,5,10,69.555557,8,1,1.6,10,10,2,17,0
4,51,0,77,6.8,5,1,60.467533,35,1,7,79,34,0.2,-2,0
6,162,0,0,0,7,0,0,0,2,0,0,0,0,0,0
6,51,0,483,16.272728,11,139,80.401657,81,1,7.363637,211,179,12.636364,272,0
1,25,0,5,2.5,2,5,20,0,1,0,0,5,2.5,5,0
10,73,0,685,6.25,20,107,90.267151,43,2,2.15,196,125,5.35,489,0
1,98,0,914,11.925926,27,322,104.200218,245,2,9.074074,394,322,11.925926,520,1
2,133,0,33,1.4,10,13,80.969696,4,2,0.4,14,14,1.3,19,0
4,98,0,25,0.428571,14,5,100.480003,6,2,0.428571,20,6,0.357143,5,1
6,73,0,399,4.933333,30,134,144.408524,79,4,2.633333,232,148,4.466667,167,0
1,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,212,0,10,0.173913,23,3,131.600006,3,1,0.130435,7,4,0.130435,3,0
0,262,0,5,1,5,1,125,4,1,0.8,4,5,0.2,1,0
0,212,0,0,0,17,0,0,0,0,0,0,0,0,0,0
2,212,0,31,0.735294,34,16,131.645157,18,3,0.529412,32,25,0.470588,-1,0
1,205,0,36,1.666667,15,24,183.194443,5,2,0.333333,13,25,1.6,23,0
1,70,0,4,2,2,1,31,3,2,1.5,3,4,0.5,1,0
4,305,0,41,0.225,40,9,126.146339,10,2,0.25,35,9,0.225,6,0
1,60,0,2,1,2,0,59,7,2,3.5,7,2,0,-5,0
0,110,0,236,30.6,5,153,63.970341,0,2,0,0,153,30.6,236,0
11,73,0,791,6.085714,35,213,96.839447,24,3,0.685714,139,213,6.085714,652,0
5,56,0,19,1,8,3,47.210526,5,2,0.625,13,8,0.375,6,0
7,56,0,186,6,12,71,48.731182,40,2,3.333333,50,72,5.916667,136,0
4,73,0,24,1.857143,7,9,56.583332,13,2,1.857143,16,13,1.285714,8,0
3,79,0,57,2.888889,9,26,54.543861,7,3,0.777778,13,26,2.888889,44,0
18,97,0,794,6.780488,41,109,79.593201,169,2,4.121951,811,278,2.658537,-17,1
4,39,0,266,21.7,10,216,14.815789,7,1,0.7,21,217,21.6,245,0
11,205,0,353,0.642857,112,30,116.934845,64,5,0.571429,271,72,0.267857,82,1
13,164,0,546,3.657143,35,125,142.031128,73,5,2.085714,196,128,3.571429,350,0
2,248,0,105,1.944444,18,30,73.961906,45,3,2.5,91,35,1.666667,14,0
7,205,0,340,1.86,100,23,86.420586,186,4,1.86,253,186,0.23,87,0
16,98,0,1539,3.103093,194,152,125.317085,604,4,3.113402,1024,602,0.783505,515,0
0,386,0,10,0.461538,13,1,76.5,7,1,0.538462,15,6,0.076923,-5,0
4,25,0,32,2,5,8,56.9375,3,2,0.6,10,10,1.6,22,0
9,9,0,174,2.214286,28,22,33.224136,40,5,1.428572,137,62,0.785714,37,1
30,120,0,0,0,72,0,0,0,3,0,0,0,0,0,2
11,44,0,0,0,23,0,0,0,3,0,0,0,0,0,0
6,116,0,0,0,12,0,0,0,3,0,0,0,0,0,0
3,74,0,0,0,10,0,0,0,2,0,0,0,0,0,0
31,128,0,0,0,68,0,0,0,4,0,0,0,0,0,1
6,69,0,0,0,6,0,0,0,2,0,0,0,0,0,0
1,86,0,24,8,3,0,86,38,2,12.666667,59,24,0,-35,0
13,19,0,228,2.611111,36,84,81.201752,68,4,1.888889,140,94,2.333333,88,0
12,1,1,712,9.826087,46,60,161.834274,392,7,8.521739,539,452,1.304348,173,0
9,120,0,0,0,20,0,0,0,3,0,0,0,0,0,0
12,35,2,584,0.931973,294,154,124.020546,275,2,0.935374,334,274,0.52381,250,0
7,116,1,0,0,27,0,0,0,2,0,0,0,0,0,0
9,101,0,0,0,12,0,0,0,3,0,0,0,0,0,0
25,57,1,0,0,47,0,0,0,4,0,0,0,0,0,1
0,91,0,22,4.666667,3,9,85.272728,24,2,8,29,14,3,-7,0
6,20,0,524,6.823529,34,199,110.64122,170,4,5,341,232,5.852941,183,0
11,24,0,0,0,33,0,0,0,4,0,0,0,0,0,1
0,232,0,71,4.888889,9,39,89.408447,36,4,4,45,44,4.333334,26,0
8,58,0,0,0,33,0,0,0,3,0,0,0,0,0,1
8,64,0,0,0,25,0,0,0,3,0,0,0,0,0,0
32,128,0,862,1.953125,64,125,95.023201,39,3,0.609375,354,125,1.953125,508,1
12,64,0,0,0,29,0,0,0,2,0,0,0,0,0,0
6,69,0,0,0,18,0,0,0,2,0,0,0,0,0,1
6,113,0,0,0,12,0,0,0,2,0,0,0,0,0,0
2,21,0,0,0,15,0,0,0,2,0,0,0,0,0,0
3,38,0,0,0,12,0,0,0,2,0,0,0,0,0,0
5,64,0,0,0,22,0,0,0,2,0,0,0,0,0,0
13,69,1,0,0,32,0,0,0,3,0,0,0,0,0,0
5,116,0,0,0,5,0,0,0,1,0,0,0,0,0,0
14,128,0,0,0,23,0,0,0,2,0,0,0,0,0,2
