@relation data/final_8020_cvs_based_labeling.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
1,5,7,0,14,34,9,7,6,30,8,12,0,5484,187106,0,0,32,13,20,108,0,0,0,0,3,0,0,0,0,0,9,3,3,0,3,80,20,13.837,86.0253,0,0.137776,675,20,2,3,81,1,9,0,29,15,0,2,0,15,5,0,8,0,0,0,0,2,3,1,5,0,5,33,3,1,5,7,3,10,3,1,6,0.52,5,3,0,14,10,6,2,16,28,5,5,0,14,0,20,3,1,1,51,0,5,0,14,0,1,0,1,0,33,0,0,15,0,clean
1,23,75,0,24,25,5,4,4,19,10,15,0,5484,187106,4,0,17,39,97,66,0,0,0,0,13,0,0,0,0,0,9,8,8,0,10,31,12,27.6343,72.2403,0,0.125385,887,21,0,7,38,3,78,2,136,55,0,2,7,34,23,0,38,0,0,0,0,1,10,1,8,0,86,100,1,1,3,6,2,8,10,2,18,0.4,15,8,0,11,7,7,2,12,15,4,5,0,7,0,114,8,1,2,190,1,23,0,90,0,2,1,2,0,24,2,0,83,0,buggy
1,12,21,21,74,29,2,2,0,41,9,39,315638,1435498,2437972,4,0,15,18,1,2,6.3653,7.56548,2,0,32,2,2,2,0,1,9,1,2,0,10,15,5,31.8007,39.4859,0,28.7133,965,25,1,26,6888.67,195,25,2,55,21,0,2,0,19,12,0,11,0,0,0,0,4,10,5,10,3,90,50,0,1,1,15,3,6,13,8,23,0.38,20,2,0,6,14,4,3,8,24,8,5,0,7,0,39,2,1,6,81,0,16,0,93,0,6,1,2,0,26,1,0,25,0,clean
8,316,365,21,172,1,0,0,0,1,1,2,3378054,4937884,12478639,0,561,1,181,1,0,0.353553,2,2,2.333333,66,2,1,2,121,0,6,4,4,114.07843,34,1,2,100,0,0,0,16,56,0,0,0,1,388,0,678,55,224,5,0,172,322,0,59,3.39394,348,154,0,4,34,1,173,1,0,0,0,0,0,0,1,0,44,4,3.5,0.08,3.5,4,1.833333,0,1,0,0,0,0,0,1,213,0,0,546,47,6,3,792,0,376,0,0,0,4,0,0,0,1,0,0,367,0,clean
1,26,44,18,131,17,1,1,1,19,9,32,95032,97302,1541252,1,0,8,40,7,10,3.97871,4.57,2,0,40,2,1,3,0,2,13,4,8,0,16,6,5,30.1992,67.6394,0,2.16139,279,21,1,4,960.133,23,53,0,120,35,0,3,0,42,26,2,17,0,0,0,2,2,16,2,22,3,5,37,1,0,1,6,3,4,22,4,13,0.29,12,8,0,4,7,3,3,6,10,4,4,0,4,0,84,8,1,3,170,0,35,0,7,0,3,0,1,3,16,0,0,57,0,clean
1,6,12,0,79,18,5,3,2,17,6,9,21,68,0,0,18,16,21,6,13,8.68562,10.6,2,9,2,3,2,3,18,1,5,3,4,36,3,11,5,5.76917,92.9526,0,1.27826,286,17,0,10,2,2,13,0,39,13,0,2,0,21,6,0,10,0,0,18,0,2,3,1,6,10,0,0,0,1,2,7,3,7,3,1,7,0.33,6,4,9,4,7,3,2,10,13,7,3,18,3,0,33,4,1,1,62,0,6,0,3,1,1,2,4,0,15,3,1,26,0,clean
16,574,623,26,86,10,73,2,2,17,13,31,36003,143528,2709562,0,1882,79,391,2,5,5.27352,4.18972,5,6.662651,83,4,5,10,545,0,21,8,8,113.822533,27,5,5,44.3676,52.2559,0,3.37642,499,112,0,4,49.5714,1,657,0,1282,341,409,6,0,379,586,0,102,4.927711,1150,553,0,8,27,2,367,5,0,0,0,0,1,3,2,3,39,4,6.63,0.27,6.63,8,6.566265,4,3,2,2,5,82,5,4,732,4,0,1014,85,11,3,1711,0,632,0,2,0,3,1,1,0,10,1,0,695,0,buggy
2,16,54,10,19,7,3,1,1,7,6,9,36652,74006,443032,3,179,8,26,3,5,2.14163,4.72,2,1.555556,45,2,1,2,10,0,13,2,6,131.189941,3,4,7,26.77,48.4608,0,24.7692,129,19,0,8,56.5,4,86,0,122,41,84,4,1,26,46,0,14,1.866667,125,70,4,1,33,7,46,6,0,16,0,0,1,3,2,3,34,7,19,0.34,18,6,0.222222,2,3,2,2,3,6,3,2,54,1,0,80,6,1,2,161,0,47,0,1,1,7,1,1,2,6,2,1,63,0,buggy
3,6,8,0,79,18,5,3,2,17,6,9,71,142,178,0,0,16,21,6,13,23.9869,12.4375,2,0,1,11,6,9,0,1,7,3,4,0,3,11,5,5.76917,92.9526,0,1.27826,286,30,0,10,2,2,8,0,36,10,0,1,0,22,6,0,5,0,0,0,0,3,3,1,4,10,0,0,0,1,2,7,3,7,3,1,5.67,0.28,5.67,4,0,4,7,3,2,10,13,7,3,0,3,0,29,4,2,1,51,0,6,0,3,1,1,2,4,0,15,3,1,22,0,clean
1,39,96,13,104,6,0,0,0,7,4,6,434401,545851,6414878,6,307,4,62,1,2,5.32311,5.9375,2,0.882353,51,3,1,2,28,3,20,2,10,114.824104,13,4,3,25.3461,74.6497,0,0.004205,83,57,3,0,57.75,5,104,1,197,112,76,5,0,61,39,0,28,1.490196,279,45,5,3,13,1,10,1,0,73,1,1,0,2,1,2,16,4,20,0.57,17,10,0.54902,1,3,2,1,2,3,1,1,28,2,0,158,10,1,3,290,0,45,0,2,0,3,0,0,2,6,0,0,119,0,clean
1,9,42,4,24,80,0,2,1,112,16,75,0,247687,418342,0,5,18,62,158,213,0,0,0,0.214286,14,0,0,0,2,3,31,3,9,26,1,51,9,19.4168,79.8712,0,0.71203,912,22,2,2,109.133,5,42,1,116,16,1,1,0,64,9,0,29,0.071429,3,3,3,2,1,1,9,0,108,55,1,2,4,39,7,11,1,1,10,0.14,9,9,0.142857,21,42,5,4,28,90,10,7,2,9,0,104,9,1,1,161,0,9,0,114,0,1,0,1,0,78,0,0,94,0,buggy
25,123,283,15,77,55,3,3,2,92,14,68,151843,151843,2288290,6.63,449,23,157,78,95,0.25,1.5,3,4.25,24,5,0,1,21,1,108,31,43,57.501114,17,20,6,13.5748,72.68,0,13.7452,831,212,2,9,426.692,16,373,3.18,645,140,104,2,0,143,127,0,100,4.333334,415,102,11,13,17,1,48,1,54,7,2,1,1,25,8,11,17,3,29.85,0.22,26.07,43,0.875,12,27,8,8,14,60,12,11,34,17,0,440,43,13,2,775,0,132,0,57,0,2,0,2,0,53,1,0,304,0,buggy
10,43,72,0,140,2,0,0,0,2,1,4,149443,298885,2391084,0,0,1,68,1,2,0.745356,1.66667,3,0,1,2,1,4,0,0,7,15,20,0,7,0,6,50,0,0,50,30,85,6,0,0,1,79,0,181,68,0,1,3,61,43,0,23,0,0,0,5,6,7,1,20,1,0,16.2,0,0,0,1,0,0,7,2,6.26,0.38,6.26,20,0,0,1,1,0,0,2,0,0,0,0,0,140,20,5,2,272,0,45,0,0,0,2,0,0,0,1,0,0,99,0,clean
5,25,44,14,47,88,4,3,2,104,32,53,1695898,1700408,304597,1.78,0,40,60,13,49,1.81267,2.95779,2,0,28,2,2,3,0,0,43,18,19,0,4,5,10,11.9677,87.7654,0,0.266981,1100,72,4,2,101.857,3,71,0.22,160,53,0,2,0,61,25,0,42,0,0,0,1,4,4,1,19,11,7,38.33,2,2,4,29,12,22,4,1,7.31,0.33,6.71,19,0,26,30,14,10,35,56,20,14,0,23,0,104,19,3,1,219,0,25,0,15,0,1,0,2,2,87,0,1,75,0,clean
1,6,7,4,3,2,8,4,2,8,1,2,149654,149654,1831993,0,82,13,44,1,12,0.31427,1.77778,2,1.818182,22,2,0,2,5,0,5,4,4,86.353661,2,21,8,86.6667,0,0,13.3333,108,17,0,0,0,1,9,0,60,76,159,3,30,44,6,0,12,7.227273,204,40,0,1,2,1,4,0,0,100,0,0,0,2,0,0,2,1,5,1.27,5,0,0.227273,0,2,0,0,0,16,3,3,-122,0,0,51,4,1,1,124,0,6,0,0,0,1,0,2,0,0,0,0,44,0,buggy
1,126,303,9,77,25,2,2,2,43,5,11,224624,449244,2288290,2,61,15,177,8,36,3.2357,6.83333,2,1.142857,14,2,1,2,6,0,26,9,13,49.655739,68,5,9,20.6654,79.2999,0,0.034678,360,44,33,20,197,16,344,1,608,189,16,2,71,185,153,0,147,1.142857,63,16,4,2,82,4,56,1,2,86,1,2,2,6,7,6,83,12,39,0.31,36,10,0.428571,8,10,5,3,10,26,6,8,-2,10,0,480,13,1,9,875,1,159,1,4,1,11,1,1,0,24,2,0,354,0,buggy
1,12,30,0,140,20,2,2,3,29,5,8,22145,22142,0,1,0,15,27,0,0,21.8273,11.852,2,0,1,4,1,3,0,0,8,6,6,0,4,4,6,21.5489,78.2078,0,0.24329,359,19,6,0,2.5,1,33,1,73,61,0,1,0,28,12,0,22,0,0,0,0,2,4,1,8,9,2,52,1,1,1,5,3,7,10,3,11,0.84,9,6,0,4,7,5,3,6,16,6,6,0,9,0,57,6,1,2,156,0,22,1,1,0,2,1,1,0,19,1,1,44,0,clean
12,118,90,3,84,151,18,12,12,154,29,38,131888,142586,97408,1.08,20,67,101,24,52,6.27949,6.04722,3,0.225,40,9,2,6,6,14,38,23,39,86.199997,10,2,5,1.79013,98.1136,1,0.096263,2372,398,4,2,95.6,4,105,0,261,140,3,1,1,105,118,3,39,0.075,8,9,1,20,10,1,82,35,13,27.57,6,6,8,51,32,37,10,1,12.81,0.54,11.74,39,0.15,40,60,22,23,54,85,38,32,12,41,0,191,39,7,1,440,1,128,1,32,1,1,3,7,0,148,4,4,128,0,clean
1,17,39,5,56,26,0,1,1,50,6,31,0,12151,482091,0,83,7,25,0,0,0,0,0,6.5,6,0,0,0,9,1,6,6,7,37.843372,6,23,5,4.09313,95.824,0,0.082833,1255,32,7,0,47,3,41,1,90,19,30,2,0,31,17,0,24,5,71,39,0,4,6,1,7,0,139,65,0,0,1,12,1,2,6,2,11,0.21,10,7,1.5,11,12,3,1,10,38,1,3,12,10,0,64,7,1,2,129,0,18,0,140,0,2,0,0,0,26,0,0,46,0,clean
1,22,24,1,270,124,20,11,12,127,27,37,0,0,0,0,2,64,26,12,26,2.3574,3.4,2,0.125,16,6,1,4,0,2,4,3,6,118,8,3,7,2.19721,97.6825,0,0.120329,1958,230,0,2,88.5,5,27,1,62,43,2,1,0,27,22,1,16,0.125,2,2,1,6,8,1,12,32,7,0,5,5,7,42,29,28,10,2,17,0.69,15,6,0,33,49,15,22,45,77,31,26,0,35,0,50,6,1,1,121,1,24,0,23,0,1,3,6,0,121,4,3,38,1,clean
1,80,210,12,56,23,1,1,0,35,7,31,0,12151,482091,0,373,10,173,11,40,0,0,0,4.535714,28,0,0,0,48,0,14,77,78,41.479893,2,13,7,34.4006,42.8304,0,22.769,394,91,1,4,214.625,17,232,0,499,43,147,2,0,186,80,0,94,5.25,164,127,1,2,2,1,78,0,30,1,1,1,1,8,3,6,2,1,6,0.09,6,78,1.714286,7,8,6,2,7,22,3,5,209,8,0,383,78,1,1,612,0,80,0,33,0,1,0,1,0,22,0,1,302,0,buggy
3,94,210,7,56,63,6,3,3,103,12,132,0,12151,482091,0,361,15,111,158,136,0,0,0,6.263158,19,0,0,0,73,1,13,8,10,36.362881,23,46,6,28.3239,61.4044,0,10.2717,2026,49,9,3,154,10,223,0,427,152,80,2,0,108,94,0,67,4.210527,169,119,1,3,23,1,68,0,197,20.33,0,1,1,47,5,8,27,2,5.18,0.36,5.18,10,3.842105,9,48,6,3,12,98,4,4,192,8,1,321,37,4,2,642,0,99,0,198,3,2,1,2,0,62,4,1,232,0,buggy
2,18,17,8,5,48,4,3,2,85,11,78,0,2152634,6195167,0,0,20,41,82,127,0,0,0,0,17,0,0,0,0,0,5,2,2,0,3,27,6,22.1102,77.5942,0,0.295609,1150,15,0,13,1610.83,35,20,0,73,52,0,2,0,36,18,0,18,0,0,0,0,1,3,1,12,0,53,0,1,3,2,22,7,7,3,1,3,0.71,3,2,0,12,22,5,6,16,62,10,7,0,15,0,58,12,2,1,142,0,18,0,58,0,1,1,2,0,46,1,0,38,0,clean
1,11,33,12,13,70,5,4,2,109,12,93,0,2152634,6195167,1,0,21,40,88,129,0,0,0,0,24,0,0,0,0,1,19,4,6,0,5,33,7,31.7548,66.7035,0,1.54165,2059,31,8,7,505.455,9,43,0,98,19,0,4,0,45,11,0,21,0,0,0,1,4,5,1,6,0,182,56,3,2,2,38,9,12,6,2,11,0.19,10,6,0,14,42,8,6,17,82,11,11,0,15,0,73,6,1,1,134,0,12,0,189,1,1,1,2,1,68,2,0,63,0,buggy
1,8,28,8,13,50,1,2,1,51,13,24,0,2152634,6195167,0,0,25,35,16,33,0,0,0,0,14,0,0,0,0,0,12,5,5,0,4,6,4,21.3943,78.052,0,0.553647,841,30,8,5,289.2,14,34,0,84,15,0,4,0,42,8,0,17,0,0,0,0,4,4,1,5,0,4,57,1,2,2,15,11,13,4,1,10,0.18,10,5,0,12,22,6,4,20,26,11,10,0,9,0,63,5,1,1,114,0,8,0,8,1,1,1,2,0,47,2,0,55,0,clean
7,29,64,10,67,7,3,1,1,9,2,11,0,2152634,6195167,0.22,174,7,80,9,26,0,0,0,3.538461,13,0,0,0,40,5,12,2,12,49.706898,5,8,4,35.372,54.7763,0,9.8517,155,64,4,38,0.666667,2,77,0.56,188,31,14,1,0,84,29,0,29,1.076923,51,46,5,5,5,2,24,0,0,18.75,0,0,0,4,3,1,6,2,16.34,0.16,15.22,12,3.076923,1,5,0,1,2,3,4,5,123,2,0,144,12,4,2,246,0,30,0,0,1,2,0,1,2,6,2,0,115,0,clean
4,13,19,5,156,0,0,0,1,4,1,1,1134131,2268223,3,0,90,6,20,0,2,0.5,3,0,5.875,8,2,1,1,47,0,4,4,4,127.355553,3,0,9,70.6564,7.72201,0,21.6216,44,30,0,0,0,1,25,0,51,19,27,5,0,16,13,0,11,3.375,55,47,0,2,3,1,11,5,3,0,0,1,0,0,0,0,5,1,4.07,0.37,4.07,4,5.875,0,0,1,0,0,3,1,1,35,0,0,39,9,3,1,81,0,17,0,4,0,1,0,0,0,0,0,1,25,0,clean
1,3,4,2,155,0,0,0,1,4,1,1,1134128,2268224,3,0,7,6,8,0,2,0,2.5,0,1.333333,3,2,1,1,0,0,1,3,3,81.428574,1,0,9,70.6564,7.72201,0,21.6216,44,16,1,0,0,1,4,0,16,13,4,2,0,8,3,0,7,1.333333,7,4,0,2,1,1,3,5,3,33,0,1,0,0,0,0,1,1,3,0.81,3,3,0,0,0,1,0,0,3,1,1,0,0,0,12,3,1,1,36,0,3,0,4,0,1,0,0,0,0,0,1,8,0,clean
9,42,124,9,166,0,0,0,1,4,1,1,1134128,2268222,5,0,165,6,71,0,2,0,2.5,0,0.857143,35,2,1,1,22,5,18,23,28,148.248489,3,0,9,70.6564,7.72201,0,21.6216,44,143,11,0,0,1,126,0,231,11,50,4,0,69,42,0,39,1.428572,99,30,0,11,3,1,30,5,3,31,0,1,0,0,0,0,5,2,6.15,0.05,6.15,28,0.628571,0,0,1,0,0,3,1,1,66,0,0,195,28,6,1,281,0,58,0,4,0,1,0,0,1,0,0,1,149,0,clean
4,27,46,4,200,0,0,0,1,4,1,1,1287364,2574687,2089492,0,221,6,57,0,2,0.166667,2.16667,1,3.222222,18,2,1,1,58,0,2,2,2,138.615387,4,0,9,70.6564,7.72201,0,21.6216,44,28,0,0,0,1,51,0,122,31,46,4,0,53,27,0,23,2.555556,65,58,0,2,4,1,20,5,3,0,0,1,0,0,0,0,5,1,4,0.25,4,2,3.222222,0,0,1,0,0,3,1,1,156,0,0,103,15,3,1,175,0,29,0,4,0,1,0,0,0,0,0,1,81,0,clean
6,15,29,0,140,98,13,8,8,97,30,40,9536,76812,973505,0.67,0,48,41,12,31,4.05297,4.34662,2,0,1,3,3,4,0,0,5,3,3,0,3,2,5,10.4427,89.4771,0,0.080219,1545,42,1,3,60.1667,4,34,0,85,58,0,1,0,39,15,0,24,0,0,0,0,3,3,1,11,25,5,0,4,3,5,32,21,25,3,1,5,0.68,4.33,3,0,26,37,15,16,36,58,23,19,0,26,0,70,11,4,1,167,1,15,0,17,0,1,2,5,0,95,2,2,54,0,clean
1,9,12,0,140,123,19,11,11,128,25,33,173121,173619,0,0,0,63,23,0,0,2.12594,3.58333,2,0,1,3,1,2,0,6,5,1,7,0,2,2,6,2.17158,97.7323,0,0.096164,1976,45,1,1,115,5,12,0,45,35,0,1,0,23,9,0,13,0,0,0,0,4,2,1,7,32,6,71,6,4,7,40,29,30,3,1,4,0.78,4,7,0,33,49,17,22,44,77,29,26,0,35,0,35,7,1,1,93,1,10,0,24,0,1,3,6,0,120,3,3,25,1,clean
1,17,71,14,126,2,0,1,0,1,2,3,0,0,0,5,95,2,57,0,6,4.74434,4.8,2,1.588235,17,5,2,3,27,3,7,9,12,59.736843,3,4,8,0.377764,0.105074,0,99.5172,29,25,0,25,75.5,5,135,3,215,140,27,2,4,62,17,0,60,1.588235,40,27,0,2,3,1,14,2,0,83,0,0,0,0,0,1,3,1,19,0.65,15,8,1.588235,0,1,1,0,0,0,1,1,55,0,0,128,12,1,1,364,0,17,0,0,0,1,0,0,0,1,0,0,109,0,clean
2,3,1,7,163,76,2,2,2,106,19,49,520922,1041836,2151661,0,0,42,10,1,3,1.41421,3,2,0,11,3,1,2,0,0,1,3,3,0,1,9,10,19.3586,77.8231,0,2.81838,1382,16,0,2,504.778,12,1,0,15,16,0,3,0,10,3,0,7,0,0,0,0,1,1,1,3,16,5,0,3,2,2,22,17,15,1,1,3,1.07,2,3,0,21,26,11,14,25,49,23,23,0,17,0,11,3,1,1,38,0,3,1,11,0,1,1,1,0,75,0,0,7,0,clean
3,12,24,11,0,56,1,2,1,78,19,48,1894,6591,566733,0,0,31,21,5,13,2.38336,2.94532,2,0,31,2,2,3,0,0,7,6,8,0,4,8,9,24.1232,69.5919,0,6.28481,956,34,3,3,303.6,8,27,0,61,16,0,3,0,21,12,0,17,0,0,0,2,2,4,1,8,10,4,30.5,2,2,2,17,12,12,4,1,5.35,0.26,4.76,8,0,15,20,8,9,19,36,16,16,0,14,0,45,8,2,1,94,0,12,1,9,0,1,1,1,0,54,0,0,32,0,buggy
2,26,42,3,201,4,3,2,2,11,2,3,0,2152634,6195167,0,77,13,52,2,18,0,0,0,3.166667,12,2,0,0,1,1,5,12,13,97.831169,7,2,5,98.8957,0.939017,0,0.165267,126,26,2,0,18,2,44,0,121,18,37,5,0,51,26,0,19,3.083333,83,38,0,1,7,1,17,0,1,46,0,1,2,1,0,1,7,2,8,0.15,8,13,0.083333,2,0,1,0,3,11,3,3,-6,1,0,94,13,1,2,156,0,26,0,4,0,2,0,1,0,3,0,0,68,0,clean
1,79,154,9,20,4,3,2,2,11,2,3,0,2152634,6195167,1,904,13,87,2,18,0,0,0,8.615385,26,2,0,0,224,14,21,1,21,124.601769,11,2,5,98.8957,0.939017,2,0.165267,126,76,2,0,18,2,164,0,300,159,102,5,0,83,79,0,30,3.923077,171,224,4,2,11,1,31,0,1,85,0,1,2,1,0,1,16,4,14,0.53,13,21,8.615385,2,0,1,0,3,11,3,3,733,1,0,241,21,1,3,478,0,96,0,4,0,3,0,1,0,3,0,0,165,0,buggy
2,11,17,21,128,51,1,2,1,63,23,49,887787,893384,527044,0,0,27,23,7,35,4.37488,5.7598,2,0,32,4,1,2,0,1,10,6,8,0,4,8,5,9.4661,89.4901,0,1.04376,737,21,1,5,386.628,14,19,0,56,18,0,3,0,23,11,0,13,0,0,0,1,1,4,1,8,9,5,75,2,2,2,15,10,13,5,1,5,0.32,5,8,0,13,18,8,8,19,33,13,10,0,12,0,40,8,1,1,85,0,12,0,10,0,1,0,1,1,49,1,0,26,0,clean
1,6,12,12,47,21,2,1,1,36,6,26,0,0,984816,0,0,9,18,10,43,0,1,2,0,32,2,0,1,0,0,11,6,6,0,1,33,8,63.2225,35.1391,0,1.63843,580,41,1,0,827,52,13,0,44,14,0,4,0,24,6,0,11,0,0,0,0,3,1,1,6,0,27,0,0,0,1,14,3,4,2,1,4,0.32,4,6,0,4,15,2,1,5,28,2,3,0,6,0,30,6,1,1,69,0,7,0,29,1,1,1,2,1,20,2,0,23,0,clean
1,21,29,4,114,4,3,2,2,11,2,3,0,1551525,338684,0,48,13,33,2,18,0,0,0,1.357143,14,2,0,0,17,0,3,4,6,122.958336,5,2,5,98.8957,0.939017,0,0.165267,126,19,0,0,18,2,29,0,75,13,19,4,0,31,21,0,12,1.357143,69,19,2,1,5,1,11,0,1,0,0,1,2,1,0,1,5,3,11,0.17,10,0,1.214286,2,0,1,0,3,11,3,3,-21,1,0,62,6,1,3,100,0,23,0,4,0,3,0,1,0,3,0,0,42,0,clean
1,38,108,10,24,21,1,1,0,28,9,19,784046,784057,71824,0,0,13,58,5,10,6.78576,6.95691,2,0,18,3,3,4,0,2,4,28,31,0,2,3,4,17.1121,69.4013,0,13.4867,376,44,0,8,429.7,4,108,0,205,16,0,3,2,58,38,0,42,0,0,0,1,1,2,1,31,5,6,88,1,1,1,6,3,5,3,1,6,0.08,6,0,0,7,8,3,2,9,14,6,5,0,6,0,166,31,1,1,263,0,42,0,9,0,1,0,0,1,21,0,0,127,0,buggy
1,14,23,7,28,51,1,1,1,48,24,45,1057714,1057811,984816,0,0,19,29,9,65,2.75621,3.48691,2,0,12,6,3,4,0,0,6,7,7,0,7,4,5,11.5843,85.8715,0,2.54422,826,20,2,5,1077.86,26,23,0,68,28,0,3,10,31,14,0,22,0,0,0,0,1,7,1,13,11,3,91,1,2,2,14,11,15,7,2,6,0.41,6,7,0,13,19,7,7,21,22,11,7,0,11,0,52,7,1,2,107,0,14,0,9,1,2,1,1,0,50,1,0,37,0,clean
12,48,96,28,47,29,6,4,4,49,20,44,5651,11300,1549709,0.54,0,29,64,3,4,9.845,5.33951,4,0,75,2,3,4,0,2,32,7,14,0,18,5,12,15.1923,75.0448,0,9.7629,673,92,3,7,359.538,6,111,0.63,222,28,0,3,0,64,48,1,35,0,0,0,5,6,18,1,22,4,5,9.83,2,2,2,8,5,7,22,4,10.85,0.13,9.43,14,0,9,10,5,4,11,35,9,8,0,12,0,160,14,6,3,285,0,57,0,10,0,3,0,0,1,29,1,0,108,0,clean
2,14,24,10,101,35,10,2,2,41,43,95,1102727,1123156,944552,1,0,30,38,0,2,7.93419,6.2651,2,0,24,2,2,3,0,0,15,5,5,0,9,2,6,20.1236,70.2626,0,9.61383,556,18,1,1,429,19,26,1,79,22,0,3,1,38,14,0,16,0,0,0,0,2,9,1,9,9,1,90,1,1,2,11,6,9,9,2,12,0.28,10,5,0,10,13,6,5,14,33,8,6,0,8,0,62,5,1,2,113,0,14,0,6,0,2,1,1,0,34,1,0,46,0,buggy
5,13,29,6,92,8,2,0,1,9,5,7,15829,33152,0,6.53,0,6,30,0,1,6.19494,6.25,2,0,16,3,1,2,0,0,14,7,7,0,6,1,4,26.6402,73.2779,0,0.081817,175,102,1,0,58.6667,7,37,0,79,61,0,2,1,29,13,0,13,0,0,0,0,4,6,1,7,6,0,20,0,0,2,2,1,4,7,2,15.33,0.77,9.53,7,0,3,3,5,0,2,7,0,3,0,2,0,59,7,3,1,147,0,14,0,2,1,1,1,1,0,6,2,0,45,0,clean
5,117,200,18,112,21,1,1,1,40,4,10,152424,304828,8,0.79,441,15,166,0,0,0.832221,2.2,2,3.310345,29,5,1,3,81,0,20,25,44,82.968254,12,1,18,0.01618,99.9787,1,0.005072,435,70,5,9,980,1,221,0,474,87,22,3,8,156,117,0,65,0.758621,130,96,18,2,12,1,66,11,0,46.5,1,1,2,5,5,6,12,2,8.5,0.18,8.29,42,2.793104,4,9,1,2,9,15,9,8,311,11,0,366,44,2,2,592,0,130,0,4,0,2,0,0,0,20,0,0,262,0,buggy
16,142,282,4,90,1,0,0,0,1,1,3,306295,417238,18428862,0.04,484,1,224,0,2,0.971825,2,3,10.5,14,2,1,2,140,14,51,28,51,70.161156,14,2,2,99.9586,0,0,0.041431,16,457,14,0,2,1,288,0.1,605,64,133,3,14,213,146,0,113,9.5,203,147,9,27,18,2,119,1,0,9.07,0,0,0,0,0,1,18,3,6.85,0.11,6.56,51,10,0,0,1,0,0,1,0,0,281,0,0,506,51,14,2,763,0,153,0,0,0,2,0,0,1,1,0,0,361,0,clean
