@relation 'data/final_8020_etc.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-3,6-16,18-24,27-29,31-34,36-52,55-59,63-82,84-91,93-107,109-113'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric
@attribute class {buggy,clean}

@data
5,24,373,13.666667,12,50,74.477211,166,2,13.833333,309,164,4.166667,64,0,clean
8,147,468,12.176471,17,207,179.170944,11,2,0.647059,47,207,12.176471,421,3,clean
9,147,189,4.933333,15,18,133.862427,56,4,3.733333,144,74,1.2,45,1,clean
16,130,558,2.742857,35,16,155.379929,87,5,2.485714,550,96,0.457143,8,5,clean
13,130,1851,18.962963,27,27,148.685028,485,4,17.962963,1847,512,1,4,5,clean
12,130,368,3.92,25,27,152.692932,71,4,2.84,341,98,1.08,27,4,clean
3,77,29,2,6,11,50.379311,18,2,3,27,12,1.833333,2,1,clean
0,137,34,11,3,0,28.558823,45,3,15,46,33,0,-12,0,clean
3,2,49,3.285714,7,4,33.020409,19,2,2.714286,43,23,0.571429,6,1,clean
7,158,351,16.444445,9,145,87.618233,45,1,5,69,148,16.11111,282,0,clean
3,36,72,3.625,8,12,33.625,18,3,2.25,49,29,1.5,23,1,clean
2,36,214,6.0625,16,97,33.495327,31,2,1.9375,70,97,6.0625,144,0,clean
2,59,16,4.666667,3,1,33.375,79,1,26.333334,80,14,0.333333,-64,0,clean
2,36,155,8.571428,7,60,32.129032,12,2,1.714286,17,60,8.571428,138,0,clean
4,66,58,7,5,32,38.258621,9,1,1.8,25,35,6.4,33,0,clean
2,59,64,18,3,0,54.78125,115,1,38.333332,135,54,0,-71,0,clean
4,56,16,2.5,4,0,34.3125,21,1,5.25,28,10,0,-12,0,clean
2,57,25,12.5,2,0,32,30,1,15,30,25,0,-5,0,clean
21,132,4154,24.62264,53,368,104.846893,1304,2,24.603773,2835,1305,6.943396,1319,1,clean
3,76,46,2.5,8,10,46.086956,25,3,3.125,40,20,1.25,6,0,clean
1,82,31,3.8,5,0,35.258064,56,2,11.2,68,19,0,-37,0,clean
2,75,12,3.666667,3,0,30.5,11,2,3.666667,12,11,0,0,0,clean
3,149,17,0.266667,15,1,124.705879,4,3,0.266667,14,4,0.066667,3,0,clean
2,131,653,29.25,8,192,33.909649,126,1,15.75,202,234,24,451,0,clean
0,284,0,0,9,0,0,0,0,0,0,0,0,0,0,clean
1,254,6,0.133333,15,1,121.333336,2,2,0.133333,6,2,0.066667,0,0,clean
5,31,123,5.333334,18,96,16.211382,99,2,5.5,108,96,5.333334,15,0,clean
0,284,0,0,8,0,0,0,0,0,0,0,0,0,0,clean
2,43,21,2.571429,7,17,1.857143,2,1,0.285714,3,18,2.428572,18,0,clean
0,289,0,0,10,0,0,0,0,0,0,0,0,0,0,clean
1,12,4,1.333333,3,0,2,4,1,1.333333,4,4,0,0,0,clean
0,19,3,0.125,16,0,177.333328,2,2,0.125,3,2,0,0,0,clean
13,43,473,3.475,40,138,10.515856,52,1,1.3,104,139,3.45,369,0,clean
2,43,21,2.125,8,17,2.238095,4,1,0.5,5,17,2.125,16,0,clean
10,11,356,5.136364,44,26,34.502808,226,3,5.136364,311,226,0.590909,45,0,clean
1,36,119,8.142858,7,57,33.252102,9,2,1.285714,10,57,8.142858,109,0,clean
3,384,196,0.977273,44,42,102.571426,41,4,0.931818,120,43,0.954545,76,0,clean
0,86,5,2.5,2,0,83,9,2,4.5,9,5,0,-4,0,clean
10,31,175,13.636364,11,66,20.337143,84,1,7.636364,99,150,6,76,0,clean
14,104,771,1.642857,112,179,107.97406,71,5,0.633929,396,184,1.598214,375,3,clean
8,15,82,2.6,10,13,19.792683,69,2,6.9,96,26,1.3,-14,0,clean
6,15,121,9.666667,9,27,21.735537,107,1,11.888889,127,87,3,-6,0,clean
3,292,11,0.818182,11,3,110.727272,6,2,0.545455,8,9,0.272727,3,0,clean
5,36,147,2.791667,24,16,113.979591,58,2,2.416667,100,67,0.666667,47,0,clean
1,36,106,5.571429,7,37,32.396225,2,2,0.285714,3,39,5.285714,103,0,clean
9,282,135,1.5,34,29,104.866669,22,5,0.647059,69,51,0.852941,66,0,clean
3,36,286,9.916667,12,119,33.412586,39,2,3.25,111,119,9.916667,175,0,clean
3,36,350,9.3125,16,149,33.419998,39,2,2.4375,116,149,9.3125,234,0,clean
6,195,147,2.375,16,21,117.353745,28,2,1.75,73,38,1.3125,74,0,buggy
17,186,102,2.333333,18,20,164.068634,22,1,1.222222,81,42,1.111111,21,0,clean
17,186,87,2,18,25,166.287354,11,1,0.611111,62,36,1.388889,25,0,clean
8,132,257,2.238095,21,39,76.665367,48,1,2.285714,139,47,1.857143,118,0,clean
6,132,1224,19.538462,26,392,67.90686,116,2,4.461538,333,508,15.076923,891,1,clean
8,163,299,2.26087,46,94,151.257523,69,2,1.5,173,104,2.043478,126,0,clean
14,14,380,7.115385,26,130,27.731579,55,3,2.115385,126,185,5,254,0,clean
18,13,385,0.875,56,29,168.049347,68,3,1.214286,423,49,0.517857,-38,0,clean
21,15,1718,19.894737,38,584,24.431316,712,3,18.736841,1031,756,15.368421,687,0,clean
5,195,31,0.304348,23,1,115.580643,20,6,0.869565,47,7,0.043478,-16,0,clean
5,36,868,43.333332,9,390,32.580647,47,2,5.222222,75,390,43.333332,793,0,clean
10,130,342,7.35,20,22,144.529236,125,4,6.25,319,147,1.1,23,0,clean
4,15,92,7.3,10,21,19.684782,52,2,5.2,60,73,2.1,32,0,clean
8,36,185,3.142857,14,29,33.702702,31,2,2.214286,121,44,2.071429,64,2,clean
5,36,861,42.88889,9,386,32.57143,47,2,5.222222,75,386,42.88889,786,0,clean
2,52,130,14.8,5,74,47.692307,0,1,0,0,74,14.8,130,0,clean
3,27,86,1.888889,27,44,89.88372,44,4,1.62963,62,51,1.62963,24,0,clean
5,18,13,0.777778,9,7,16.846153,7,2,0.777778,12,7,0.777778,1,0,clean
4,25,40,0.882353,17,7,52.224998,8,3,0.470588,19,15,0.411765,21,0,clean
5,27,157,0.95122,41,35,99.547768,88,4,2.146342,127,39,0.853659,30,0,buggy
18,170,395,1.451613,93,24,129.972153,207,6,2.225807,392,135,0.258064,3,3,clean
5,112,246,27.75,8,212,13.833333,18,2,2.25,37,222,26.5,209,0,clean
4,132,141,5.6,10,34,96.468086,51,2,5.1,69,56,3.4,72,0,clean
17,186,91,1.235294,17,15,164.725281,9,1,0.529412,56,21,0.882353,35,0,clean
3,32,95,7.833334,6,42,31.926315,5,1,0.833333,10,47,7,85,0,clean
21,147,787,14.380953,21,286,146.060989,73,2,3.476191,164,302,13.619047,623,0,clean
1,183,67,21.666666,3,35,74.014923,30,1,10,32,65,11.666667,35,0,clean
10,37,136,1.3125,32,13,123.176468,29,5,0.90625,80,42,0.40625,56,0,clean
0,71,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,99,24,3.8,5,17,21.958334,2,2,0.4,4,19,3.4,20,0,clean
3,83,200,30.75,4,112,17.389999,31,1,7.75,53,123,28,147,0,clean
4,155,20,1.333333,6,8,148.5,2,1,0.333333,6,8,1.333333,14,0,clean
2,19,90,45,2,90,12,0,1,0,0,90,45,90,0,clean
1,183,9,2.333333,3,5,93.444443,2,1,0.666667,4,7,1.666667,5,0,clean
0,270,0,0,22,0,0,0,0,0,0,0,0,0,0,clean
1,239,11,1.375,8,1,75,10,1,1.25,10,11,0.125,1,0,clean
8,238,58,1.777778,18,28,128.103455,5,4,0.277778,29,32,1.555556,29,0,clean
2,198,93,2.5,12,21,114.215057,21,1,1.75,60,30,1.75,33,0,clean
4,196,359,16.571428,21,56,160.02507,292,3,13.904762,318,348,2.666667,41,0,clean
9,132,371,3.652174,23,67,76.743935,49,1,2.130435,229,84,2.913044,142,0,clean
14,36,241,1.206897,29,21,109.099587,25,5,0.862069,150,35,0.724138,91,0,clean
16,148,538,2,61,25,120.602234,149,3,2.442623,552,122,0.409836,-14,0,clean
8,158,314,3.424243,33,57,167.324844,56,4,1.69697,168,113,1.727273,146,0,clean
4,151,74,0.46875,32,10,99.12162,8,2,0.25,33,15,0.3125,41,0,clean
4,163,313,8.714286,21,108,139.597443,75,2,3.571429,177,183,5.142857,136,0,clean
0,48,34,0.9,10,7,63.117645,7,3,0.7,17,9,0.7,17,1,clean
6,48,418,5.029412,34,53,39.533493,354,4,10.411765,499,171,1.558824,-81,2,clean
0,135,19,1.714286,7,1,53.578949,15,3,2.142857,20,12,0.142857,-1,1,clean
0,270,7,0.291667,24,0,74,7,1,0.291667,7,7,0,0,0,clean
5,25,255,5.148148,27,135,104.882355,13,3,0.481482,41,139,5,214,0,clean
3,30,334,15.066667,15,226,23.985029,226,1,15.066667,312,226,15.066667,22,0,buggy
1,146,25,8,3,12,72.800003,12,2,4,13,24,4,12,0,clean
15,239,1593,12.711864,59,102,135.052734,925,4,15.677966,1471,750,1.728814,122,0,clean
13,18,488,7.428571,21,153,61.555328,44,5,2.095238,91,156,7.285714,397,0,clean
13,41,165,3.882353,17,42,96.654549,24,3,1.411765,86,66,2.470588,79,0,clean
6,198,157,2.333333,27,61,151.878983,55,4,2.037037,84,63,2.259259,73,0,clean
7,139,498,26.692308,13,142,166.259033,205,6,15.769231,229,347,10.923077,269,0,clean
6,239,67,0.866667,15,11,133.014923,12,3,0.8,39,13,0.733333,28,0,clean
6,83,136,3.125,16,49,74,12,3,0.75,29,50,3.0625,107,3,clean
16,139,614,3.051282,39,76,122.939743,49,3,1.25641,291,119,1.948718,323,0,clean
1,22,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
0,72,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,20,95,3.727273,11,11,114.71579,30,5,2.727273,90,41,1,5,0,clean
5,84,65,5,5,23,44.476925,19,1,3.8,36,25,4.6,29,0,clean
2,84,9,3,3,6,82,3,1,1,3,9,2,6,0,clean
4,79,31,1.272727,11,5,28.451612,14,3,1.272727,29,14,0.454545,2,0,clean
4,212,425,10.142858,14,109,144.390595,113,3,8.071428,258,142,7.785714,167,0,clean
1,93,48,16,3,48,79,48,2,16,48,48,16,0,0,clean
79,103,2205,0.341727,278,62,149.223587,310,6,1.115108,2085,95,0.223022,120,9,clean
8,147,443,10.333333,18,50,179.749435,136,4,7.555555,336,186,2.777778,107,3,clean
1,146,1,0.5,2,0,142,1,1,0.5,1,1,0,0,0,clean
3,146,25,4.8,5,23,145.279999,7,2,1.4,11,24,4.6,14,0,clean
13,3,2229,16.36111,36,589,151.499329,236,5,6.555555,794,589,16.36111,1435,2,clean
12,3,2026,16.763159,38,637,156.59082,299,6,7.868421,846,637,16.763159,1180,1,clean
5,239,31,0.9,20,2,106.677422,19,5,0.95,26,18,0.1,5,0,clean
0,183,43,2.428572,7,1,93.511627,16,4,2.285714,47,17,0.142857,-4,0,clean
1,152,614,76.75,4,307,152,0,1,0,0,307,76.75,614,0,clean
2,74,53,9,3,1,74,27,1,9,53,27,0.333333,0,0,clean
2,152,449,11.8,15,40,158.307343,137,2,9.133333,376,177,2.666667,73,2,clean
2,9,35,0.106383,47,3,107.971428,5,5,0.106383,19,5,0.06383,16,1,clean
10,28,820,2.1875,64,138,121.781708,33,5,0.515625,245,140,2.15625,575,10,clean
0,205,9,0.777778,9,0,129.555557,7,1,0.777778,9,7,0,0,0,clean
2,113,69,0.538462,26,10,115.347824,14,1,0.538462,37,14,0.384615,32,0,clean
1,86,24,8,3,0,86,38,2,12.666667,59,24,0,-35,0,clean
8,42,127,6.222222,9,13,18.35433,50,1,5.555555,107,56,1.444444,20,0,clean
13,19,228,2.611111,36,84,81.201752,68,4,1.888889,140,94,2.333333,88,0,clean
2,75,19,9.5,2,14,70,5,2,2.5,5,19,7,14,1,clean
39,294,1224,0.995671,231,100,89.745918,131,4,0.5671,710,230,0.4329,514,1,clean
2,302,203,0.894737,57,46,116.246307,121,2,2.122807,235,51,0.807018,-32,0,clean
1,39,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,36,685,40.875,8,327,33.484673,79,2,9.875,124,327,40.875,561,0,clean
1,58,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
7,130,66,4.875,8,12,128.893936,34,3,4.25,60,39,1.5,6,0,clean
52,106,1429,4.896552,58,204,120.272217,129,6,2.224138,769,284,3.517242,660,2,clean
15,10,273,3.451613,31,103,53.996338,90,3,2.903226,267,107,3.322581,6,1,clean
12,130,172,2.357143,28,3,147.215118,65,4,2.321429,171,66,0.107143,1,4,clean
31,9,487,1.466667,60,43,63.466118,69,5,1.15,334,88,0.716667,153,0,clean
2,124,39,3.8,5,0,51.179485,82,3,16.4,113,19,0,-74,0,clean
6,2,727,20.181818,11,222,96.781296,222,3,20.181818,565,222,20.181818,162,0,clean
9,130,463,8,18,19,140.723541,130,4,7.222222,463,144,1.055556,0,0,clean
3,126,14,3,4,12,117.428574,7,1,1.75,7,12,3,7,0,clean
2,93,3,0.666667,3,1,62,2,1,0.666667,2,2,0.333333,1,0,clean
4,142,243,25.714285,7,179,64.625511,11,3,1.571429,18,180,25.571428,225,1,clean
0,100,9,2.333333,3,2,89.222221,6,1,2,6,7,0.666667,3,0,clean
0,91,22,4.666667,3,9,85.272728,24,2,8,29,14,3,-7,0,clean
6,20,524,6.823529,34,199,110.64122,170,4,5,341,232,5.852941,183,0,clean
0,232,71,4.888889,9,39,89.408447,36,4,4,45,44,4.333334,26,0,clean
8,19,115,2.529412,17,36,85.130432,13,2,0.764706,39,43,2.117647,76,0,buggy
12,56,791,1.55814,86,84,64.759796,109,5,1.267442,510,134,0.976744,281,0,buggy
3,239,312,4.733333,30,31,157.54808,117,5,3.9,355,142,1.033333,-43,0,clean
6,239,231,1.4,30,30,135.125534,61,6,2.033333,202,42,1,29,0,clean
7,23,91,0.462963,54,24,99.56044,9,2,0.166667,50,25,0.444444,41,0,buggy
26,19,1070,0.958678,121,116,112.980377,57,5,0.471074,458,116,0.958678,612,0,buggy
11,7,658,13.1875,16,133,30.360182,210,5,13.125,465,211,8.3125,193,0,clean
1,196,7,3.5,2,5,83,2,1,1,2,7,2.5,5,0,clean
1,107,3,0.666667,3,0,26,3,2,1,4,2,0,-1,0,clean
2,36,3,0.666667,3,1,26,1,2,0.333333,2,2,0.333333,1,0,clean
8,130,483,11.294118,17,10,145.635605,182,3,10.705882,521,192,0.588235,-38,0,clean
23,130,1631,10.196078,51,17,150.933777,522,5,10.235294,1608,520,0.333333,23,6,clean
5,138,650,7.708334,24,185,149.701538,82,5,3.416667,146,185,7.708334,504,0,clean
12,130,109,1.4,25,4,152.935776,32,4,1.28,109,35,0.16,0,4,clean
2,92,19,4,4,2,28.526316,14,2,3.5,16,16,0.5,3,0,clean
3,75,15,4,3,10,70.599998,2,2,0.666667,2,12,3.333333,13,1,clean
9,130,122,1.631579,19,5,134.672134,29,3,1.526316,144,31,0.263158,-22,0,clean
11,130,208,4.285714,21,13,144.721161,77,4,3.666667,194,90,0.619048,14,3,clean
2,124,37,3.428572,7,9,34.324326,15,4,2.142857,40,24,1.285714,-3,2,clean
17,130,156,3.190476,21,16,132.570511,60,3,2.857143,138,67,0.761905,18,0,clean
61,32,4475,13.713414,164,279,153.618103,2141,9,13.054878,3259,2249,1.70122,1216,0,buggy
3,19,92,0.933333,30,26,28.01087,13,4,0.433333,74,28,0.866667,18,2,clean
3,38,71,0.851852,27,6,48.112675,21,2,0.777778,51,23,0.222222,20,0,clean
8,55,2896,2.29108,213,445,40.752071,412,4,1.934272,2947,488,2.089202,-51,3,clean
2,86,13,1.5,4,6,66,2,2,0.5,3,6,1.5,10,0,clean
11,206,325,2.84375,32,80,64.950768,76,5,2.375,197,91,2.5,128,0,clean
5,143,325,4.285714,21,27,130.661545,121,5,5.761905,372,90,1.285714,-47,0,clean
5,12,162,3.166667,18,57,55.598766,9,4,0.5,27,57,3.166667,135,1,clean
11,158,1281,17.08,25,427,132.76503,329,4,13.16,747,427,17.08,534,0,clean
8,176,1480,102.2,10,454,141.623642,568,4,56.8,669,1022,45.4,811,0,clean
6,9,84,1.947368,19,11,15.654762,33,1,1.736842,56,37,0.578947,28,0,clean
6,18,294,3.090909,22,53,73.986397,35,4,1.590909,122,68,2.409091,172,0,clean
3,9,123,3.764706,17,64,32.121952,2,3,0.117647,6,64,3.764706,117,2,clean
10,7,175,0.673469,49,26,29.737143,16,6,0.326531,81,33,0.530612,94,0,clean
10,135,545,4.565218,23,37,102.71743,93,3,4.043479,500,105,1.608696,45,1,clean
9,12,941,8.333333,27,225,56.207226,67,6,2.481482,299,225,8.333333,642,0,clean
10,86,543,2.596154,52,87,82.430939,150,6,2.884615,433,135,1.673077,110,1,clean
2,75,45,14.666667,3,44,70.111115,1,2,0.333333,1,44,14.666667,44,2,clean
6,263,284,3.677419,31,88,131.267609,64,5,2.064516,153,114,2.83871,131,0,clean
20,6,1125,4.829787,47,189,81.361778,150,2,3.19149,574,227,4.021277,551,0,clean
9,19,322,5.423077,26,111,93.090065,65,6,2.5,177,141,4.269231,145,0,clean
35,27,1600,3.657143,105,367,68.353752,163,8,1.552381,736,384,3.495238,864,0,clean
0,100,36,3.5,6,6,87.333336,19,1,3.166667,27,21,1,9,0,clean
2,190,421,9.692307,13,125,134.738724,24,5,1.846154,46,126,9.615385,375,0,clean
10,138,456,2.555556,36,84,135.317978,95,6,2.638889,269,92,2.333333,187,2,clean
1,72,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,42,28,5,4,18,41.285713,2,2,0.5,2,20,4.5,26,0,clean
12,10,187,1.166667,36,39,56.04813,29,2,0.805556,160,42,1.083333,27,0,clean
7,284,149,2.028571,35,34,72.107384,37,2,1.057143,99,71,0.971429,50,0,clean
5,142,962,3.872093,86,22,124.55613,453,5,5.267442,1414,333,0.255814,-452,0,clean
5,190,279,2.260274,73,28,59.462364,164,5,2.246575,245,165,0.383562,34,0,clean
18,99,1182,2.137405,131,72,137.82402,236,5,1.801527,751,280,0.549618,431,0,clean
2,10,11,0.583333,12,0,16.90909,7,2,0.583333,11,7,0,0,0,clean
5,56,127,1.132353,68,58,93.968506,19,4,0.279412,47,77,0.852941,80,0,buggy
1,23,172,57.333332,3,172,23,172,1,57.333332,172,172,57.333332,0,0,clean
5,126,105,3.333333,12,38,83.085716,26,3,2.166667,65,40,3.166667,40,1,clean
2,126,14,1,5,2,113.64286,3,3,0.6,11,5,0.4,3,1,clean
4,170,94,1.866667,15,17,115.085106,16,3,1.066667,54,28,1.133333,40,2,clean
1,308,478,17.583334,24,59,145.309616,363,5,15.125,390,422,2.458333,88,0,clean
4,140,154,4.125,16,16,64.194809,50,5,3.125,92,66,1,62,1,clean
33,42,1100,4.925,80,120,34.369091,375,6,4.6875,963,394,1.5,137,2,clean
3,185,15,2.25,4,3,175.133331,6,2,1.5,9,9,0.75,6,0,clean
2,124,87,43.5,2,74,123,13,1,6.5,13,87,37,74,0,clean
6,100,44,0.529412,17,8,85.86364,7,1,0.411765,13,9,0.470588,31,0,clean
2,100,204,18.857143,7,130,83.088234,55,2,7.857143,74,132,18.571428,130,0,clean
2,100,75,5.375,8,9,91.386665,38,1,4.75,87,43,1.125,-12,0,clean
8,100,497,9.470589,17,93,85.171028,179,3,10.529411,378,161,5.470588,119,0,clean
11,0,130,1.888889,18,21,46.976925,32,4,1.777778,67,34,1.166667,63,0,clean
2,82,5,0.333333,6,1,111.199997,1,3,0.166667,5,2,0.166667,0,0,clean
3,190,557,15.923077,13,207,154.490128,58,5,4.461538,92,207,15.923077,465,0,clean
3,190,231,2.241936,62,22,60.956711,138,5,2.225807,212,139,0.354839,19,0,clean
1,9,101,2,24,48,68.356438,1,4,0.041667,5,48,2,96,0,clean
1,178,18,4,4,12,30.666666,4,3,1,6,16,3,12,0,clean
1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,24,14,7,2,11,21,3,1,1.5,3,14,5.5,11,0,clean
3,24,115,22,4,72,20.991304,16,1,4,32,88,18,83,0,clean
3,24,9,2.333333,3,3,21,4,1,1.333333,7,7,1,2,0,clean
6,163,12,1,7,0,128.583328,8,1,1.142857,13,7,0,-1,0,clean
1,17,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
14,159,508,3,37,39,116.322838,273,5,7.378378,714,111,1.054054,-206,9,clean
27,20,578,1.217391,92,96,141.295853,62,9,0.673913,184,112,1.043478,394,0,buggy
3,52,24,4,4,5,51.125,119,2,29.75,122,16,1.25,-98,1,clean
6,22,83,1.222222,18,8,100.783135,29,3,1.611111,88,22,0.444444,-5,2,clean
3,52,23,2.8,5,4,49.52174,182,2,36.4,187,14,0.8,-164,1,clean
3,177,71,3.5,8,15,101.450707,16,3,2,43,28,1.875,28,3,clean
7,51,44,1.222222,9,6,99.772728,6,1,0.666667,16,11,0.666667,28,0,clean
1,12,36,4.5,4,0,6,18,1,4.5,36,18,0,0,0,clean
0,70,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,12,106,26.5,4,37,2,69,1,17.25,70,106,9.25,36,0,clean
3,177,37,4,5,17,110.486488,4,1,0.8,10,20,3.4,27,0,clean
4,43,61,1.181818,22,24,7.442623,7,2,0.318182,21,26,1.090909,40,0,clean
2,36,30,1.714286,7,1,35.633335,12,3,1.714286,32,12,0.142857,-2,1,clean
85,6,1397,0.886793,159,46,115.364349,145,5,0.91195,785,141,0.289308,612,7,clean
5,201,152,5.25,20,7,96.125,180,5,9,307,105,0.35,-155,0,clean
1,81,9,4.5,2,9,45,0,1,0,0,9,4.5,9,0,clean
4,104,61,1.555556,9,13,88.639343,18,4,2,37,14,1.444444,24,0,clean
3,36,59,2.5,8,20,46.830509,12,2,1.5,30,20,2.5,29,1,clean
6,79,248,6.764706,17,104,73.036293,86,3,5.058824,144,115,6.117647,104,1,clean
6,163,14,1,7,0,127.785713,8,1,1.142857,15,7,0,-1,0,clean
9,27,109,1.31579,19,23,85.201836,6,3,0.315789,33,25,1.210526,76,0,buggy
6,163,16,1,7,0,127.1875,8,1,1.142857,17,7,0,-1,0,clean
11,163,360,9.916667,12,116,116.85833,25,1,2.083333,54,119,9.666667,306,0,clean
4,9,203,2.25,36,55,41.600986,55,5,1.527778,121,81,1.527778,82,1,clean
8,163,55,1.555556,9,7,143.127274,8,1,0.888889,36,14,0.777778,19,0,clean
2,40,30,1.111111,9,8,33.666668,6,3,0.666667,13,10,0.888889,17,1,clean
6,163,16,1,7,0,127.1875,8,1,1.142857,17,7,0,-1,0,clean
12,9,316,4.857143,28,101,21.363924,35,5,1.25,102,136,3.607143,214,1,clean
0,94,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,94,9,2.333333,3,0,29.222221,7,2,2.333333,11,7,0,-2,0,clean
5,2,90,2.363636,11,20,21.044445,23,2,2.090909,63,26,1.818182,27,0,clean
0,70,1,0.5,2,0,70,1,1,0.5,1,1,0,0,0,clean
4,36,352,9.1875,16,147,33.301136,38,2,2.375,121,147,9.1875,231,0,clean
3,91,31,2.714286,7,11,86.838707,8,3,1.142857,19,19,1.571429,12,0,clean
2,96,427,10.941176,17,186,94.763466,95,3,5.588235,125,186,10.941176,302,0,clean
4,91,57,2.222222,9,20,84.368423,11,3,1.222222,22,20,2.222222,35,0,clean
1,114,15,7.5,2,14,111,1,2,0.5,1,15,7,14,0,clean
6,91,91,1.727273,11,14,87.384613,120,3,10.909091,177,19,1.272727,-86,0,clean
2,96,458,9.285714,21,195,95.037117,11,2,0.52381,51,195,9.285714,407,0,clean
6,91,657,36.846153,13,309,89.325722,170,3,13.076923,265,479,23.76923,392,0,clean
0,92,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,378,18,1.166667,12,0,61.722221,14,2,1.166667,18,14,0,0,0,clean
9,434,514,6.459459,37,214,71.071983,63,3,1.702703,241,239,5.783784,273,1,buggy
4,51,49,5.428571,7,34,45.816326,4,2,0.571429,10,38,4.857143,39,0,clean
25,12,855,0.946429,112,97,72.905266,27,3,0.241071,92,106,0.866071,763,1,clean
4,33,157,8.25,8,66,31.273886,4,2,0.5,9,66,8.25,148,0,clean
13,59,1626,35.260868,23,811,99.82103,204,1,8.869565,280,811,35.260868,1346,1,clean
4,33,267,9.833333,12,118,31.797752,11,3,0.916667,37,118,9.833333,230,0,clean
8,19,95,0.857143,28,11,149.863159,18,4,0.642857,59,24,0.392857,36,1,clean
3,33,146,11.666667,6,70,31.746574,4,2,0.666667,7,70,11.666667,139,0,clean
39,20,1937,4.82716,81,70,144.47702,584,4,7.209877,2193,391,0.864198,-256,2,clean
0,101,19,1.6,5,0,62.36842,15,3,3,26,8,0,-7,0,clean
20,18,935,1.204969,161,127,77.765778,194,6,1.204969,584,194,0.78882,351,0,clean
4,74,79,3.444444,9,30,64.936707,9,1,1,17,31,3.333333,62,1,clean
2,68,66,15.5,4,57,66.909088,5,1,1.25,9,62,14.25,57,1,clean
13,130,1973,31.227272,22,687,116.710594,344,5,15.636364,980,687,31.227272,993,1,clean
2,75,2,0.333333,3,0,19.5,1,2,0.333333,2,1,0,0,0,clean
5,6,82,2.777778,9,25,49.914635,33,2,3.666667,76,25,2.777778,6,0,clean
6,91,271,5.111111,18,50,87.35424,42,3,2.333333,161,92,2.777778,110,0,clean
8,2,572,15.307693,13,199,114.524475,70,4,5.384615,109,199,15.307693,463,0,clean
2,94,21,2.5,4,4,68.333336,6,2,1.5,11,10,1,10,1,clean
1,29,3,0.6,5,1,27,2,1,0.4,2,3,0.2,1,0,clean
3,130,80,7.6,5,0,128.012497,51,2,10.2,106,38,0,-26,0,clean
0,124,0,0,1,0,0,0,1,0,0,0,0,0,1,clean
2,140,39,3.166667,6,4,90.974358,15,3,2.5,31,19,0.666667,8,1,clean
3,128,4,0.5,4,0,83.5,2,3,0.5,4,2,0,0,0,clean
9,132,307,7.923077,26,53,87.159607,153,5,5.884615,228,206,2.038461,79,2,clean
11,13,589,7.75,24,72,105.315788,278,5,11.583333,486,186,3,103,2,clean
45,6,976,0.526596,188,96,134.745895,152,2,0.808511,704,99,0.510638,272,1,clean
5,36,55,1.75,8,14,44.69091,18,2,2.25,42,14,1.75,13,2,clean
1,52,224,8.222222,9,73,90.508926,50,4,5.555555,128,74,8.111111,96,2,clean
0,39,0,0,1,0,0,0,1,0,0,0,0,0,1,clean
7,2,333,8.333333,12,69,41.354355,35,2,2.916667,135,100,5.75,198,0,clean
2,48,12,0.833333,6,0,73.833336,6,3,1,14,5,0,-2,0,clean
2,16,106,1.833333,12,22,110.811317,2,4,0.166667,4,22,1.833333,102,1,clean
1,160,352,19,7,133,153.96875,40,3,5.714286,82,133,19,270,0,clean
9,11,2476,8.770115,87,362,144.662354,401,5,4.609195,1574,763,4.16092,902,3,clean
0,144,7,1.25,4,3,137.142853,2,1,0.5,4,5,0.75,3,0,clean
9,106,207,5.076923,13,61,113.246376,11,5,0.846154,34,66,4.692308,173,0,clean
7,239,439,24.9375,16,336,177.605927,63,3,3.9375,99,399,21,340,0,clean
0,219,4,2,2,3,95,1,1,0.5,1,4,1.5,3,0,clean
14,104,609,6.121212,33,60,116.794746,142,5,4.303031,553,202,1.818182,56,3,clean
3,2,88,3.4,10,33,5.568182,10,4,1,25,34,3.3,63,1,clean
4,197,113,1.148148,27,26,127.061951,16,5,0.592593,72,31,0.962963,41,0,clean
