@relation 'data/final_8020_etc.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,100,102-104,106-107,109-111,113-weka.filters.unsupervised.attribute.Remove-R4-5,7,9-11,16,25-26,32-34,47-48,56'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute AvgLineComment numeric
@attribute CountStmtDecl numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
3,17,32,0.62,22,4,5,3,7,4,0,45,2,35,0,70,45,0,19,17,0,12,0,4,4,1,10,25,4,2,11,0.64,9.69,7,54,7,2,2,127,18,2,38,clean
5,78,126,0,112,0,15,35,44,7,0,83,13,135,0,321,111,0,108,78,0,55,9,3,7,1,48,30,10,1,6.1,0.35,5.46,44,238,44,3,1,484,84,1,154,clean
3,7,7,0,21,0,0,6,6,2,0,19,2,7,0,36,31,0,21,7,0,11,0,1,2,1,6,66,2,1,3,0.86,3,6,28,6,1,1,78,7,1,20,clean
28,154,301,0.19,264,29,26,46,82,8,0,225,21,321,0,736,376,8,264,154,0,128,7,12,8,1,95,14.73,8,2,7.39,0.51,7,82,565,82,11,1,1218,168,1,411,clean
43,1090,2180,6.35,1199,92,81,111,216,134,7,463,74,2209,1.39,4317,2112,2,1106,1132,0,601,6,23,167,2,458,16.47,209,6,28.38,0.49,21.8,214,3379,216,19,5,6735,1349,5,2380,clean
1,2,7,0,10,0,2,2,2,1,0,71,1,7,0,20,16,0,10,2,0,6,0,2,1,1,2,0,1,1,5,0.8,5,2,17,2,1,1,42,2,1,14,clean
5,34,81,0.51,74,10,6,7,20,3,0,59,7,101,0,208,188,2,77,34,0,30,3,4,3,1,20,29.33,4,1,7.75,0.9,7.24,19,155,20,3,1,424,35,1,121,clean
3,12,26,1.56,28,0,10,5,6,5,1,32,0,33,0,73,42,2,27,12,0,13,0,2,5,1,6,40,5,2,12.25,0.58,10.69,1,54,6,2,2,124,12,2,42,clean
1,15,82,11,22,0,3,4,4,12,0,17,4,82,2,117,54,0,19,15,0,22,0,2,12,1,4,50,13,4,29,0.46,26,4,104,4,1,3,151,16,3,92,clean
2,243,638,1.58,374,13,37,24,69,22,0,95,29,661,0.79,1201,349,7,345,243,0,182,32,4,22,1,98,86,30,3,16.05,0.29,14.26,63,1012,69,2,3,1638,265,3,794,clean
17,36,69,0,92,0,36,18,34,2,0,255,0,90,0,237,38,33,93,51,0,57,16,33,17,1,34,50,17,1,4.24,0.16,4.24,34,161,34,17,1,314,51,1,108,clean
2,50,98,0,97,0,18,25,28,4,0,54,9,109,0,323,188,1,98,50,0,56,3,2,4,1,28,33.5,5,1,7.59,0.58,6.83,25,195,28,2,1,562,53,1,142,clean
3,28,55,0,50,1,9,13,14,5,0,40,4,64,0,127,54,0,44,28,0,19,0,3,5,1,17,42,5,2,7.6,0.43,7.6,13,105,14,2,2,200,28,2,80,clean
1,17,40,0,40,0,4,7,9,6,0,22,0,40,1,95,44,0,40,17,0,30,2,1,6,1,9,0,6,1,10,0.46,8,9,80,9,1,1,169,17,1,62,clean
9,51,115,0.24,98,4,33,16,24,5,0,89,4,155,0.24,363,232,16,95,58,0,46,4,5,7,1,26,35.6,7,2,15.36,0.64,14.89,21,213,24,5,2,619,61,2,161,clean
2,18,30,0,30,1,7,7,13,3,0,74,1,34,0,83,17,0,31,20,0,17,5,5,4,1,13,76,4,1,5,0.2,5,7,60,13,1,1,117,22,1,41,buggy
9,28,45,0,51,0,18,15,18,4,0,83,6,54,0,158,26,7,48,33,0,44,3,5,6,1,19,28.8,6,1,5.69,0.16,5.51,15,96,19,6,1,228,33,1,68,clean
7,18,66,0,50,1,21,7,12,3,1,86,5,76,0.51,141,42,1,47,20,0,32,3,6,5,1,12,19.75,6,1,10.26,0.3,9.23,12,116,12,4,1,213,22,1,97,buggy
1,9,21,0,21,0,7,4,5,3,0,18,5,21,0,60,43,2,21,9,0,18,1,1,3,1,5,77,3,1,10,0.72,9,4,42,5,1,1,119,9,1,33,clean
1,14,26,0,31,0,7,11,11,2,0,24,4,27,0,71,60,0,31,14,0,16,0,2,2,1,11,65,2,1,4,0.85,4,11,57,11,1,1,147,14,1,42,clean
1,391,319,0,178,0,0,0,1,35,1,14,2,345,0,630,335,0,177,405,0,154,0,2,40,1,172,0,48,4,5,0.53,5,1,497,46,3,3,1116,525,3,353,clean
41,582,1175,0.29,785,7,32,83,99,42,2,493,14,1274,0.7,2466,1149,0,765,582,0,567,7,41,42,1,336,11.75,45,3,9.28,0.47,7.94,99,1960,213,28,2,4134,703,2,1374,clean
97,920,1966,0.29,1187,3,97,130,147,34,1,924,44,2105,0.94,3972,2451,0,1206,923,0,949,13,60,34,1,437,18.37,34,3,10.45,0.62,9.06,147,3153,331,54,2,7270,1039,2,2213,buggy
5,24,56,1.08,53,5,12,5,14,4,0,53,3,58,1.43,131,78,2,55,24,0,36,4,4,4,1,14,54.33,6,2,14.32,0.6,11.45,14,109,14,3,1,240,31,1,84,clean
1,43,66,0,88,0,11,24,28,4,0,41,5,68,0,210,271,7,88,43,0,47,4,2,4,1,28,96,4,1,6,1.29,6,14,154,28,1,1,519,43,1,108,clean
1,51,145,3,88,2,8,26,28,8,0,41,4,214,2,387,251,7,83,51,0,94,0,2,8,1,28,93,8,2,17,0.65,12,20,233,28,1,1,720,56,1,186,clean
1,3,59,10,58,0,12,1,1,3,0,14,0,59,17,122,26,0,59,3,0,21,0,1,3,1,1,0,3,3,93,0.21,67,0,117,1,1,3,168,3,3,113,clean
3,168,309,0,300,0,1,8,8,12,0,21,0,371,0,846,113,0,312,179,0,134,0,1,16,1,93,0,17,3,6,0.13,5,8,609,55,2,3,1067,198,3,474,clean
1,7,21,0,19,1,4,4,7,1,0,42,2,21,0,48,21,0,19,7,0,13,2,3,1,1,7,57,1,1,6,0.44,5,7,40,7,1,1,82,7,1,32,clean
1,19,40,0,42,0,6,7,11,5,0,24,4,40,0,96,64,0,42,19,0,23,4,2,5,1,15,61,6,1,7,0.67,6,11,82,11,1,1,182,20,1,62,clean
4,126,105,0,93,0,4,2,2,30,0,28,0,112,0,239,12,0,84,126,0,37,0,2,30,1,66,0,36,2,4,0.05,4,2,198,21,6,2,286,142,2,157,clean
13,121,277,0,206,4,33,24,44,11,0,148,17,304,0,612,250,26,191,126,0,70,16,8,11,1,66,21.63,11,2,10.91,0.41,10.64,43,483,44,8,2,929,130,2,375,clean
2,14,27,0,32,0,5,11,11,2,0,24,4,28,0,73,65,0,32,14,0,16,0,2,2,1,11,61,2,1,5,0.89,4,11,59,11,1,1,154,14,1,44,clean
2,29,55,0,48,0,4,6,12,8,1,25,3,58,0,130,27,0,46,29,0,7,5,1,8,1,15,69,11,2,10,0.21,9,12,103,12,1,2,163,33,2,75,clean
1,3,5,0,7,1,2,2,3,1,0,29,0,5,0,16,30,0,7,3,0,6,0,3,1,1,3,0,1,1,3,1.88,3,3,12,3,1,1,52,3,1,8,clean
1,26,59,4,48,3,19,1,7,6,0,54,2,61,1,128,82,0,47,26,0,22,3,3,6,1,10,57,8,4,17,0.64,15,7,107,7,1,3,205,28,3,81,clean
1,12,22,0,29,0,9,11,11,2,0,24,3,23,0,65,60,0,29,12,0,17,0,2,2,1,11,60,2,1,4,0.92,4,11,51,11,1,1,142,12,1,38,clean
2,42,64,0,58,2,10,20,23,7,1,36,9,64,0,155,83,3,59,42,1,29,0,1,7,1,30,88,9,2,5,0.54,5,23,122,23,1,1,266,46,1,80,buggy
4,139,236,0,192,7,30,46,60,21,2,86,8,258,0,555,127,3,185,142,1,88,5,2,23,1,79,47.5,24,2,7.35,0.23,7.35,58,428,61,3,2,763,146,2,300,buggy
1,1,2,0,5,0,1,1,1,1,0,14,2,2,0,9,10,0,5,1,0,4,0,1,1,1,1,0,1,1,4,1.11,4,1,7,1,1,1,23,1,1,5,clean
2,173,163,0,69,9,27,3,13,45,0,132,5,182,2.82,302,36,4,74,173,0,39,1,9,45,1,59,41.5,51,5,48.61,0.12,45.09,13,232,12,2,4,377,179,4,177,clean
3,7,11,0,16,0,1,4,4,3,0,62,1,11,0,36,18,0,18,7,0,7,0,5,3,1,4,25,4,2,5,0.5,5,4,27,4,1,1,61,8,1,19,clean
1,5,16,0,20,0,3,5,5,1,0,18,2,18,0,47,20,0,21,5,0,12,0,2,1,1,5,9,1,1,7,0.43,7,5,36,5,1,1,78,5,1,28,clean
1,270,209,0,147,0,2,3,4,14,1,34,3,227,0,452,521,0,142,270,0,101,0,2,14,1,160,41,18,2,10,1.15,9,4,356,69,2,1,1072,280,1,236,clean
33,142,303,0.06,184,2,42,17,21,30,0,242,2,346,0.06,640,118,0,172,142,0,71,2,18,30,1,80,3.53,33,3,7.05,0.18,6.86,21,487,35,18,3,823,155,3,366,clean
1,4,40,4,13,0,5,1,1,4,0,14,0,43,3,61,19,0,13,4,0,6,0,2,4,1,1,0,4,4,56,0.31,51,1,53,1,1,4,84,4,4,48,clean
4,19,32,0,50,3,15,8,12,4,0,38,7,37,0,106,101,0,52,19,0,28,1,2,4,1,12,40.5,4,1,6.26,0.95,5.63,9,82,12,2,1,234,19,1,63,clean
21,173,357,0,248,0,13,19,21,14,0,164,10,394,0.41,778,408,0,257,178,1,173,2,13,14,1,77,5.45,14,2,6.58,0.52,6.07,21,605,71,12,2,1320,203,2,436,buggy
4,43,62,0,52,2,7,0,2,6,0,28,0,68,0,154,11,0,57,43,0,35,0,2,6,1,38,0,8,1,3.5,0.07,3.5,2,114,24,3,1,200,45,1,71,clean
5,11,14,0,26,0,4,8,8,2,0,34,2,16,0,55,29,0,27,11,0,14,0,3,2,1,8,32,2,1,4.82,0.53,4.82,8,40,8,2,1,97,11,1,30,clean
4,33,54,0,43,4,6,8,18,3,0,92,7,56,0,124,57,0,38,33,0,28,6,6,3,1,24,25.33,3,1,6,0.46,6,18,97,18,3,1,208,34,1,67,clean
13,54,221,0.68,117,11,8,16,28,5,0,106,11,263,0.68,443,245,8,128,59,0,115,1,7,10,1,35,14,10,2,12.09,0.55,10.4,28,338,28,6,1,785,64,2,283,clean
1,16,28,0,27,0,7,8,8,3,0,21,0,38,0,84,121,0,37,16,0,10,0,1,3,1,8,0,3,2,8,1.44,8,0,55,8,1,2,215,16,2,38,clean
22,93,145,1.26,123,7,36,45,57,10,0,187,6,190,0,423,394,3,136,93,0,81,5,11,10,1,64,15.5,10,1,8.03,0.93,7.55,54,268,57,10,1,835,93,1,169,clean
7,53,121,2.36,91,3,18,21,27,12,1,66,12,146,0.79,297,258,0,93,53,0,76,2,4,12,1,27,29,14,2,12.58,0.87,9.64,26,212,27,3,1,594,57,1,154,clean
1,8,61,0,33,0,3,8,8,1,0,21,0,61,1,103,13,0,33,8,0,25,0,2,1,1,8,0,1,1,13,0.13,12,7,94,8,1,1,140,8,1,85,clean
1,5,25,4,29,2,7,1,3,3,0,16,3,32,3,67,30,0,29,5,0,18,0,2,3,1,3,11,3,1,22,0.45,15,3,54,3,1,1,114,5,1,50,clean
10,18,88,0,85,2,21,6,13,3,0,108,13,103,0.48,216,37,0,94,18,0,34,5,8,3,1,13,11.83,3,1,11.38,0.17,10.72,12,173,13,6,1,286,18,1,153,clean
12,58,127,1.22,113,3,40,20,29,7,0,123,18,160,0.38,341,233,1,119,58,0,59,6,9,7,1,33,19.71,7,2,10.07,0.68,8.7,29,240,31,9,1,600,63,1,175,clean
11,19,46,0.4,58,4,10,7,12,4,0,90,9,60,0.89,136,48,0,55,19,0,32,1,6,4,1,12,17.5,4,1,10.27,0.35,8.78,11,104,12,6,1,210,19,1,84,clean
11,16,45,2.98,54,1,10,7,10,3,0,88,7,55,1.57,127,58,0,54,16,0,29,2,6,3,1,12,10.33,3,1,15.43,0.46,10.68,9,99,10,6,1,214,16,1,82,clean
11,14,86,1.2,76,5,23,7,12,2,0,90,0,138,1.6,243,52,0,91,14,0,51,0,7,2,1,12,0,2,1,16.44,0.21,13.44,12,162,12,6,1,346,14,1,147,clean
5,29,95,1.89,91,6,21,8,14,8,0,53,5,124,1.89,247,220,0,102,29,0,72,0,4,8,1,14,23.67,9,2,12.91,0.89,9.13,14,186,14,3,2,531,30,2,165,clean
1,5,25,4,28,2,6,1,3,3,0,16,3,32,2,66,31,0,28,5,0,17,0,2,3,1,3,11,3,1,21,0.47,15,3,53,3,1,1,113,5,1,49,clean
14,31,88,0,114,1,37,14,20,3,0,147,10,121,0.9,274,28,0,123,31,0,59,5,11,3,1,25,11.44,3,1,10.93,0.1,9.9,16,202,25,10,1,361,32,1,166,clean
6,15,30,1.09,48,0,16,8,8,3,0,78,4,37,1.09,110,32,0,51,15,0,26,0,6,3,1,13,5,3,1,9.58,0.29,7.21,7,78,13,6,1,168,15,1,58,clean
4,22,53,0,54,2,17,15,18,2,0,57,2,55,0.39,137,17,1,59,22,0,33,1,5,2,1,18,33.33,2,1,5.37,0.12,4.98,17,107,18,3,1,187,22,1,82,clean
3,69,106,0,116,1,22,28,34,8,0,60,6,123,0,389,244,3,116,69,0,63,5,2,8,1,43,45.5,8,2,7.83,0.63,7.05,32,222,34,2,2,690,72,2,158,clean
1,6,34,0,24,1,4,3,4,3,0,17,2,36,4,69,28,0,26,6,0,23,0,2,3,1,4,37,3,1,18,0.41,14,4,58,4,1,1,120,6,1,51,clean
1,6,7,0,18,2,5,3,5,2,0,18,0,8,0,35,16,0,20,6,0,8,0,2,2,1,5,0,2,1,4,0.46,4,5,25,5,1,1,58,6,1,18,clean
2,3,2,0,11,0,2,1,1,1,0,14,0,4,0,17,20,0,11,3,0,6,0,1,1,1,3,0,1,1,3,1.18,3,1,13,3,2,1,43,3,1,10,clean
1,15,17,0,18,1,2,3,9,4,2,22,0,19,0,46,25,0,17,15,0,11,3,2,4,1,12,0,5,2,4,0.54,4,6,35,9,1,1,78,18,1,21,clean
2,5,7,0,13,0,5,4,4,2,0,24,1,6,0,32,41,3,22,5,0,12,0,2,2,1,4,62,2,1,4,1.28,3,3,20,4,1,1,85,5,1,14,clean
1,4,13,0,18,0,8,4,4,1,0,19,1,13,0,40,22,0,22,4,0,13,0,2,1,1,4,0,1,1,7,0.55,6,4,31,4,1,1,74,4,1,26,clean
1,6,16,0,25,0,8,6,6,1,0,21,1,16,0,54,21,0,31,6,0,19,0,2,1,1,6,0,1,1,6,0.39,6,6,41,6,1,1,94,6,1,34,clean
1,4,11,0,16,0,7,4,4,1,0,19,1,11,1,36,23,0,20,4,0,11,0,2,1,1,4,0,1,1,7,0.64,6,4,27,4,1,1,70,4,1,22,clean
18,349,716,0.55,283,29,27,62,120,15,8,257,31,810,1.22,1334,743,2,274,357,0,375,21,12,15,1,173,10.56,21,3,10.72,0.56,8.95,120,999,117,9,2,2425,384,2,674,clean
20,33,98,0.37,104,4,44,17,24,3,0,167,14,124,0.66,256,31,1,105,33,0,38,3,11,3,1,24,11.82,3,1,9.68,0.12,8.53,22,202,24,11,1,324,33,1,167,clean
8,23,68,1.02,83,1,23,14,16,3,0,99,16,90,0.77,206,35,1,86,23,0,39,1,7,3,1,21,48.17,3,1,9.74,0.17,7.78,15,151,21,7,1,280,23,1,123,clean
14,23,99,0.1,112,2,29,10,15,3,0,141,12,127,1.84,279,25,0,130,23,0,53,3,11,3,1,15,8.63,4,1,19.79,0.09,17.56,14,211,15,8,1,357,24,1,187,clean
3,10,21,0,41,1,5,2,3,4,0,29,1,21,0.52,71,22,0,39,10,0,10,0,3,4,2,6,25,4,3,14.1,0.31,13.59,3,62,3,2,3,103,10,3,54,clean
19,69,219,0,140,0,28,21,36,12,0,166,37,279,0.75,479,39,0,129,72,0,134,15,11,12,1,36,8.9,12,2,7.29,0.08,6.36,36,359,36,10,1,648,72,2,288,clean
1,6,14,4,21,0,5,2,2,4,0,15,0,14,0,42,30,0,21,6,0,3,0,2,4,2,4,0,5,3,15,0.71,15,2,35,2,1,3,66,7,3,28,clean
1,15,20,0,23,0,3,10,11,2,0,24,3,21,0,60,79,1,23,15,0,13,1,2,2,1,11,77,3,1,4,1.32,4,11,43,11,1,1,151,17,1,27,clean
1,1,103,20,5,0,3,1,1,1,0,14,0,103,24,110,43,1,5,1,0,28,0,2,1,1,1,0,1,1,149,0.39,105,1,108,1,1,1,180,1,1,106,clean
1,4,12,2,23,0,5,1,1,4,0,14,0,12,0,39,20,1,22,4,0,5,0,2,4,1,1,0,4,4,25,0.51,24,1,35,1,1,4,62,4,4,31,clean
1,8,11,0,17,0,3,8,8,1,0,41,1,11,0,43,57,0,23,8,0,15,0,3,1,1,8,50,1,1,4,1.33,3,8,28,8,1,1,115,8,1,19,clean
1,6,14,4,25,0,6,2,2,4,0,15,0,14,0,46,30,0,25,6,0,3,0,2,4,2,4,0,5,3,16,0.65,16,2,39,2,1,3,70,7,3,32,clean
1,8,14,1,33,0,4,2,2,4,0,44,0,20,9,58,14,0,33,8,0,26,0,3,4,1,2,0,4,4,35,0.24,25,2,47,2,1,4,98,8,4,42,clean
1,35,54,4,63,0,7,1,3,18,0,16,0,63,0,155,60,0,57,36,0,8,2,1,18,7,22,0,21,13,48,0.39,43,0,117,3,1,11,223,41,12,87,clean
1,54,133,0,153,24,39,4,29,8,0,42,4,147,0,360,44,9,167,54,7,60,1,2,8,1,33,92,14,2,11,0.12,10,29,286,29,1,1,450,66,1,232,clean
1,9,13,0,17,0,4,8,8,2,0,41,2,13,0,45,54,0,23,9,0,14,0,3,2,1,8,68,2,1,4,1.2,3,8,30,8,1,1,113,9,1,20,clean
3,23,62,1.65,57,1,11,3,5,14,0,31,1,65,2.74,144,56,0,56,23,0,30,1,3,14,3,19,25,20,5,25.61,0.39,21.23,4,119,5,2,4,226,29,4,97,clean
1,5,7,0,14,2,4,2,4,2,0,17,0,7,0,27,20,0,15,5,0,7,0,2,2,1,4,0,2,1,4,0.74,4,4,21,4,1,1,52,5,1,15,clean
1,29,96,0,62,0,4,11,17,5,0,30,12,97,1,181,108,0,62,29,0,49,6,2,5,1,17,76,7,1,9,0.6,8,17,158,17,1,1,330,32,1,128,clean
1,3,4,0,8,1,2,2,3,1,0,19,1,4,0,16,11,0,8,3,0,7,0,3,1,1,3,33,1,1,3,0.69,3,3,12,3,1,1,34,3,1,8,clean
2,16,45,0,43,1,7,7,13,3,0,26,0,46,0,104,32,1,43,16,0,16,5,2,3,1,13,92,3,1,6,0.31,6,13,88,13,1,1,149,16,1,71,clean
5,127,218,1.84,198,1,23,18,34,12,0,73,0,233,1.41,500,225,0,188,127,0,101,15,3,12,2,84,0,12,4,17.08,0.45,13.03,4,416,34,3,3,822,138,3,294,clean
9,55,117,0.27,83,11,22,9,21,7,0,108,3,132,0,265,102,5,77,55,0,37,1,8,7,1,33,17,7,2,11.7,0.38,10.82,20,200,21,5,2,397,55,2,146,clean
3,5,20,0,21,1,7,3,5,1,0,31,2,22,0.55,48,28,0,20,5,0,12,1,3,1,1,5,18.5,1,1,6.29,0.58,5.74,5,41,5,2,1,88,5,1,35,clean
2,9,11,0,21,0,2,6,7,2,0,20,2,11,0,42,44,0,21,9,0,7,1,1,2,1,7,57,2,1,4,1.05,4,7,32,7,1,1,93,9,1,22,clean
1,38,71,1,55,0,14,8,10,16,0,23,4,82,0,177,92,1,55,38,0,11,2,2,16,3,30,78,16,4,15,0.52,15,10,126,10,1,3,276,42,3,86,clean
3,6,6,3,13,1,4,5,6,1,0,32,1,12,0.5,29,33,0,10,6,0,9,0,3,1,1,6,0,1,1,8.5,1.14,5,6,19,6,2,1,70,6,1,12,clean
2,117,186,0,165,0,6,5,6,12,1,19,3,197,0,461,286,0,154,117,0,52,0,1,12,1,67,44,13,2,10,0.62,9,6,351,49,2,2,786,124,2,241,clean
3,8,10,0,18,3,4,4,7,2,0,42,2,13,0,40,20,0,19,8,0,10,0,4,2,1,7,16.5,2,1,3.67,0.5,3.67,7,28,7,2,1,69,8,1,19,clean
3,13,19,0,28,3,10,4,9,3,0,35,2,26,0,68,21,0,31,13,0,12,2,3,3,1,11,18.5,3,1,5.2,0.31,5.2,9,47,9,2,1,99,13,1,33,clean
1,42,37,2,21,0,12,6,7,12,0,40,0,40,0,74,97,0,21,42,0,9,1,2,12,2,28,0,18,3,21,1.31,19,1,58,7,1,3,179,48,3,36,buggy
3,18,66,0,53,0,11,9,10,6,0,23,5,70,1,141,16,1,52,18,0,31,1,2,6,1,12,75,7,1,12,0.11,11,10,119,10,1,1,187,19,1,102,clean
3,11,47,0,42,0,10,7,8,3,0,21,4,55,1,112,14,1,44,11,0,28,1,2,3,1,10,72,4,1,12,0.13,10,8,89,8,1,1,153,12,1,77,clean
1,50,90,0,79,0,4,26,28,19,0,54,14,116,0,242,77,0,80,50,0,66,2,4,19,1,28,88,26,2,8,0.32,7,28,169,28,1,1,385,58,1,120,clean
1,112,238,1,127,10,8,30,42,14,0,95,17,277,2,514,273,3,135,112,0,170,2,3,14,1,51,92,20,3,15,0.53,11,42,365,42,1,2,946,128,2,257,clean
23,113,214,0,231,0,31,40,53,7,0,196,25,235,0.82,604,122,11,217,113,0,146,13,12,7,1,56,19.64,7,2,9.69,0.2,8.54,53,445,53,11,2,857,120,2,339,clean
29,76,171,0.12,131,2,49,23,30,7,0,225,5,197,0.6,395,71,3,124,76,0,41,5,16,7,1,44,6.07,8,2,22.89,0.18,22.01,29,302,39,16,1,504,78,1,229,clean
18,77,154,0.41,135,2,21,33,39,6,2,255,13,161,0.87,399,87,1,132,77,0,90,2,10,6,1,46,15.13,11,2,10.82,0.22,9.48,39,289,39,8,1,570,83,1,209,clean
52,108,298,0.1,193,5,73,30,52,9,1,403,24,358,0.18,620,91,1,160,108,0,99,16,29,9,1,59,3.33,11,2,8.6,0.15,8.32,52,491,52,27,2,802,116,2,393,clean
6,67,112,0,112,5,9,17,27,15,0,53,3,129,0,308,150,1,113,67,0,33,5,2,15,1,32,44,15,2,10.53,0.49,9.79,25,224,27,2,2,490,72,2,156,clean
1,28,51,0,57,0,10,18,19,4,0,32,0,64,0,152,227,0,62,28,0,24,1,1,4,1,19,0,4,1,6,1.49,6,0,108,19,1,1,403,28,1,81,clean
9,18,41,0.62,60,0,27,10,11,3,0,94,3,47,0.78,130,29,1,59,18,0,27,1,7,3,1,16,16.67,3,1,10.68,0.22,9.13,9,101,16,7,1,186,18,1,79,clean
1,12,24,0,17,0,10,4,4,7,0,17,3,25,0,52,24,0,17,12,0,8,0,2,7,1,4,33,7,3,10,0.46,9,4,41,4,1,3,84,12,3,28,clean
2,19,57,0,69,1,18,16,18,2,0,44,6,67,0,166,22,0,79,19,0,34,1,4,2,1,18,33.5,2,1,6.84,0.13,6.23,16,126,18,2,1,221,19,1,106,clean
1,28,51,0,56,0,13,18,19,4,0,32,0,63,0,150,226,0,61,28,0,24,1,1,4,1,19,0,4,1,6,1.51,6,0,107,19,1,1,400,28,1,80,clean
1,1,8,5,12,0,2,1,1,1,0,14,0,9,7,25,19,0,14,1,0,12,0,2,1,1,1,0,1,1,27,0.76,15,1,20,1,1,1,56,1,1,18,clean
1,20,47,2,40,0,12,4,5,14,0,18,5,53,1,105,26,2,40,20,0,21,1,2,14,2,12,62,17,4,17,0.25,15,5,87,5,1,4,140,24,4,67,clean
3,12,33,0,26,2,14,3,5,5,0,53,4,38,1,74,25,0,25,12,0,12,0,4,5,1,7,31,5,2,13.21,0.34,12.21,5,59,5,2,2,110,13,2,47,clean
2,12,18,0,21,0,7,3,4,9,1,17,3,19,1,51,19,3,20,12,0,12,0,1,9,1,6,62,10,3,10,0.37,9,4,39,4,1,3,79,13,3,27,clean
2,54,98,0,57,0,3,1,1,10,0,14,0,104,0,192,139,0,55,54,0,51,0,1,10,2,34,0,11,3,10,0.72,10,1,155,17,2,3,379,57,3,102,buggy
7,200,267,0.26,169,1,12,4,5,21,0,57,1,293,0,522,36,0,155,200,0,61,0,5,21,1,133,0,24,2,6.28,0.07,6.28,5,436,37,14,2,608,221,2,344,clean
42,137,548,2.2,293,3,67,30,47,17,6,320,30,663,1.83,1086,89,2,272,139,0,140,8,23,17,1,87,5.9,17,3,27.63,0.08,24.98,47,841,47,21,2,1266,143,2,709,clean
1,46,83,1,62,0,5,10,13,10,0,26,0,91,0,184,29,1,61,46,0,25,3,1,10,1,25,92,10,3,13,0.16,13,0,145,13,1,3,225,48,3,101,clean
2,17,32,0,30,1,2,6,7,5,0,42,4,35,0,85,21,0,32,17,0,14,0,3,5,1,10,57,5,2,10,0.25,8,7,62,7,1,2,120,17,2,44,clean
2,34,44,0,48,0,3,1,1,6,0,14,0,50,0,123,47,0,50,34,0,19,0,1,6,1,20,0,7,2,3,0.38,3,1,92,11,2,1,189,39,1,72,clean
3,66,214,1,157,2,28,4,20,14,0,33,11,228,3,448,62,1,166,66,0,105,14,2,14,1,20,87,16,3,24,0.14,19,20,371,20,1,3,612,70,3,312,clean
3,19,28,0,31,0,7,15,17,2,0,43,7,36,0,112,38,1,36,19,0,31,2,2,2,1,17,41,2,1,5.35,0.34,5.35,16,59,17,2,1,180,19,1,39,clean
13,112,303,1.05,216,1,48,38,43,16,2,197,22,318,0.91,665,98,7,211,112,0,137,2,16,16,1,47,39.38,21,2,14.16,0.15,11.88,41,519,43,8,2,879,125,2,407,clean
8,19,31,0.27,49,0,14,8,10,4,0,64,3,35,0.27,122,27,0,47,19,1,25,2,5,4,1,15,12.5,4,1,8.53,0.22,8.03,10,80,10,4,1,171,19,1,59,clean
11,51,115,0,105,5,18,14,24,13,0,102,8,133,0,287,89,0,100,51,0,27,5,7,13,1,24,12.83,15,2,7.75,0.31,7.45,23,220,24,6,2,401,54,2,170,clean
1,13,63,7,23,0,9,4,5,6,0,18,0,75,0,110,106,0,22,19,0,9,1,1,9,1,5,0,9,3,21,0.96,19,0,86,5,1,2,198,19,3,73,clean
2,10,13,0,31,0,4,8,8,2,0,21,4,13,0,65,39,0,31,10,0,21,0,1,2,1,8,65,2,1,5,0.6,5,8,44,8,1,1,125,10,1,33,clean
1,16,52,0,38,0,4,16,16,1,0,29,0,52,0,123,23,0,54,16,0,21,0,1,1,1,16,0,1,1,6,0.19,6,16,90,16,1,1,167,16,1,73,clean
2,9,14,0,26,0,2,8,8,2,0,21,4,15,0,63,41,0,26,9,0,17,0,1,2,1,8,71,2,1,5,0.65,5,8,40,8,1,1,121,9,1,30,clean
