@relation data/final_8020_mylyn.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
1,4,34,1,13,21,6,3,4,6,8,12,0,0,0,0,0,9,20,11,50,0,0,0,0,3,0,0,0,0,1,5,1,4,0,1,9,2,56.3657,43.6343,0,0,375,17,2,0,2,1,34,1,61,10,0,2,0,22,4,0,14,0,0,0,2,2,1,1,4,0,0,37,1,1,1,6,4,10,1,1,13,0.16,12,4,0,6,7,9,3,7,9,4,4,0,2,0,54,4,1,1,85,2,4,0,1,1,1,2,3,0,20,5,0,49,0,clean
1,3,17,0,140,258,14,11,10,191,57,72,2296,33155,79190,0,0,68,6,37,78,13.7777,11.6105,2,0,1,11,12,8,0,1,1,1,3,0,1,5,2,0.346101,99.6537,0,0.000191,3703,74,1,1,98.5,1,17,0,27,25,0,1,0,6,3,0,8,0,0,0,1,4,1,1,3,43,27,0,8,7,11,82,35,84,1,1,7,0.93,7,3,0,64,98,63,20,83,99,44,40,0,44,0,23,3,1,1,60,1,3,1,50,2,1,2,8,0,254,4,5,19,0,clean
2,77,133,0,140,185,19,12,11,166,57,72,1817,1839,123024,0,0,71,111,28,59,4.1139,3.98202,2,0,1,7,4,5,0,1,12,35,40,0,7,3,5,0.566081,99.3971,0,0.036834,2803,127,10,2,103.333,4,131,0,300,172,0,1,5,102,77,0,49,0,0,0,4,4,7,1,54,37,14,93,7,6,10,62,34,50,7,1,6,0.57,6,40,0,47,74,32,23,64,93,40,35,0,41,0,244,40,1,1,517,1,79,0,36,1,1,3,8,0,181,4,3,177,0,clean
2,13,23,0,13,21,6,3,4,6,8,12,0,0,0,0,0,9,15,11,50,0,0,0,0,1,0,0,0,0,0,4,2,3,0,7,9,2,56.3657,43.6343,0,0,375,16,1,0,2,1,25,0,52,22,0,1,0,14,13,0,9,0,0,0,1,1,7,2,6,0,0,0,1,1,1,6,4,10,8,4,14,0.42,14,3,0,6,7,9,3,7,9,4,4,0,2,0,38,3,1,4,83,2,14,0,1,1,4,2,3,0,20,5,0,23,0,clean
2,19,30,0,140,197,21,13,13,170,57,72,65924,146874,292493,0,0,74,38,24,52,2.16688,2.76894,2,0,1,5,1,3,0,5,11,8,14,0,4,4,5,0.624907,99.3324,0,0.042744,2953,134,1,2,109.6,4,31,0,88,61,0,1,0,38,19,1,22,0,0,0,1,3,4,1,14,40,16,85,7,6,10,65,36,54,5,1,5,0.69,4,14,0,50,77,35,25,68,96,42,36,0,43,0,68,14,1,1,171,1,20,0,38,1,1,3,8,0,193,4,4,48,0,clean
1,6,35,1,13,21,6,3,4,6,8,12,0,0,0,0,0,9,14,11,50,0,0,0,0,3,0,0,0,0,1,2,5,6,0,1,9,2,56.3657,43.6343,0,0,375,19,3,0,2,1,35,0,58,10,0,2,0,16,6,0,13,0,0,0,0,2,1,1,6,0,0,0,1,1,1,6,4,10,1,1,7,0.17,7,6,0,6,7,9,3,7,9,4,4,0,2,0,49,6,1,1,81,2,6,0,1,1,1,2,3,0,20,5,0,42,0,clean
1,4,8,1,33,26,3,2,2,25,5,9,0,1133443,5036,5,1,16,14,23,41,0,0,0,0.5,2,0,0,0,0,0,8,1,2,32,2,8,5,0.780908,97.4873,0,1.73179,517,16,1,2,149,10,9,2,29,25,1,1,0,15,4,0,11,0.5,1,1,1,2,2,1,2,0,9,50,1,2,2,8,6,7,2,2,15,0.86,9,2,0,7,8,6,5,9,13,5,4,0,10,0,22,2,1,2,62,0,4,0,13,2,2,1,1,0,25,3,0,17,0,clean
1,3,7,1,33,26,3,2,2,25,5,9,0,1133443,5036,0,5,16,7,23,41,0,0,0,1,4,0,0,0,4,1,3,2,3,23.200001,1,8,5,0.780908,97.4873,0,1.73179,517,16,1,2,149,10,7,0,19,10,1,1,0,8,3,0,7,0.25,1,4,0,2,1,1,3,0,9,0,1,2,2,8,6,7,1,1,4,0.53,4,3,1,7,8,6,5,9,13,5,4,4,10,0,14,3,1,1,36,0,3,0,13,2,1,1,1,0,25,3,0,10,0,clean
2,41,69,9,56,65,5,2,2,77,15,117,0,1133443,5036,0,104,16,59,167,136,0,0,0,2.714286,14,0,0,0,17,2,17,27,30,44.66346,8,39,7,44.2884,54.8689,0,0.842726,2006,77,11,6,101.222,6,73,0,193,30,21,2,0,76,41,2,49,1.5,51,38,1,3,8,1,30,0,128,78,1,2,3,30,7,16,9,1,4.68,0.16,4.68,30,1.214286,18,33,11,3,24,66,6,4,53,11,1,128,30,2,1,268,0,44,0,132,4,1,1,1,0,65,5,1,84,0,clean
6,23,32,17,132,18,1,1,1,25,9,18,57634,111579,1815863,0.91,0,16,45,1,3,2.59709,3.18143,2,0,42,2,2,2,0,1,20,5,6,0,18,3,4,18.189,81.1054,0,0.705546,333,53,1,1,47.2222,5,44,0.91,113,24,0,3,0,45,23,0,17,0,0,0,0,5,18,2,15,7,1,22,1,1,0,6,3,5,20,4,16.58,0.21,14.77,6,0,4,6,2,3,7,12,6,4,0,5,0,77,6,3,3,150,0,25,0,2,0,3,0,1,0,17,0,0,52,0,clean
1,12,25,4,69,310,24,26,22,733,23,292,0,156586,1112,0,66,93,38,783,910,0,0,0,2.333333,9,0,0,0,14,0,16,5,6,62.454544,5,214,11,48.6693,50.5285,0,0.802157,10325,19,0,7,32.5,10,31,0,91,15,34,2,0,45,12,0,11,3.777778,63,21,1,2,5,1,6,0,590,0,11,6,14,188,30,45,5,2,10,0.16,10,6,1.555556,57,201,30,22,68,660,45,42,3,59,1,63,6,1,2,115,3,12,2,616,4,2,3,9,1,304,8,1,48,1,clean
1,2,3,2,33,26,3,2,2,25,5,9,0,1133443,5036,1,3,16,4,23,41,0,0,0,0.25,4,0,0,0,1,0,3,1,1,28.666666,2,8,5,0.780908,97.4873,0,1.73179,517,15,0,2,149,10,3,0,11,18,1,1,0,5,2,0,4,0.25,2,1,0,2,2,1,1,0,9,0,1,2,2,8,6,7,3,3,7,1.64,7,1,0.25,7,8,6,5,9,13,5,4,1,10,0,7,1,1,2,32,0,3,0,13,2,2,1,1,0,25,3,0,4,0,clean
3,26,52,10,116,83,6,4,3,87,28,69,768535,821196,495577,0,0,34,52,0,0,12.9611,8.85673,4,0,21,3,4,6,0,0,8,12,13,0,6,12,6,13.1505,65.2318,0,21.6177,1291,39,4,13,1763.7,53,57,0,133,28,0,2,5,49,26,0,33,0,0,0,1,3,6,1,13,16,9,43.5,2,2,3,30,13,24,6,2,11.51,0.21,10.87,11,0,18,34,13,9,30,50,18,12,0,19,0,104,13,2,2,194,0,26,0,15,1,2,2,3,0,80,3,1,73,0,buggy
1,6,8,7,63,485,42,48,42,1334,21,292,0,491149,1112,0,0,147,22,1566,1820,0,0,0,0,8,0,0,0,0,0,10,5,5,0,2,421,18,94.8676,4.83714,0,0.295275,18350,23,0,1,55,19,9,0,43,16,0,2,4,27,6,0,14,0,0,0,0,2,2,1,5,0,1174,85,15,5,21,333,31,45,2,1,4,0.37,4,5,0,84,343,32,31,87,1252,61,58,0,97,0,30,5,1,1,71,5,6,2,1206,5,1,1,9,0,480,7,1,23,2,clean
1,24,37,8,63,485,42,48,42,1334,21,292,0,0,1112,0,0,147,31,1566,1820,0,0,0,0,11,0,0,0,0,0,12,7,8,0,10,421,18,94.8676,4.83714,0,0.295275,18350,54,1,1,55,19,40,0,92,19,0,2,3,36,24,0,18,0,0,0,1,2,10,2,19,0,1174,87,15,5,21,333,31,45,10,3,8,0.21,8,5,0,84,343,32,31,87,1252,61,58,0,97,0,68,8,2,2,125,5,30,2,1206,5,2,1,9,0,480,7,1,44,2,clean
2,16,21,6,69,151,2,5,4,259,63,216,0,9,444750,0,0,31,33,0,0,0,0,0,0,6,0,0,0,0,0,5,16,16,0,1,129,7,45.613,54.3678,0,0.019184,6318,29,8,10,651.5,27,21,0,71,15,0,2,0,33,16,0,29,0,0,0,0,1,1,1,16,0,683,85,1,2,7,75,8,20,1,1,3,0.21,3,16,0,48,77,11,7,58,214,18,10,0,27,0,54,16,1,1,115,0,16,0,692,1,1,0,1,0,150,1,0,37,0,clean
3,17,27,0,30,172,11,3,5,117,17,67,0,564245,1453784,0,0,54,19,161,257,0,0,0,0,1,0,0,0,0,0,1,4,8,0,6,38,12,4.99171,94.9595,0,0.048801,3214,21,2,4,205.5,13,29,0,66,16,0,1,0,19,17,0,14,0,0,0,4,1,6,1,15,0,60,62,6,9,9,58,40,55,9,3,7,0.24,7,8,0,52,61,47,34,64,70,23,18,0,23,2,46,8,1,2,96,1,26,2,82,22,2,7,7,0,167,27,3,30,1,clean
3,16,27,0,30,172,11,3,5,117,17,67,0,564245,1453784,0,0,54,19,161,257,0,0,0,0,1,0,0,0,0,0,0,4,7,0,6,38,12,4.99171,94.9595,0,0.048801,3214,20,2,4,205.5,13,28,0,64,16,0,1,0,19,16,0,13,0,0,0,3,1,6,2,14,0,60,57,6,9,9,58,40,55,6,2,7,0.25,7,7,0,52,61,47,34,64,70,23,18,0,23,2,46,7,1,2,93,1,17,2,82,22,2,7,7,0,167,27,3,31,1,clean
3,17,27,0,30,172,11,3,5,117,17,67,0,564245,1453784,0,0,54,19,161,257,0,0,0,0,1,0,0,0,0,0,1,4,8,0,6,38,12,4.99171,94.9595,0,0.048801,3214,21,2,4,205.5,13,29,0,66,17,0,1,0,19,17,0,14,0,0,0,4,1,6,1,15,0,60,62,6,9,9,58,40,55,9,3,7,0.26,7,8,0,52,61,47,34,64,70,23,18,0,23,2,46,8,1,2,97,1,29,2,82,22,2,7,7,0,167,27,3,30,1,clean
1,1,1,0,30,172,11,3,5,117,17,67,0,564245,1453784,3,0,54,9,161,257,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,38,12,4.99171,94.9595,0,0.048801,3214,14,0,4,205.5,13,4,1,15,19,0,1,2,9,1,0,6,0,0,0,0,2,1,1,1,0,60,0,6,9,9,58,40,55,1,1,8,1.27,6,1,0,52,61,47,34,64,70,23,18,0,23,2,10,1,1,1,36,1,1,2,82,22,1,7,7,0,167,27,3,8,1,clean
1,6,17,4,81,18,0,1,1,20,7,15,6981,15099,32190,0,0,9,20,0,0,17.1049,15.4347,2,0,6,10,5,7,0,0,2,6,6,0,1,2,2,22.437,77.5629,0,0.000111,296,19,0,2,941,8,17,0,44,17,0,3,0,20,6,0,15,0,0,0,0,2,1,1,6,6,0,0,0,0,0,5,2,5,1,1,6,0.39,6,6,0,5,5,4,3,6,9,5,4,0,4,0,37,6,1,1,76,0,6,0,0,0,1,0,0,0,17,0,0,30,0,clean
2,95,268,33,21,44,1,1,1,48,31,54,450627,450635,42669,2.26,0,21,116,10,23,39.0095,13.9575,2,0,66,4,3,7,0,0,35,7,13,0,35,10,4,11.5945,86.2904,0,2.11507,515,57,24,2,1071.28,35,334,1.51,552,65,0,4,3,122,132,0,74,0,0,0,6,3,60,3,48,3,3,83.5,1,2,2,12,8,12,63,11,35.44,0.12,31.67,13,0,12,15,7,6,17,25,9,7,0,10,0,384,13,2,7,668,0,147,0,8,0,10,0,1,0,43,0,0,288,0,buggy
10,38,59,18,24,52,2,2,2,53,23,39,2430925,2431097,7178483,0.54,0,25,76,15,37,0.803177,1.79556,3,0,32,3,2,2,0,9,20,15,24,0,5,9,3,19.597,79.1085,0,1.29449,565,102,12,3,174.333,5,79,0.24,197,33,0,3,2,80,38,0,53,0,0,0,0,8,5,1,26,5,2,40.33,0,1,3,14,9,17,5,1,6.12,0.17,5.48,24,0,13,18,8,3,24,31,11,6,0,10,0,135,24,6,1,273,0,39,0,6,0,1,0,1,1,51,0,0,97,0,clean
1,4,13,10,163,49,0,1,1,54,14,27,678054,678054,417,0,0,22,19,1,4,1.85554,2.71744,2,0,15,3,2,3,0,0,3,4,4,0,1,4,3,4.76064,95.2172,0,0.022126,643,17,11,5,226.333,13,13,0,39,18,0,2,0,21,4,0,18,0,0,0,0,1,1,1,4,13,2,70,2,2,3,12,8,17,1,1,5,0.46,5,4,0,12,15,11,5,19,24,12,9,0,12,0,32,4,1,1,75,0,4,0,8,1,1,0,1,0,48,2,0,27,0,clean
1,36,69,5,24,24,0,1,1,34,8,14,1585187,1658140,2375334,4,0,15,47,1,4,2.64999,3.63333,2,0,17,3,2,3,0,0,19,2,5,0,14,6,4,25.2005,71.2829,0,3.51656,448,18,2,2,61,2,78,3,154,60,0,3,0,44,36,0,30,0,0,0,3,1,14,5,29,9,1,60,2,1,3,6,3,8,24,10,32,0.39,27,5,0,7,7,7,3,8,15,7,6,0,7,0,116,5,1,7,236,0,50,0,6,0,7,0,1,0,23,0,1,90,0,clean
1,31,53,33,52,31,0,1,1,38,22,41,5109,14819,363294,1,0,15,61,2,35,6.94351,5.51398,2,0,72,2,2,3,0,0,14,9,10,0,15,4,6,19.5907,79.841,0,0.568314,388,23,0,2,1993.28,68,56,0,150,70,0,3,20,62,31,0,43,0,0,0,1,2,15,1,15,6,1,97,1,1,2,8,5,9,18,3,12,0.47,11,4,0,8,11,6,3,12,18,7,6,0,9,0,114,10,1,3,242,0,35,0,6,0,3,0,0,3,30,1,0,78,0,buggy
3,23,37,0,140,253,13,6,5,121,57,72,166957,305884,60,0.47,0,55,59,0,0,1.37997,2.38889,2,0,1,2,2,2,0,0,7,7,8,0,9,8,2,0.530405,99.4692,0,0.000383,3378,34,3,1,73,1,38,0,116,74,0,1,1,55,23,0,21,0,0,0,1,2,9,1,15,38,14,46.5,5,4,12,75,26,94,10,3,12.65,0.64,11.65,8,0,59,91,77,11,75,82,24,24,0,19,0,96,8,2,2,211,0,28,0,31,1,2,1,5,0,251,2,3,75,0,clean
1,8,17,0,140,253,13,6,5,121,57,72,2325,23146,214,0,0,55,28,0,0,4.09563,4.85,2,0,1,3,4,3,0,6,7,1,8,0,1,8,2,0.530405,99.4692,0,0.000383,3378,21,1,1,73,1,17,0,54,59,0,1,0,28,8,0,18,0,0,0,1,2,1,1,8,38,14,25,5,4,12,75,26,94,1,1,5,1.09,5,8,0,59,91,77,11,75,82,24,24,0,19,0,45,8,1,1,131,0,8,0,31,1,1,1,5,0,251,2,3,36,0,clean
2,55,153,16,24,117,5,4,2,117,32,53,583135,1166265,6365254,3,0,40,96,5,16,0.609877,1.89881,2,0,42,2,1,2,0,0,35,11,20,0,15,2,9,19.6109,73.7866,0,6.60252,1420,33,3,6,64,3,169,1,317,95,0,4,6,103,55,0,55,0,0,0,9,2,15,1,23,20,5,89,3,4,5,35,17,32,15,2,14,0.3,13,19,0,32,37,21,14,45,59,26,17,0,26,0,249,20,1,2,400,0,56,0,15,0,2,1,3,4,114,0,1,195,0,clean
4,92,131,0,140,157,8,7,5,122,57,72,79,325,46038,0,0,45,116,25,58,6.6746,5.15524,3,0,1,15,17,24,0,3,16,63,68,0,6,3,2,5.36748,94.5588,0,0.073758,2300,101,11,2,51.25,1,136,0,337,245,0,1,0,112,92,0,79,0,0,0,2,4,6,1,68,29,14,45.5,5,4,7,48,21,52,7,1,5.11,0.73,5.11,68,0,39,58,38,12,52,65,27,24,0,27,0,247,68,2,1,661,0,97,1,27,1,1,1,5,0,153,2,2,157,0,clean
5,20,28,6,116,33,2,1,1,32,13,21,1359,4366,1122985,0.53,0,17,48,8,20,2.17774,2.90265,4,0,22,3,1,4,0,0,18,13,14,0,4,3,7,6.39985,79.9656,0,13.6346,552,53,3,19,1296,45,33,0.26,102,23,0,2,7,47,20,0,30,0,0,0,1,4,4,1,14,10,1,28.33,1,2,1,13,6,9,4,1,7.11,0.23,6.58,13,0,7,13,5,5,12,16,9,5,0,7,0,76,14,3,1,148,0,21,0,5,0,1,1,1,1,32,1,0,52,0,clean
1,1,1,4,104,53,2,1,2,62,8,32,75757,75758,451,1,0,21,8,0,0,1.45012,2.04762,2,0,5,2,1,1,0,0,2,1,1,0,1,10,5,36.1557,63.2418,0,0.602594,948,14,0,4,3,4,1,1,11,14,0,2,0,8,1,0,8,0,0,0,0,2,1,1,1,19,1,0,0,7,3,27,11,10,2,2,6,1.27,4,1,0,7,21,11,10,14,28,15,10,0,14,0,9,1,1,1,33,0,2,0,11,1,1,1,1,0,52,2,1,7,0,clean
1,15,44,12,105,51,50,57,58,128,15,31,2651099,2659607,454872,1,244,247,58,14,533,18.6914,11.7407,2,3.777778,18,3,2,2,62,2,23,4,8,75.032784,4,504,6,7.24267,83.956,0,8.80135,2018,21,0,2,26.8,1,49,2,133,19,59,4,1,68,15,0,33,3.277778,137,68,2,2,4,1,8,9,1,62,3,1,4,10,8,12,4,1,17,0.14,13,8,3.444444,20,13,7,8,23,247,15,13,107,19,0,102,8,1,1,184,0,15,0,7,0,1,0,0,0,51,0,0,85,0,clean
1,2,2,2,56,5,0,0,0,7,4,11,0,0,0,0,3,2,9,2,7,0,0,0,1.5,2,0,0,0,0,0,1,2,2,54,1,3,4,93.5115,6.08598,0,0.402512,95,15,0,0,2,1,2,0,15,15,3,1,0,10,2,0,5,1.5,3,3,0,2,1,1,2,0,0,0,0,0,1,3,1,1,1,1,3,1,3,2,0,0,4,0,0,1,4,0,1,0,2,0,11,2,1,1,35,0,2,0,1,0,1,0,0,0,5,0,0,8,0,clean
1,49,103,12,117,68,42,46,46,147,17,30,2805,44459,785252,0,273,210,105,19,425,1.33141,2.1928,2,4.148148,27,4,2,3,27,1,17,18,24,77.886444,4,373,11,4.57886,89.6544,0,5.76678,2156,37,0,2,47.4286,4,105,1,262,26,96,4,9,107,49,0,76,3.555556,230,112,5,1,4,1,24,6,2,93,3,3,5,16,13,18,5,2,11,0.1,9,0,1,21,20,12,10,27,213,22,20,43,25,0,208,24,1,2,358,0,54,0,13,0,2,0,0,0,68,0,0,163,0,clean
1,41,83,17,5,93,4,8,7,138,14,32,0,87369,2656873,2,0,74,96,14,94,0,0,0,0,30,0,0,0,0,0,37,4,8,0,18,48,4,0.003721,99.9961,0,0.00015,713,21,3,2,2248.2,237,102,2,232,59,0,3,7,87,41,0,46,0,0,0,4,1,18,1,12,2,4,81,2,5,2,30,13,28,21,5,26,0.25,22,8,0,23,31,16,10,38,76,35,23,0,25,0,179,8,1,5,320,0,44,0,11,0,5,1,3,0,91,0,1,133,1,clean
1,4,9,8,111,92,6,8,7,94,50,80,376049,376090,215779,14,0,62,19,0,0,4.8322,6.57537,2,0,10,3,2,2,0,0,7,1,1,0,4,6,3,2.43331,97.5598,0,0.006847,1586,15,0,5,396.8,6,13,2,50,32,0,3,0,32,4,0,7,0,0,0,0,2,4,3,3,21,6,0,3,4,4,22,22,24,4,4,39,0.64,37,1,0,25,31,15,12,35,58,18,18,0,20,0,28,1,1,4,75,0,4,0,17,1,4,0,1,0,90,1,0,23,0,clean
1,6,14,0,30,172,11,3,5,117,17,67,0,564245,1453784,0,0,54,23,161,257,0,0,0,0,1,0,0,0,0,0,9,3,5,0,2,38,12,4.99171,94.9595,0,0.048801,3214,18,1,4,205.5,13,15,0,47,15,0,1,0,25,6,0,14,0,0,0,2,2,2,1,5,0,60,19,6,9,9,58,40,55,2,1,6,0.32,6,5,0,52,61,47,34,64,70,23,18,0,23,2,37,5,1,1,76,1,6,2,82,22,1,7,7,0,167,27,3,29,1,clean
3,11,22,0,30,172,11,3,5,117,17,67,0,564245,1453784,0,0,54,27,161,257,0,0,0,0,1,0,0,0,0,0,1,4,5,0,5,38,12,4.99171,94.9595,0,0.048801,3214,18,2,4,205.5,13,28,0,67,22,0,1,0,27,11,0,12,0,0,0,1,1,5,1,9,0,60,50,6,9,9,58,40,55,6,2,10,0.33,10,5,0,52,61,47,34,64,70,23,18,0,23,2,49,5,1,2,101,1,12,2,82,22,2,7,7,0,167,27,3,37,1,clean
2,13,24,7,109,97,3,8,5,128,14,28,57377,114739,2834401,0,0,71,38,0,0,3.61815,5.25813,2,0,21,3,2,2,0,1,14,4,5,0,5,3,8,0.110492,97.3996,0,2.48993,1509,74,1,7,570.833,15,26,0,77,18,0,3,0,37,13,0,12,0,0,0,0,2,5,1,8,26,4,40,6,6,2,40,19,21,5,2,11,0.23,10,5,0,21,40,13,19,30,52,33,24,0,32,0,62,5,1,2,107,0,13,2,18,2,2,1,3,0,92,1,1,45,1,buggy
1,2,3,11,24,59,2,2,2,64,24,44,1622830,1628397,1066409,1,0,31,12,4,48,2.02029,3.84318,2,0,21,4,2,3,0,0,8,1,1,0,2,7,3,2.29611,96.0448,0,1.65913,811,14,0,3,428,12,3,1,19,15,0,3,1,13,2,0,7,0,0,0,0,1,2,1,1,13,3,0,2,2,3,17,11,16,3,3,12,0.79,11,0,0,15,19,9,9,23,34,14,9,0,14,0,15,1,1,2,40,0,3,0,9,1,2,0,1,0,58,1,0,12,0,buggy
3,24,37,15,74,37,4,5,5,61,8,21,49,184,512,0,0,40,36,9,26,8.25882,8.33333,4,0,24,19,5,9,0,1,27,7,8,0,13,14,9,11.9066,69.6548,0,18.4387,393,34,5,0,13,5,44,0,105,25,0,4,0,38,24,0,18,0,0,0,0,2,13,1,12,2,1,30,2,2,1,11,7,8,15,3,10.41,0.24,10.41,8,0,12,13,5,6,14,45,10,9,0,11,0,73,8,2,3,145,0,26,0,6,1,3,0,1,1,36,1,0,47,0,clean
2,12,19,19,116,73,13,5,5,116,12,42,273494,549976,2846418,0,0,41,20,145,165,3.75646,3.87231,3,0,37,2,3,4,0,0,6,1,1,0,5,35,9,18.2632,65.5701,0,16.1667,1811,14,0,7,20.625,2,20,0,53,21,0,3,0,23,12,0,13,0,0,0,0,1,5,1,5,7,64,0,2,2,3,43,7,12,6,2,16,0.4,16,1,0,13,44,7,6,18,94,14,10,0,23,3,39,5,2,2,86,0,13,0,66,2,2,2,2,1,71,3,1,27,0,clean
3,17,27,0,30,172,11,3,5,117,17,67,0,564245,1453784,0,0,54,19,161,257,0,0,0,0,1,0,0,0,0,0,1,4,8,0,6,38,12,4.99171,94.9595,0,0.048801,3214,21,2,4,205.5,13,29,0,66,17,0,1,0,19,17,0,14,0,0,0,4,1,6,1,15,0,60,62,6,9,9,58,40,55,9,3,7,0.26,7,8,0,52,61,47,34,64,70,23,18,0,23,2,46,8,1,2,97,1,30,2,82,22,2,7,7,0,167,27,3,30,1,clean
2,8,20,15,134,91,3,4,3,95,24,42,7019,56576,263428,1,0,47,26,2,6,12.6882,13.3155,2,0,28,2,1,2,0,0,15,3,3,0,6,4,8,16.3234,67.3331,0,16.3434,1518,16,1,1,369,8,24,0,63,22,0,3,0,28,8,0,10,0,0,0,0,1,6,2,8,22,4,33,3,4,3,29,16,22,6,2,16,0.35,15,3,0,24,32,14,13,34,50,20,14,0,22,0,46,3,1,2,93,0,8,0,13,0,2,1,2,2,89,1,0,35,0,clean
3,66,85,17,116,85,4,2,2,120,8,212,146661,165543,482225,0.32,0,21,100,165,170,2.86674,3.99398,2,0,39,2,3,4,0,2,26,15,20,0,13,48,6,33.5451,64.5742,0,1.8807,1886,59,6,12,232.75,20,91,0,255,47,0,2,2,97,66,0,36,0,0,0,3,4,13,1,26,8,121,73.5,1,1,2,61,7,8,14,3,10.78,0.18,9.78,20,0,11,63,5,6,14,106,8,6,0,11,3,185,20,2,3,333,0,71,0,120,1,3,1,2,2,83,2,1,102,0,clean
1,0,6,0,30,172,11,3,5,117,17,67,0,564245,1453784,0,0,54,18,161,257,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,38,12,4.99171,94.9595,0,0.048801,3214,13,1,4,205.5,13,6,0,27,19,0,1,11,19,0,0,17,0,0,0,0,1,0,0,0,0,60,0,6,9,9,58,40,55,0,0,0,0.7,0,0,0,52,61,47,34,64,70,23,18,0,23,2,24,0,1,0,58,1,0,2,82,22,0,7,7,0,167,27,3,23,1,clean
7,35,66,8,1,39,26,13,12,58,17,32,130093,260314,553151,0,0,75,78,3,11,5.32341,5.66264,2,0,30,3,1,3,0,0,30,12,15,0,8,4,6,14.333,82.3576,0,3.30938,910,110,4,7,353.714,11,71,0,192,18,0,3,2,84,35,0,32,0,0,0,3,5,8,1,15,10,1,27,1,1,2,11,6,11,9,2,6.75,0.09,6.53,15,0,13,13,6,5,17,79,11,9,0,11,0,144,15,3,2,239,0,38,0,5,1,2,1,2,1,37,1,0,104,0,clean
