@relation data/final_8020_team.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
9,34,85,4,98,20,0,2,1,13,10,17,275,874,1656,0.27,116,8,68,0,0,4.9737,3.73387,4,1.791667,24,5,10,5,43,0,21,12,16,113.094826,7,1,2,0.066747,99.9333,2,0,255,103,10,25,222,6,96,0.14,188,59,26,2,1,62,34,0,27,1.083333,63,43,2,7,7,1,25,4,1,16.6,1,0,0,6,5,6,7,2,12.64,0.31,11.32,16,1.791667,4,8,5,5,4,8,2,3,53,3,0,153,16,5,2,269,0,38,1,1,1,2,1,2,0,17,2,0,120,0,clean
20,60,182,0,212,4,0,1,1,4,4,4,4832,4832,297,0.1,7,5,114,1,9,1.48922,2.22222,3,0.0625,48,6,0,4,2,9,44,14,27,116,10,3,8,48.2906,39.0745,0,12.6349,75,249,22,0,1.5,2,204,0.1,357,72,2,2,1,105,60,0,38,0.041667,4,3,4,14,10,1,39,0,0,14.27,0,0,0,1,1,1,12,2,10.29,0.2,9.7,26,0.041667,1,2,1,0,2,4,0,1,3,1,0,296,27,11,2,453,0,63,0,0,0,2,0,0,0,4,0,0,236,0,buggy
2,15,18,0,178,36,5,5,4,73,9,26,0,0,0,0,0,32,21,16,43,0,1,0,0,1,2,0,1,0,0,3,2,2,0,2,12,7,2.76202,97.1986,0,0.039376,423,15,0,7,142,3,21,0,51,66,0,1,0,18,15,0,13,0,0,0,0,1,2,1,11,0,10,0,3,0,2,14,7,7,2,1,3,1.29,2,2,0,9,17,6,7,9,33,16,17,0,22,0,39,11,2,1,130,0,15,0,13,0,1,1,3,0,35,0,2,26,1,clean
3,34,81,1,301,65,5,3,3,51,20,28,2018594,4037184,0,0.62,10,26,49,0,0,0.471405,1.41667,1,0.085106,47,5,1,2,4,1,31,7,11,161.800003,6,7,7,0.573863,99.4211,0,0.00505,1108,37,0,0,149,1,84,0,161,37,2,1,13,49,34,0,23,0.042553,4,4,3,3,6,1,20,13,7,46.5,0,2,3,18,16,12,6,3,15.14,0.23,13.89,5,0.085106,19,25,4,7,29,22,14,13,6,15,0,130,11,2,3,220,0,35,0,11,0,3,0,2,0,64,0,2,98,0,clean
2,53,79,2,212,31,13,4,4,36,5,11,5995,43391,0,0,6,25,73,12,41,1.67838,2.52273,2,0.037037,81,2,3,4,2,0,3,2,2,176.5,7,0,3,0.038594,99.9608,0,0.000609,315,15,0,7,251,5,81,0,190,110,2,2,0,66,53,0,37,0.024691,5,3,0,1,7,1,41,8,2,0,1,1,0,8,8,9,7,2,4,0.58,4,2,0.024691,8,15,2,2,15,22,11,11,1,13,0,152,29,2,1,336,1,58,0,3,0,1,0,3,0,30,1,2,105,0,buggy
12,61,110,6,109,75,66,5,4,90,25,39,34046,34475,21442,1.5,996,104,110,0,8,18.0236,9.0625,3,49.625,8,4,4,10,397,1,31,23,31,105.089356,9,5,6,8.37187,88.9239,1,2.70424,1575,118,6,1,975.5,10,158,0,338,93,99,2,2,117,62,0,61,12.375,111,397,6,8,9,1,40,16,3,14.67,2,3,6,14,14,19,9,2,10.91,0.28,8.78,31,49.625,28,18,13,9,35,103,18,17,885,29,0,220,33,7,1,488,0,67,0,12,0,1,0,2,0,74,0,1,165,0,buggy
2,4,4,2,142,65,5,3,3,51,20,28,917306,1834610,265764,0,9,26,6,0,0,0.829156,2.41667,2,0.3,10,3,1,2,3,0,2,3,3,158.333328,2,7,7,0.573863,99.4211,0,0.00505,1108,16,0,0,149,1,4,0,15,18,2,2,0,6,4,0,5,0.2,3,3,0,1,2,1,3,13,7,0,0,2,3,18,16,12,2,1,3,1.2,3,3,0.3,19,25,4,7,29,22,14,13,6,15,0,10,3,1,1,36,0,4,0,11,0,1,0,2,0,64,0,2,5,0,clean
15,28,63,3,212,3,0,0,0,3,2,6,0,0,9538290,0.21,8,1,52,1,1,0,1,0,0.121212,33,2,0,1,2,0,25,13,16,84.75,3,2,4,40.8085,6.49065,0,52.7009,43,135,6,0,0.5,1,82,0.38,156,19,2,2,0,52,28,0,24,0.060606,5,4,3,9,3,1,16,0,0,9.38,0,0,0,1,0,2,5,2,10.75,0.12,10.37,16,0.060606,0,1,1,0,1,1,1,1,3,1,0,115,16,8,1,197,0,32,0,0,0,1,0,0,0,2,0,0,87,0,clean
8,18,56,4,109,65,5,3,3,51,20,28,38524,70582,990052,0.7,506,26,52,0,0,2.06861,2.86667,2,38.666668,6,3,1,3,232,6,27,7,13,107.934784,3,7,7,0.573863,99.4211,0,0.00505,1108,335,2,0,149,1,81,0.53,154,58,23,1,0,56,18,0,27,3.833333,43,232,0,12,3,1,13,13,7,13.6,0,2,3,18,16,12,3,1,10.59,0.38,9.57,13,38.666668,19,25,4,7,29,22,14,13,463,15,0,108,13,5,1,231,0,18,0,11,0,1,0,2,0,64,0,2,88,0,clean
2,5,8,0,236,21,308,4,3,17,3,10,73489,291518,9538290,0,3,323,13,20,450,4.36173,4.55556,2,0.333333,6,4,2,3,0,0,1,3,3,176,2,5,2,20.1859,79.8141,0,0,1564,72,2,44,5,1,8,0,27,10,2,1,0,13,5,0,4,0.333333,3,2,0,2,2,1,3,6,1,0,1,0,0,3,7,4,3,2,6,0.37,6,3,0,6,2,1,9,8,316,5,1,0,11,0,21,3,1,1,41,0,7,0,2,0,1,0,1,0,19,0,0,15,0,clean
3,50,98,2,245,30,4,1,1,37,17,40,58862,58870,474,0,56,14,88,1,6,0.54514,1.49167,2,2.75,20,3,1,2,54,0,8,35,37,31.928572,3,3,2,41.5301,58.3626,0,0.107335,571,63,0,21,3.5,1,104,0,235,38,1,2,3,85,52,0,56,0.05,2,55,2,2,4,1,39,10,3,48.5,2,1,1,12,8,10,6,1,4.78,0.16,4.78,1,2.7,5,14,7,7,7,22,7,7,54,7,0,186,37,2,1,329,1,54,1,5,2,1,2,2,0,28,3,1,138,0,clean
6,100,179,3,212,17,2,1,0,31,7,23,1207558,1207558,0,0.45,37,10,155,31,32,0,1,0,0.205128,78,2,0,1,13,0,47,27,36,178.486481,8,9,11,53.2881,46.5442,0,0.167654,354,75,13,11,517.5,7,197,0,441,190,7,2,9,153,103,0,55,0.089744,14,16,9,3,10,1,68,0,16,62.33,2,2,2,8,3,4,11,2,10.6,0.43,10.15,36,0.166667,3,10,2,2,4,13,4,5,23,13,0,334,36,3,2,677,1,107,1,20,0,2,0,2,0,16,0,1,241,0,clean
6,37,73,5,205,84,554,54,53,121,23,39,2849920,1549301,5714683,0.89,172,693,66,0,4,46.8161,28.7099,3,4.666667,12,4,3,4,52,1,25,5,9,97.511627,22,7,5,13.404,85.2425,0,1.35351,4129,61,1,7,2128.88,23,93,0.3,194,27,42,3,0,70,40,0,18,3.5,72,56,3,5,25,1,12,20,5,25,3,3,8,15,14,18,25,4,12.59,0.14,12,4,4.333334,37,17,13,12,42,677,23,21,100,62,0,139,9,4,4,225,0,40,0,16,0,4,0,2,0,83,0,1,106,0,buggy
1,12,36,1,188,50,9,3,4,83,17,45,4993772,4852147,0,0,24,28,31,16,45,0.279509,1.875,2,0.454545,22,3,1,2,4,0,9,7,7,181.541672,4,2,2,1.40172,98.5913,0,0.006931,294,20,8,11,4.71429,1,37,0,80,53,96,1,0,31,12,0,18,4.363637,103,10,0,1,4,1,7,3,5,66,3,4,1,24,10,11,4,1,9,0.66,8,7,0.181818,11,23,10,10,13,52,18,16,-79,13,0,67,7,1,1,150,1,12,1,10,2,1,3,3,0,47,5,1,54,0,buggy
6,29,62,0,212,21,1716,258,258,93,10,22,703816,1407629,2814017,2.13,0,2268,79,0,0,0.471405,3.66667,2,0,24,2,1,2,0,0,21,4,6,0,14,7,7,0.12844,99.8695,0,0.002064,9826,45,0,16,1198,23,74,0.38,180,37,0,0,0,80,32,0,12,0,0,0,2,3,17,3,19,10,0,0,1,0,3,2,2,7,17,6,20.78,0.21,19.27,6,0,11,1,4,4,13,2158,8,5,0,154,0,141,6,3,4,220,0,36,0,4,0,5,0,1,0,21,0,1,117,0,clean
3,92,139,3,246,178,176,11,9,239,26,45,1073,1955,414050,0,144,263,182,0,0,2.73203,3.04667,2,0.640719,167,4,2,4,105,1,31,69,75,174.361115,5,9,3,24.3078,75.6919,0,0.000219,1948,101,27,5,2573.17,49,147,0,425,231,2,2,29,181,92,0,107,0.011976,8,107,5,3,5,1,75,20,12,49,7,6,17,33,28,38,5,1,3.85,0.54,3.7,68,0.628743,78,39,27,23,89,262,47,43,136,88,0,321,75,2,1,737,0,92,0,39,0,1,1,4,1,175,1,2,226,0,buggy
1,46,87,3,245,111,38,16,9,77,12,21,3653123,3653123,0,0,139,100,55,94,317,0,1,0,5.217392,23,2,0,1,10,2,7,12,20,187.553955,6,0,9,0,99.969,0,0.031018,1799,33,4,6,820,11,86,0,173,106,126,2,0,52,46,0,25,5.478261,140,120,6,2,6,1,34,0,13,78,11,9,10,29,22,50,7,2,8,0.61,7,19,0.434783,32,38,32,15,49,68,27,18,-1,26,3,142,20,1,2,304,8,54,5,28,9,2,8,16,2,99,16,2,94,4,buggy
4,48,73,7,273,154,14,10,6,424,25,242,2501022,5002044,0,0,638,39,51,298,509,0.311805,1.58333,2,7.575758,33,3,1,1,126,2,8,23,28,144.721008,7,127,3,1.83411,98.1482,1,0.017688,1447,54,6,13,2500.2,73,87,0,171,147,141,2,0,47,48,0,28,4.272728,453,250,2,3,7,1,32,3,173,42,3,2,8,110,9,11,7,1,5.33,0.86,5.33,28,3.818182,30,107,7,13,33,373,25,18,185,38,0,124,28,2,1,346,2,55,0,183,1,1,2,7,0,150,3,2,74,2,buggy
4,20,24,3,179,111,38,16,9,77,12,21,3217497,3217497,0,0,38,100,43,94,317,0,1,0,8,3,2,0,1,22,0,2,2,2,176.263153,6,0,9,0,99.969,0,0.031018,1799,28,0,6,820,11,29,0,88,38,2,1,0,38,20,0,15,0.666667,3,24,0,2,6,1,14,0,13,0,11,9,10,29,22,50,6,1,3,0.43,3,2,7.333334,32,38,32,15,49,68,27,18,35,26,3,67,12,3,1,141,8,20,5,28,9,1,8,16,0,99,16,2,49,4,buggy
1,3,4,1,271,111,38,16,9,77,12,21,3653132,3653132,0,0,4,100,9,94,317,0,1,0,0.5,4,2,0,1,0,1,2,1,2,47.5,2,0,9,0,99.969,0,0.031018,1799,34,0,6,820,11,4,0,16,10,3,1,0,9,3,0,4,0.75,5,2,0,2,2,1,2,0,13,0,11,9,10,29,22,50,2,1,4,0.63,4,2,0,32,38,32,15,49,68,27,18,-1,26,3,13,2,1,1,30,8,3,5,28,9,1,8,16,0,99,16,2,9,4,buggy
26,98,218,11,187,111,38,16,9,77,12,21,4130780,4130780,0,0,497,100,161,94,317,0,1,0,3.965517,29,2,0,1,99,7,46,20,43,176.521133,11,0,9,0,99.969,1,0.031018,900,199,3,6,410,11,269,0.07,502,26,32,3,0,143,104,0,55,1.103448,182,115,15,13,11,1,67,0,13,6.92,11,9,10,29,22,50,16,2,8.24,0.05,7.67,43,3.413793,32,38,32,15,49,68,27,18,315,26,3,379,44,13,2,582,8,118,5,28,9,2,8,16,1,99,16,2,285,4,buggy
14,45,92,17,19,49,13,6,3,62,12,25,4130780,4130780,0,0,775,40,76,37,89,0,1,0,2.152174,46,2,0,1,92,8,33,14,26,158.593552,3,7,14,19.7651,80.1984,0,0.036502,376,224,4,3,302.333,10,104,0,225,62,228,2,1,77,45,0,32,4.956522,560,99,4,9,3,1,30,0,12,10.43,5,3,4,18,10,16,4,1,8.13,0.28,7.5,25,2,12,22,9,8,17,41,13,11,215,19,1,168,26,7,1,310,2,51,2,19,2,1,2,6,0,44,4,2,122,1,buggy
2,5,11,1,271,66,4,5,5,55,23,38,2358784,2314219,0,0,2,31,27,0,0,0.272166,2.66667,2,0.4,5,5,1,2,0,1,8,4,5,65,1,0,2,0.062111,99.9378,0,0.000114,962,53,0,7,243,2,11,0,45,12,2,1,0,27,5,0,8,0.4,2,2,0,5,1,1,5,15,3,0,1,0,3,27,10,14,1,1,5.4,0.27,5.4,5,0,16,25,7,14,22,31,18,9,0,11,0,38,5,2,1,63,0,5,0,7,0,1,1,2,0,64,1,1,31,0,clean
2,31,36,1,142,151,11,8,5,255,23,192,0,0,0,0,0,35,40,263,428,0,1,0,0,1,2,0,1,0,0,3,2,2,0,4,39,8,18.0991,81.8857,0,0.015121,2438,15,0,22,881,15,39,0,105,83,0,1,0,41,31,0,25,0,0,0,0,1,4,1,27,0,136,0,5,1,11,60,13,41,4,1,3,0.79,2,2,0,41,64,14,13,64,160,45,23,0,49,0,76,22,2,1,212,1,31,0,152,1,1,0,5,0,148,2,1,49,0,clean
14,47,95,2,111,103,141,12,10,139,30,52,1205125,1206623,1600092,0.93,158,203,69,0,2,3.85154,4.53951,2,1.25,44,5,3,4,51,0,25,13,17,119.025314,8,7,6,17.7872,79.6855,0,2.52729,2390,108,0,3,2608.83,25,109,0.22,243,106,8,1,1,88,50,0,25,0.181818,19,55,4,7,8,1,20,23,6,11.57,4,4,10,17,17,23,9,3,9.35,0.44,8.46,17,1.159091,46,22,16,13,53,200,26,24,139,53,0,164,17,7,2,362,0,55,0,22,0,2,1,3,0,101,1,1,119,0,buggy
7,32,81,4,212,34,0,1,1,65,8,75,273748,273748,0,0,156,7,64,40,76,1.02317,1.875,2,2.585366,41,3,0,2,102,1,9,12,22,148.461533,4,21,3,2.34361,48.961,1,48.6954,777,117,10,25,454.5,4,90,0,182,78,76,3,1,61,32,0,37,1.853659,100,106,8,7,4,1,22,0,18,21.5,2,1,1,20,3,6,4,1,6.85,0.43,5.56,22,2.487805,7,21,2,3,9,48,5,3,56,9,0,145,22,4,1,292,0,33,0,22,0,1,0,0,0,34,0,0,112,0,clean
52,229,596,18,112,20,3,1,2,49,13,37,89,1374,0,0.63,2562,12,364,18,53,14.8638,5.0625,5,16.961039,77,2,9,4,142,15,131,65,103,60.750977,11,8,3,36.4921,63.4863,2,0.021571,159,637,47,2,8.77778,2,701,0.62,1245,342,1306,3,16,347,239,0,249,16.961039,1936,1306,21,40,13,1,144,0,1,15.4,1,2,0,12,2,2,16,2,11.93,0.27,10.39,101,1.844156,6,10,3,3,6,35,8,8,626,5,0,960,103,30,2,1812,0,255,0,4,0,2,1,1,0,20,1,1,732,0,buggy
5,43,82,2,212,25,1,1,1,50,10,75,107702,64059,0,0,41,7,71,26,50,0.624166,2.85,2,0.526316,38,5,1,2,13,1,18,8,20,150.926834,7,16,6,26.8604,40.536,0,32.6037,590,59,8,31,327,3,95,0,202,75,17,3,0,68,43,0,28,0.447368,33,20,11,4,7,1,31,2,12,24.33,1,0,0,14,3,5,7,2,7.58,0.37,7.07,19,0.342105,4,15,2,3,6,35,5,4,8,8,0,153,20,3,2,302,0,48,0,15,0,2,0,1,0,24,0,0,111,0,clean
9,26,42,8,188,111,38,16,9,77,12,21,618216,618216,0,0.59,313,100,41,94,317,0,1,0,3.833333,18,1,0,1,69,5,17,7,13,185.76358,4,0,9,0,99.969,0,0.031018,450,107,2,6,205,11,54,0,112,23,39,1,0,35,26,0,15,2.166667,95,69,1,8,4,1,18,0,13,12.8,11,9,10,29,22,50,6,2,10.73,0.21,9.99,13,3.833333,32,38,32,15,49,68,27,18,218,26,3,83,13,5,2,150,8,32,5,28,9,2,8,16,2,99,16,2,55,4,buggy
7,42,66,1,238,109,106,7,6,145,22,36,467936,467936,0,0,6,161,67,0,6,3.83982,3.81169,2,0.181818,22,3,2,5,3,0,14,13,19,175.333328,8,7,5,21.1628,76.6748,0,2.16249,2377,58,2,3,3089,30,76,0,185,84,2,2,1,62,42,0,23,0.090909,3,4,6,3,8,1,23,24,7,30,4,4,10,20,17,24,8,1,6.1,0.45,5.59,18,0.136364,47,24,17,14,54,159,28,26,3,53,0,133,23,4,1,292,0,42,0,24,0,1,1,3,0,107,1,1,89,0,buggy
1,40,64,2,98,5,0,1,2,4,5,5,0,105889,2536120,0,10,8,82,1,16,0,0,0,2.5,4,0,0,0,10,1,13,23,28,65,6,3,8,16.4451,78.149,0,5.4059,101,41,2,0,3,3,178,0,316,73,0,1,0,99,40,0,51,0,0,10,4,2,6,1,28,0,0,89,0,0,1,2,0,3,6,1,11,0.23,10,26,2.5,2,2,2,0,3,6,0,0,10,1,0,146,28,1,1,438,0,40,0,1,0,1,0,1,0,5,0,1,112,0,buggy
7,65,118,2,212,54,14,6,5,53,12,21,657,756,0,0,6,44,86,27,84,1.84797,2.625,3,0.088235,34,3,3,3,0,8,22,19,32,180.5,8,1,4,25.2201,74.7721,1,0.007808,702,84,7,20,304.2,8,123,0,273,98,3,1,2,84,65,0,43,0.088235,6,3,4,5,8,1,34,5,5,38,4,4,4,14,13,20,10,2,6.5,0.36,6.29,32,0,13,21,16,7,19,37,12,14,0,15,1,204,32,4,2,412,2,71,1,13,2,2,3,5,0,50,5,2,140,1,buggy
10,285,668,9,44,31,13,4,4,36,5,11,463886,926738,0,0.72,75,25,287,12,41,0.424918,1.66667,2,0.10929,183,2,1,1,18,5,31,48,84,138.720001,22,0,3,0.038594,99.9608,5,0.000609,629,149,4,7,502,5,746,0,1282,600,48,2,4,258,285,0,107,0.262295,77,20,26,5,22,1,135,15,2,18.4,1,1,0,8,8,9,25,3,13.62,0.47,12.28,82,0.098361,8,15,2,2,15,22,11,11,-2,13,0,955,84,5,3,1950,1,320,0,3,0,3,0,3,0,30,1,2,658,0,clean
4,18,29,0,212,66,4,5,5,55,23,38,85192,336675,6729,0.11,9,31,39,0,0,3.05505,3.5,5,0.205882,34,5,2,3,7,8,18,4,12,187.333328,4,0,2,0.062111,99.9378,0,0.000114,962,128,1,7,243,2,32,0.11,87,46,2,1,0,37,18,0,17,0.058824,2,7,0,8,4,1,15,15,3,20,1,0,3,27,10,14,4,1,6.22,0.53,6,12,0.205882,16,25,7,14,22,31,18,9,7,11,0,68,12,3,1,149,0,18,0,7,0,1,1,2,0,64,1,1,49,0,clean
8,48,91,13,112,64,20,9,6,53,12,21,2004661,4009320,0,0.25,229,59,92,51,167,1.1607,2.66667,2,1.625,24,2,1,1,35,3,32,9,17,165.061142,8,1,7,0.873497,99.106,0,0.020525,1058,114,4,9,419.5,7,106,0,229,18,13,3,0,78,48,0,27,0.541667,70,39,5,7,8,1,27,4,8,17.75,6,6,6,18,13,28,9,3,13.68,0.08,12.81,17,1.458333,18,22,18,9,29,39,19,13,159,17,2,183,17,4,2,273,4,53,3,16,5,2,5,10,0,57,8,2,145,2,buggy
1,26,35,2,253,31,13,4,4,36,5,11,218748,437274,2391,0,74,25,58,12,41,0.248452,1.22222,2,1.810811,37,3,1,2,56,0,6,14,14,130.013519,7,0,3,0.038594,99.9608,0,0.000609,629,27,2,7,502,5,36,0,119,33,11,2,21,57,26,0,20,0.297297,17,67,0,2,7,1,18,15,2,98,1,1,0,8,8,9,7,1,6,0.28,6,13,1.513514,8,15,2,2,15,22,11,11,57,13,0,93,14,1,1,171,1,26,0,3,0,1,0,3,0,30,1,2,67,0,clean
7,55,120,0,212,6,2,2,4,21,3,11,0,0,2107188,0.63,10,12,75,5,21,0,1,0,0.1875,32,2,0,1,1,0,16,8,19,74.199997,12,10,3,22.0974,75.9831,0,1.91948,253,114,7,13,1,2,134,0.63,260,108,19,2,4,79,55,0,40,0.59375,22,6,11,7,12,1,28,0,3,20.75,0,2,0,4,1,1,12,3,11.82,0.42,10.56,19,0.03125,2,3,0,0,5,17,2,1,-12,9,0,195,19,4,2,400,1,57,2,2,0,2,1,0,0,7,0,2,141,0,clean
2,32,73,0,205,6,2,2,4,21,3,11,383341,383341,2107188,3,8,12,70,5,21,0.936249,2.025,2,0.085714,35,2,0,2,0,0,2,1,1,69.75,5,10,3,22.0974,75.9831,0,1.91948,253,14,0,13,1,2,81,1,182,131,3,2,0,68,32,0,21,0.085714,8,3,0,1,5,1,28,0,3,0,0,2,0,4,1,1,5,1,23,0.72,19,1,0,2,3,0,0,5,17,2,1,0,9,0,143,22,2,1,332,1,34,2,2,0,1,1,0,0,7,0,2,111,0,clean
4,27,44,3,186,19,9,6,6,49,3,11,2828720,2828720,0,1,55,24,42,27,75,0,1,0,2,11,1,0,1,17,0,13,2,2,177.090912,5,10,10,0.020801,99.9783,0,0.000925,539,28,0,14,1171,14,50,0,114,73,62,1,0,42,27,0,20,5.636364,85,22,0,2,5,1,15,0,4,0,0,2,1,9,7,2,6,2,14.5,0.64,13.5,2,1.545455,2,11,0,4,6,28,13,13,-30,16,0,86,13,3,2,207,0,30,0,7,1,2,0,1,1,18,1,1,58,0,clean
5,16,27,5,98,63,20,9,5,44,12,21,2628,16034,0,0,86,53,30,51,167,2.89782,2.61111,4,7,6,2,4,4,23,0,8,6,8,102.093025,3,4,9,8.14264,66.0329,0,25.8244,989,47,3,3,412,6,32,0,72,14,24,2,1,28,16,0,10,4,50,42,2,3,3,1,10,3,7,20.67,7,5,5,17,14,26,4,2,5.43,0.19,5.43,6,3.833333,17,22,16,11,26,36,14,10,36,17,2,57,8,3,2,95,4,18,3,15,5,2,4,8,0,57,8,1,40,2,buggy
1,13,23,0,246,31,13,4,4,36,5,11,118734,467387,449910,0,0,25,27,12,41,1.31586,2.83333,2,0,30,4,2,2,0,6,4,2,8,0,4,0,3,0.038594,99.9608,0,0.000609,629,21,1,7,502,5,23,1,70,19,0,0,3,34,13,0,21,0,0,0,0,2,4,1,8,15,2,87,1,1,0,8,8,9,5,1,8,0.27,6,8,0,8,15,2,2,15,22,11,11,0,13,0,50,8,1,1,107,1,14,0,3,0,1,0,3,0,30,1,2,36,0,clean
1,13,16,8,190,19,9,6,6,49,3,11,162760,162760,0,0,89,24,34,27,75,0.31427,1.22222,2,1.722222,18,5,0,2,31,6,14,4,10,182.842697,4,10,10,0.020801,99.9783,0,0.000925,539,23,0,14,1171,14,18,0,65,27,17,1,0,33,13,0,13,0.944444,35,31,0,2,4,1,10,0,4,0,0,2,1,9,7,2,4,1,4,0.42,4,10,1.722222,2,11,0,4,6,28,13,13,54,16,0,50,10,1,1,105,0,14,0,7,1,1,0,1,2,18,1,1,37,0,clean
7,23,61,0,212,31,13,4,4,36,5,11,383050,765963,0,0,3,25,55,12,41,0.916515,1.9,2,0.111111,18,4,1,2,0,6,9,7,15,176,6,0,3,0.038594,99.9608,0,0.000609,629,92,10,7,502,5,70,0.54,145,42,2,1,1,52,23,0,35,0.111111,3,2,2,6,6,1,15,15,2,20.75,1,1,0,8,8,9,7,1,7.8,0.29,6.72,15,0,8,15,2,2,15,22,11,11,0,13,0,116,15,4,1,218,1,25,0,3,0,1,0,3,0,30,1,2,92,0,clean
21,60,171,3,163,20,0,0,0,27,5,17,86,280,2107188,0.61,46,4,106,7,23,3.40699,2.25643,4,2.714286,7,7,3,4,10,5,34,20,30,88.08696,6,1,2,0.027214,99.9728,1,0,276,314,14,20,789,13,194,0.78,344,26,17,3,0,96,60,0,65,2.428572,25,19,4,19,6,1,32,5,1,13.25,1,0,0,5,5,4,8,2,13.19,0.08,11.55,30,1.428572,5,7,2,5,6,16,3,3,21,5,0,277,30,12,2,430,0,64,0,2,0,2,0,0,0,19,0,0,215,0,clean
5,46,132,3,212,66,4,5,5,55,23,38,1319,5585,7413,0,167,31,76,0,0,58.7493,18.3438,5,10.1875,16,22,23,20,136,5,13,5,22,103.155685,7,0,2,0.062111,99.9378,0,0.000114,962,161,13,7,243,2,148,0,267,73,27,3,4,78,48,0,44,1.6875,31,163,12,6,7,1,34,15,3,28.33,1,0,3,27,10,14,8,2,10.43,0.27,9.61,22,8.5,16,25,7,14,22,31,18,9,136,11,0,208,22,3,2,377,0,50,0,7,0,2,1,2,0,64,1,1,165,0,clean
12,46,81,4,186,19,9,6,6,49,3,11,2828729,2828729,0,0.99,75,24,67,27,75,0,1,0,2.909091,11,2,0,1,24,2,10,5,7,175.880005,5,10,10,0.020801,99.9783,0,0.000925,539,85,0,14,1171,14,101,0,203,155,19,2,0,64,46,0,20,1.727273,49,32,0,6,5,1,33,0,4,0,0,2,1,9,7,2,5,2,11.61,0.76,10.62,7,2.181818,2,11,0,4,6,28,13,13,26,16,0,148,24,7,1,377,0,49,0,7,1,1,0,1,0,18,1,1,104,0,clean
